Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility,cumret_5,cumret_10,cumret_20,cumret_30
2012-01-06,1.6070358937782414,21.825,1.98,1.73,1.2363275177256348,5.0735205611101675,9.888792508850974,3.1311294997430794,8.857336102455005
2012-01-13,0.8827530469572409,20.838,1.89,1.65,1.023654381604026,5.59619705072576,8.379556306802183,-0.8571881754413702,9.059106221695057
2012-01-20,2.039426243285547,20.31,2.05,1.79,0.8547242090358889,3.8285503173700164,7.077039750851766,0.7815254343775058,7.813713825308777
2012-01-27,0.0722187632736348,18.598000000000003,1.93,1.71,0.636424199134208,4.049140459271783,6.21044895498859,2.01393348557386,7.20184543336384
2012-02-03,2.170433653656678,18.494,1.97,1.74,0.5177922366858554,1.9309963738337599,1.885640931757071,-0.7346274595479318,4.586209422332144
2012-02-10,-0.1680429566955799,18.598,1.96,1.69,0.5361400332723123,4.582764451049526,2.6730928809562515,1.4538535510846717,7.096468767305697
2012-02-17,1.3845830317503305,19.344,2.01,1.72,0.5524891597177154,2.635851795628019,3.094995370900122,-0.48117708629639155,7.679821967078659
2012-02-24,0.3313187213281887,17.622500000000002,1.98,1.67,0.5578777055303358,3.128705373957552,0.24601940161290692,-0.6560517376343444,6.91273850474905
2012-03-02,0.2848283477274504,17.826,1.99,1.71,0.5249687449702382,2.077199759821924,-1.185720974020632,-0.5088944224554637,5.186805108623305
2012-03-09,0.0905346867368761,18.61,2.04,1.71,0.5770582544727996,-0.044496221650125456,-5.518395229563344,1.1014885174904787,6.569555020864826
2012-03-16,2.42911792852234,15.128,2.31,1.94,0.6782983359496029,-1.8259907166511158,-6.149547060100424,-0.9386365823547238,1.739100045631714
2012-03-23,-0.5027922810483365,15.228,2.25,1.88,0.6809106035540891,0.4473520385317009,-8.522589312043326,0.6270093161935941,2.5824707025916993
2012-03-30,0.8131060167538617,15.26,2.23,1.9,0.7547994453986006,-2.795231416792887,-5.879425067337262,0.6879850957507649,0.2463645498520961
2012-04-06,-0.7376809491543956,16.11,2.19,1.84,0.6920752418575995,-3.1965225746003023,-3.95113240806767,0.9334265019399712,1.1530095290599451
2012-04-13,-1.9898680449985884,19.194,2.02,1.75,0.7808504648021022,-5.476335770415941,-2.571773968679314,2.650587919826619,0.6998646791094965
2012-04-20,0.6035365165961926,18.49,1.99,1.7,0.8888136323025021,-4.4039724719510005,-1.1874964468882143,4.3082133422025715,-1.352892140012063
2012-04-27,1.801190799401886,17.29,1.96,1.7,0.9055537985563404,-8.929992845539768,-3.468812859761705,4.447186383474699,0.412584021415463
2012-05-04,-2.441284497437224,17.47,1.91,1.64,0.9260171516690606,-3.1728830750770376,-0.8998573156638767,6.650357932345874,3.438761154374448
2012-05-11,-1.147466307621292,19.358,1.84,1.57,0.8386866523876911,-0.7795276094796466,0.6849481251461897,6.448993147001136,4.7791051316000255
2012-05-18,-4.298099093070595,23.14,1.71,1.39,0.7261940583554395,3.0728408863645695,7.006531867381205,12.793972202100523,9.138214977283688
2012-05-25,1.7448754726711702,22.024,1.75,1.45,0.7763786189241084,3.364654482236751,5.552355171991219,8.405550382142458,8.523932153350522
2012-06-01,-3.018614746163273,23.9725,1.47,1.22,0.8323334579690927,5.996683382834878,10.00203062092302,12.139674626904394,9.732873059257408
2012-06-08,3.7260174690707526,23.182,1.65,1.37,1.0124219065218405,2.3475094907303706,6.977656232748908,6.508448999139671,10.621873850980922
2012-06-15,1.2959530496260196,22.542,1.6,1.31,1.1393664925376912,1.4759814172843555,5.085493491458859,5.314109437305103,9.622150538905071
2012-06-22,-0.5823438747807441,18.426,1.69,1.38,1.1341917433056998,3.8164185125676653,5.3602144894099535,3.357998786447247,11.307692673440584
2012-06-29,2.032929413145945,19.268,1.67,1.34,1.2225028636150346,2.1164881754917486,5.56175543729327,-0.1673833646315126,10.336518707407482
2012-07-06,-0.5491264081356362,17.015,1.57,1.3,1.1375544892335083,3.778747702531171,8.2004577771702,4.020873456718599,11.69944074988154
2012-07-13,0.1550163509224988,17.944,1.52,1.27,1.0766740137801751,4.5239466647089,7.61877333724883,4.37801435246985,11.877387707244957
2012-07-20,0.4333793802861141,16.294,1.49,1.27,1.0447164570961882,3.5570112491266626,5.7248328863322095,4.066304927092901,11.531123019792844
2012-07-27,1.7106201061712234,18.532,1.58,1.33,0.9626305959889916,1.4870441486626529,5.408492578651125,1.9921055964549073,9.353016849062579
2012-08-03,0.3622026189141314,17.826,1.6,1.36,0.9122157962768014,3.3738599156295512,2.703108997901671,2.815263550033764,9.14528226878646
2012-08-10,1.0697420533058777,15.456,1.65,1.38,0.9293250419490116,4.26070864461896,1.9432768594499272,-0.2446841755068263,10.33595276223509
2012-08-17,0.8741945631662418,14.184,1.81,1.52,0.8476885989420181,2.960878125342381,-0.4386030224745485,3.4065222089960434,10.051045972017958
2012-08-24,-0.4957148084448359,15.057999999999998,1.68,1.4,0.7066545191319558,2.0933605663748134,0.2175523359605025,4.317110665531598,10.329311208837154
2012-08-31,-0.3224400878998334,17.04,1.57,1.35,0.5343929034827589,3.8639892046162805,-1.900352721058618,5.644899464995312,11.560664194850755
2012-09-07,2.228105679717673,16.425,1.67,1.42,0.4898510570488068,-0.6488593134428178,-5.427286405186827,4.52319426702843,8.022698190856392
2012-09-14,1.936823657421427,15.41,1.88,1.61,0.6502990721550781,-2.222727828436477,-3.8628157461764956,3.2337968291384023,8.396948662795545
2012-09-21,-0.3834158866876547,14.14,1.77,1.5,0.6927493908167506,-3.3017212068437107,-3.0113323951605375,3.9571296326253114,6.5130277023485394
2012-09-28,-1.3341081493709606,15.392,1.65,1.42,0.7169755452767616,-1.8373459547301185,-1.568721287100483,5.491888683998369,9.826673837221577
2012-10-05,1.406290763854745,15.268,1.75,1.48,0.675218108291989,-5.549894597557714,-3.2410927228155195,3.7421313728286387,10.506320261157697
2012-10-12,-2.213664357747813,16.0975,1.69,1.42,0.6000113363289379,-4.809634855446154,0.10920268454037707,6.272617580658113,14.357512670459393
2012-10-19,0.3219941127961201,15.53,1.79,1.49,0.6024812886061499,-1.6773713167843929,-2.1462533894935576,8.232691906064836,16.346753666649306
2012-10-26,-1.4827064707940596,17.942,1.78,1.48,0.7263012076661554,0.3003040129642143,3.8620643624944107,10.535859593111606,16.832163126073517
2012-11-02,0.1600641570755456,17.62666666666667,1.75,1.47,0.7273502924061095,0.2736526128416905,4.090659005348751,10.08980825931458,15.3118403718699
2012-11-09,-2.428933444487358,18.436,1.61,1.34,0.8561424621273712,2.4444672294484437,7.691416223546033,13.72177911877066,19.09845519147617
2012-11-16,-1.4472566624241123,17.2425,1.58,1.34,0.9278090102660804,5.167369126609511,10.521513335069411,14.221844848048093,19.623053109670032
2012-11-23,3.6231152273980216,15.1925,1.7,1.41,1.0134806030712036,-0.4768811401695383,7.381756216801816,12.752364763048929,13.006424165026997
2012-11-30,0.4988843753381156,15.572,1.62,1.37,0.9911006730235904,3.551096264942344,7.184820866059782,9.820075203336277,13.4234326410545
2012-12-07,0.1334500209329236,16.54,1.64,1.39,0.914292953560078,3.806589560714002,7.173136490172949,11.577006083157414,15.078245534990597
2012-12-14,-0.3166268523019488,16.226,1.72,1.48,0.6691881233028573,5.121749505852602,7.217138237867227,14.20790433752126,18.8606229318413
2012-12-21,1.172205950459437,16.956,1.77,1.51,0.6128576173719721,5.091069837464612,6.156691623585875,14.232767421809944,18.31555689505837
2012-12-28,-1.9382561430561829,19.8775,1.73,1.46,0.6045551109875448,7.896293290445988,10.60658958401497,18.898619313731313,20.622773302513497
2013-01-04,4.566353724574923,15.2725,1.93,1.66,0.8708700620783136,3.509112633458078,6.425633142939113,12.487811447990737,16.58404727684808
2013-01-11,0.3805109028127251,13.614,1.89,1.63,0.9300285248238548,3.243095591238876,5.76338867607471,10.78020013875074,14.90234624100073
2013-01-18,0.946294703207573,13.303999999999998,1.87,1.61,0.8761281538085658,1.9932970501960412,5.599669042058797,10.592338152793346,11.43016580427676
2013-01-25,1.1426789520672775,12.6175,1.98,1.7,0.7865853123648989,1.0139984184853956,3.3480644639386936,8.23508428355244,10.681591209013996
2013-02-01,0.6793316703822105,13.675999999999998,2.04,1.77,0.5657816186620159,2.5119456942539475,5.0014161953208625,5.238010763084389,7.917148983828404
2013-02-08,0.3145720327118129,13.663999999999998,1.99,1.74,0.5047901000895928,2.8176461330597036,2.458607772988275,5.820424687550307,9.04125917389007
2013-02-15,0.1225343254134259,12.736,2.01,1.72,0.4993465566647981,2.4411250654611916,4.109117020558806,7.376017259271306,11.067315013831113
2013-02-22,-0.2757001538940984,14.095,1.97,1.7,0.5882966823387928,3.5358911773269774,6.5201946391673316,10.859723440987912,12.820669155700482
