Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility,cumret_5,cumret_10,cumret_20,cumret_30
2012-01-03,1.5473984880403524,22.97,1.97,1.7,1.2485858276006705,1.1761308608677856,2.4258828126582976,3.6826699660742257,5.181425997134648
2012-01-04,0.0187923999940275,22.22,2.0,1.75,1.2309429511871468,1.1884389775567605,2.91238939558518,3.7767156024641757,6.3211451615029945
2012-01-05,0.2943716919978634,21.48,2.02,1.75,1.2318140752836773,1.1271869190973893,2.679027111869847,4.983370248104624,6.258092377261737
2012-01-06,-0.2536961462655807,20.63,1.98,1.73,1.233967216831045,0.8827530469572187,2.9887025187669725,5.205773503938715,6.605042883809564
2012-01-09,0.226159792583358,21.07,1.98,1.72,1.121436534142826,1.0127346972700124,2.6508998623074875,5.180768344336828,6.009220421800721
2012-01-10,0.8885769748331329,20.69,2.0,1.76,1.0786558510426494,1.2352240999501163,2.6298761450350705,4.479599316713068,5.524426297948937
2012-01-11,0.0309597259974481,21.05,1.93,1.69,1.0081048924304574,1.7037029481310695,2.007773709019145,4.601229543343233,5.668173656280162
2012-01-12,0.2336608362904613,20.47,1.94,1.72,0.9746572715240908,1.5345430245320202,1.6078700157998504,3.6387506482776555,5.5646442161568554
2012-01-13,-0.4947922948427274,20.91,1.89,1.65,0.9354173588801064,2.087521809431103,1.855575993882641,4.862349050327963,6.445639179089424
2012-01-17,0.3552954600872571,22.2,1.87,1.66,0.9354615749138012,1.6217412289123434,1.4485911861438217,4.392925098688405,5.56633510242035
2012-01-18,1.1107929092462498,20.89,1.92,1.68,0.9522395239607804,1.3776351635355955,1.2270210604038878,2.690280140925272,5.0495340192454385
2012-01-19,0.4938656879440728,19.87,2.01,1.75,0.8818102385687172,0.29897707956918484,0.8398660374667077,3.3122890119817505,4.193990481765919
2012-01-20,0.0669459781523329,18.28,2.05,1.79,0.6493854987002566,0.07221876327363486,2.2442198772726574,3.4856828761071545,3.721354360729867
2012-01-23,0.0471342969245336,18.67,2.09,1.83,0.6513892626286568,-0.22720290534766763,2.152732223000542,3.5113952080166655,2.079026242519899
2012-01-24,-0.102581731454221,18.91,2.08,1.84,0.6438112441267384,-0.17038680962816466,2.4645360980009023,3.2715938817856838,2.8889803189770857
2012-01-25,0.8679141952454561,18.31,2.01,1.79,0.6419225022518151,-0.14856738657271773,1.802324275500422,2.8203777122592477,3.005141081482998
2012-01-26,-0.5753890884025226,18.57,1.96,1.74,0.6656721690268875,0.5392766443354846,2.5424099948716083,3.5883539206555515,3.977453430968847
2012-01-27,-0.1592877567026751,18.53,1.93,1.71,0.5793258176369421,2.170433653656656,1.9987434360763556,3.894161150845621,4.160051931793141
2012-01-30,-0.2522123175721869,19.4,1.87,1.65,0.5572178726441995,2.3853547235830552,2.9519965177221996,4.506442715990788,6.316779064087719
2012-01-31,-0.0456946696121951,19.44,1.83,1.61,0.540945404420205,2.639420131383652,2.902291572627358,4.0589463768117895,6.238141509513895
2012-02-01,0.8899605562620927,18.55,1.87,1.64,0.4711896523187133,1.9537943632976784,1.445522218467965,3.7761784539333654,5.929356145901021
2012-02-02,0.1095147066754842,17.98,1.86,1.63,0.4699704865426181,1.9923888627350284,2.4518308796606325,3.326188913274586,5.931922278139923
2012-02-03,1.4605356896842503,17.1,1.97,1.74,0.549637767503541,-0.1680429566955577,1.2142133807903077,1.444711970251511,4.821917942502196
2012-02-06,-0.0423874153488323,17.76,1.93,1.69,0.5415203904428075,0.5534402802714888,1.3300309795436283,-0.07215272550880059,4.551714644233806
