train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
1.2952702045440674,0,49,,,,,,,,,,,,
,0,77,1.3613616228103638,1.382595181465149,1.5745735168457031,2.0910534858703613,2.5472307205200195,,,,,,,
,0,77,,,,,,1.4574575424194336,0.03685588762164116,100.0,260.0,0.607692301273346,188.46884155273438,0.48849111795425415
1.7567366361618042,1,99,,,,,,,,,,,,
1.1318068504333496,1,149,,,,,,,,,,,,
,1,155,1.1739702224731445,1.4340159893035889,1.5736589431762695,2.0833282470703125,2.2368171215057373,,,,,,,
,1,155,,,,,,1.2805628776550293,0.028158502653241158,100.0,259.0,0.607692301273346,203.1763916015625,0.48849111795425415
0.6059450507164001,2,199,,,,,,,,,,,,
,2,233,1.0522582530975342,1.555946946144104,1.5771583318710327,2.080256462097168,1.671036720275879,,,,,,,
,2,233,,,,,,1.1337708234786987,0.023416569456458092,100.0,258.0,0.607692301273346,144.61962890625,0.48849111795425415
0.541785478591919,3,249,,,,,,,,,,,,
0.8993504047393799,3,299,,,,,,,,,,,,
,3,311,1.0013691186904907,1.5782569646835327,1.5785889625549316,2.081005573272705,1.5948712825775146,,,,,,,
,3,311,,,,,,1.0307261943817139,0.02259899489581585,100.0,259.0,0.607692301273346,135.2059783935547,0.48849111795425415
0.6965457201004028,4,349,,,,,,,,,,,,
,4,389,0.9820794463157654,1.5553218126296997,1.5769578218460083,2.080402374267578,1.6657755374908447,,,,,,,
,4,389,,,,,,0.9884305000305176,0.021194661036133766,100.0,257.0,0.607692301273346,159.84844970703125,0.48849111795425415
1.2915756702423096,5,399,,,,,,,,,,,,
1.352136492729187,5,449,,,,,,,,,,,,
,5,467,0.9741741418838501,1.7159701585769653,1.5893971920013428,2.088198184967041,1.2504496574401855,,,,,,,
,5,467,,,,,,0.970514178276062,0.019842974841594696,100.0,259.0,0.607692301273346,75.88832092285156,0.48849111795425415
1.5427496433258057,6,499,,,,,,,,,,,,
,6,545,0.9658342003822327,1.554359793663025,1.5767810344696045,2.0806360244750977,1.6607669591903687,,,,,,,
,6,545,,,,,,0.959534764289856,0.020232954993844032,100.0,260.0,0.607692301273346,168.28660583496094,0.48849111795425415
0.8012619018554688,7,549,,,,,,,,,,,,
1.7890106439590454,7,599,,,,,,,,,,,,
,7,623,0.9610305428504944,1.530298113822937,1.5753941535949707,2.0800833702087402,1.749764323234558,,,,,,,
,7,623,,,,,,0.9501881003379822,0.018823742866516113,100.0,259.0,0.607692301273346,201.63697814941406,0.48849111795425415
0.8626903891563416,8,649,,,,,,,,,,,,
1.3097288608551025,8,699,,,,,,,,,,,,
,8,701,0.9600138068199158,1.4684358835220337,1.5729446411132812,2.0808568000793457,2.019120216369629,,,,,,,
,8,701,,,,,,0.9424189329147339,0.018290376290678978,100.0,260.0,0.607692301273346,269.7887878417969,0.48849111795425415
1.0522500276565552,9,749,,,,,,,,,,,,
,9,779,0.9588371515274048,1.6121748685836792,1.5807318687438965,2.082688570022583,1.4728970527648926,,,,,,,
,9,779,,,,,,0.9420529007911682,0.017205867916345596,100.0,258.0,0.607692301273346,152.17808532714844,0.48849111795425415
0.6215143799781799,10,799,,,,,,,,,,,,
1.0340919494628906,10,849,,,,,,,,,,,,
,10,857,0.9568547010421753,1.454469919204712,1.5724706649780273,2.0815370082855225,2.079015016555786,,,,,,,
,10,857,,,,,,0.9433453679084778,0.017428968101739883,100.0,260.0,0.607692301273346,299.7224426269531,0.48849111795425415
1.4202682971954346,11,899,,,,,,,,,,,,
,11,935,0.9558085203170776,1.5663516521453857,1.5768182277679443,2.080803632736206,1.591733455657959,,,,,,,
,11,935,,,,,,0.9367501735687256,0.015171170234680176,100.0,259.0,0.607692301273346,212.81732177734375,0.48849111795425415
0.74123215675354,12,949,,,,,,,,,,,,
1.2843775749206543,12,999,,,,,,,,,,,,
,12,1013,0.9556501507759094,1.528503179550171,1.5742371082305908,2.0796737670898438,1.7224209308624268,,,,,,,
,12,1013,,,,,,0.9362620711326599,0.013657759875059128,100.0,260.0,0.607692301273346,280.0086669921875,0.48849111795425415
0.6459843516349792,13,1049,,,,,,,,,,,,
,13,1091,0.9529638290405273,1.4920949935913086,1.572200894355774,2.0794601440429688,1.8659515380859375,,,,,,,
,13,1091,,,,,,0.9331743121147156,0.014901204034686089,100.0,260.0,0.607692301273346,299.7452392578125,0.48849111795425415
0.9993099570274353,14,1099,,,,,,,,,,,,
0.5830056071281433,14,1149,,,,,,,,,,,,
,14,1169,0.9488044381141663,1.5052096843719482,1.5716145038604736,2.0783801078796387,1.7921748161315918,,,,,,,
,14,1169,,,,,,0.9327972531318665,0.018128404393792152,100.0,260.0,0.607692301273346,232.87425231933594,0.48849111795425415
0.9970414638519287,15,1199,,,,,,,,,,,,
,15,1247,0.9464700222015381,1.5313072204589844,1.5717158317565918,2.0774717330932617,1.6764429807662964,,,,,,,
,15,1247,,,,,,0.9306982755661011,0.025992101058363914,100.0,260.0,0.607692301273346,145.2042694091797,0.48849111795425415
0.558085024356842,16,1249,,,,,,,,,,,,
0.8349475860595703,16,1299,,,,,,,,,,,,
,16,1325,0.9455083012580872,1.5646507740020752,1.5749180316925049,2.078836679458618,1.5819950103759766,,,,,,,
,16,1325,,,,,,0.9247733950614929,0.0207488015294075,100.0,260.0,0.607692301273346,158.00454711914062,0.48849111795425415
0.8562479019165039,17,1349,,,,,,,,,,,,
0.7169811725616455,17,1399,,,,,,,,,,,,
,17,1403,0.9385292530059814,1.5151780843734741,1.5721718072891235,2.078230857849121,1.7630430459976196,,,,,,,
,17,1403,,,,,,0.9277775287628174,0.018580982461571693,100.0,259.0,0.607692301273346,215.839599609375,0.48849111795425415
0.796282172203064,18,1449,,,,,,,,,,,,
,18,1481,0.9374403953552246,1.4938671588897705,1.5728721618652344,2.07993483543396,1.876804232597351,,,,,,,
,18,1481,,,,,,0.9217748641967773,0.021824175491929054,100.0,259.0,0.607692301273346,200.91439819335938,0.48849111795425415
0.9919207096099854,19,1499,,,,,,,,,,,,
0.5405093431472778,19,1549,,,,,,,,,,,,
,19,1559,0.9343277812004089,1.4656168222427368,1.5716370344161987,2.080723524093628,1.9997832775115967,,,,,,,
,19,1559,,,,,,0.9142869710922241,0.025711271911859512,100.0,260.0,0.607692301273346,191.35458374023438,0.48849111795425415
0.6769724488258362,20,1599,,,,,,,,,,,,
,20,1637,0.9319665431976318,1.456864595413208,1.572023868560791,2.081688165664673,2.0509815216064453,,,,,,,
,20,1637,,,,,,0.9123938083648682,0.028392145410180092,100.0,260.0,0.607692301273346,179.7442626953125,0.48849111795425415
0.6492640972137451,21,1649,,,,,,,,,,,,
0.6977519989013672,21,1699,,,,,,,,,,,,
