train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
0.6762487292289734,0,49,,,,,,,,,,,,
,0,66,0.7287218570709229,1.72453773021698,0.81910640001297,1.1324687004089355,1.2829136848449707,,,,,,,
,0,66,,,,,,0.7295117974281311,0.026936210691928864,100.0,899.0,0.5642151236534119,30.655181884765625,0.4412769377231598
0.7033267021179199,1,99,,,,,,,,,,,,
,1,133,0.6326599717140198,1.8391014337539673,0.8220472931861877,1.1336129903793335,1.1490036249160767,,,,,,,
,1,133,,,,,,0.6503595113754272,0.021905342116951942,84.85181427001953,899.0,0.5312843322753906,16.941017150878906,0.45576146245002747
0.6376872062683105,2,149,,,,,,,,,,,,
0.5820281505584717,2,199,,,,,,,,,,,,
,2,200,0.5697526931762695,1.8935960531234741,0.8266770243644714,1.1365145444869995,1.043888807296753,,,,,,,
,2,200,,,,,,0.5717236995697021,0.017233092337846756,12.733260154724121,904.0,0.4489571750164032,-14.510156631469727,0.35088640451431274
0.44842687249183655,3,249,,,,,,,,,,,,
,3,267,0.532979428768158,1.893558382987976,0.8237671852111816,1.1349287033081055,1.0719428062438965,,,,,,,
,3,267,,,,,,0.5213901400566101,0.015813196077942848,68.7156982421875,897.0,0.5192096829414368,6.000370502471924,0.4872933626174927
0.6004844307899475,4,299,,,,,,,,,,,,
,4,334,0.5169616341590881,1.9180904626846313,0.8244759440422058,1.1353145837783813,1.0429788827896118,,,,,,,
,4,334,,,,,,0.4979190528392792,0.014197083190083504,52.46981430053711,901.0,0.48847419023513794,-0.8686053156852722,0.4788226783275604
0.43455761671066284,5,349,,,,,,,,,,,,
0.42827266454696655,5,399,,,,,,,,,,,,
,5,401,0.5109903216362,1.757232666015625,0.8202375173568726,1.1332899332046509,1.2635633945465088,,,,,,,
,5,401,,,,,,0.4870857000350952,0.013135930523276329,100.0,897.0,0.5642151236534119,49.303558349609375,0.4412769377231598
0.6548118591308594,6,449,,,,,,,,,,,,
,6,468,0.5077134370803833,1.8263778686523438,0.8217126727104187,1.1338627338409424,1.1799952983856201,,,,,,,
,6,468,,,,,,0.4808003008365631,0.013912075199186802,99.78046417236328,904.0,0.5642151236534119,29.287622451782227,0.4418962895870209
0.4974515736103058,7,499,,,,,,,,,,,,
,7,535,0.5053723454475403,1.8287595510482788,0.8217960596084595,1.1338508129119873,1.1849411725997925,,,,,,,
,7,535,,,,,,0.4777372479438782,0.014143037609755993,98.35345458984375,902.0,0.5631174445152283,29.1276912689209,0.44505441188812256
0.40279319882392883,8,549,,,,,,,,,,,,
0.5311483144760132,8,599,,,,,,,,,,,,
,8,602,0.5027040243148804,1.8641353845596313,0.8226690292358398,1.1342308521270752,1.14090895652771,,,,,,,
,8,602,,,,,,0.4726177752017975,0.015389631502330303,84.85181427001953,905.0,0.5444566607475281,18.404512405395508,0.467061311006546
