train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch
1.6985914707183838,0,49,,,,,,
,0,93,1.4144936800003052,1.6720219850540161,0.7116053104400635,0.9766830205917358,9267.4140625,
,0,93,,,,,,1.4818423986434937
2.181750774383545,1,99,,,,,,
1.1795042753219604,1,149,,,,,,
,1,187,1.2652220726013184,1.793470025062561,0.7108954191207886,0.9770050048828125,5130.92919921875,
,1,187,,,,,,1.3362010717391968
0.8404964804649353,2,199,,,,,,
0.6381858587265015,2,249,,,,,,
,2,281,1.183803677558899,1.7417709827423096,0.7102532386779785,0.976399838924408,5331.05126953125,
,2,281,,,,,,1.201454758644104
0.8677189350128174,3,299,,,,,,
0.9696139693260193,3,349,,,,,,
,3,375,1.1346476078033447,1.833358645439148,0.7112094163894653,0.9775388836860657,3552.590576171875,
,3,375,,,,,,1.1167875528335571
0.9240628480911255,4,399,,,,,,
0.5199382305145264,4,449,,,,,,
,4,469,1.111077904701233,1.7481931447982788,0.7102890014648438,0.9764471054077148,5056.42724609375,
,4,469,,,,,,1.071913242340088
0.8270714282989502,5,499,,,,,,
0.5662440061569214,5,549,,,,,,
,5,563,1.091317892074585,1.8039429187774658,0.710604190826416,0.9769151210784912,3968.811279296875,
,5,563,,,,,,1.0397748947143555
0.6716980338096619,6,599,,,,,,
0.995710551738739,6,649,,,,,,
,6,657,1.0725263357162476,1.8931853771209717,0.7117577791213989,0.9780269861221313,2549.930908203125,
,6,657,,,,,,1.0104892253875732
0.6415189504623413,7,699,,,,,,
0.5581713914871216,7,749,,,,,,
,7,751,1.0631828308105469,1.831871509552002,0.7143638730049133,0.9804268479347229,330.44561767578125,
,7,751,,,,,,0.9947324991226196
1.1979929208755493,8,799,,,,,,
,8,845,1.0473871231079102,1.8987361192703247,0.7114978432655334,0.9778025150299072,2303.6201171875,
,8,845,,,,,,0.9825710654258728
0.4316936731338501,9,849,,,,,,
0.7526675462722778,9,899,,,,,,
,9,939,1.0323055982589722,1.8114370107650757,0.7095227837562561,0.9761931300163269,2705.37060546875,
,9,939,,,,,,0.963640570640564
0.8348773717880249,10,949,,,,,,
0.4181186556816101,10,999,,,,,,
,10,1033,1.0140421390533447,1.7234429121017456,0.7088339328765869,0.975418746471405,3560.917724609375,
,10,1033,,,,,,0.9449793100357056
0.7485791444778442,11,1049,,,,,,
0.8689044117927551,11,1099,,,,,,
,11,1127,0.9931154251098633,1.77987539768219,0.7104697823524475,0.9768544435501099,2377.25439453125,
,11,1127,,,,,,0.9234780669212341
0.9789850115776062,12,1149,,,,,,
1.4599950313568115,12,1199,,,,,,
,12,1221,0.9954465627670288,1.7217471599578857,0.7092774510383606,0.9757987260818481,3354.740234375,
,12,1221,,,,,,0.9131893515586853
0.9906701445579529,13,1249,,,,,,
0.8245173692703247,13,1299,,,,,,
,13,1315,0.9809763431549072,1.9242409467697144,0.7115851044654846,0.9781818985939026,441.686279296875,
,13,1315,,,,,,0.9022331237792969
0.9553213119506836,14,1349,,,,,,
1.2191542387008667,14,1399,,,,,,
,14,1409,0.9807597398757935,1.75923752784729,0.7080968618392944,0.9749795794487,2140.67333984375,
,14,1409,,,,,,0.901905357837677
1.180872917175293,15,1449,,,,,,
0.9476404786109924,15,1499,,,,,,
,15,1503,0.9721373915672302,1.9167156219482422,0.7102532982826233,0.9770458340644836,221.1728515625,
,15,1503,,,,,,0.8915032744407654
0.7507940530776978,16,1549,,,,,,
,16,1597,0.9707009196281433,1.716833472251892,0.7077862620353699,0.9746381044387817,2729.14990234375,
,16,1597,,,,,,0.8873174786567688
1.7829501628875732,17,1599,,,,,,
1.2230980396270752,17,1649,,,,,,
,17,1691,0.9652677774429321,1.8057628870010376,0.7086171507835388,0.9754486083984375,1370.7601318359375,
,17,1691,,,,,,0.8898345232009888
1.1527736186981201,18,1699,,,,,,
0.6374198794364929,18,1749,,,,,,
,18,1785,0.9651430249214172,1.8376914262771606,0.7084959149360657,0.9754292964935303,916.4810791015625,
,18,1785,,,,,,0.8799754977226257
0.9257564544677734,19,1799,,,,,,
0.7359796166419983,19,1849,,,,,,
,19,1879,0.9535875916481018,1.7359981536865234,0.7070793509483337,0.9742238521575928,2054.99755859375,
,19,1879,,,,,,0.8812584280967712
0.5438249111175537,20,1899,,,,,,
0.9251289367675781,20,1949,,,,,,
,20,1973,0.9518072009086609,1.7059019804000854,0.70717453956604,0.9742323756217957,2704.155517578125,
,20,1973,,,,,,0.8776931166648865
0.7853094935417175,21,1999,,,,,,
0.7823424935340881,21,2049,,,,,,
,21,2067,0.9441742300987244,1.7932705879211426,0.7076171040534973,0.9746733903884888,1322.7723388671875,
,21,2067,,,,,,0.8716657757759094
1.0470426082611084,22,2099,,,,,,
1.0858051776885986,22,2149,,,,,,
,22,2161,0.9424768686294556,1.7631558179855347,0.7073912620544434,0.9744735956192017,1774.5718994140625,
,22,2161,,,,,,0.8704752922058105
1.282261848449707,23,2199,,,,,,
0.4547296166419983,23,2249,,,,,,
,23,2255,0.9377835392951965,1.8515812158584595,0.7089707851409912,0.9757794141769409,899.6358032226562,
,23,2255,,,,,,0.8697834610939026
0.6171954274177551,24,2299,,,,,,
1.0751168727874756,24,2349,,,,,,
,24,2349,0.9334557056427002,1.7257590293884277,0.7072513699531555,0.9743103981018066,2313.765625,
,24,2349,,,,,,0.8699358701705933
0.7118208408355713,25,2399,,,,,,
,25,2443,0.9276354312896729,1.8847596645355225,0.708753764629364,0.9757212400436401,114.76366424560547,
,25,2443,,,,,,0.8701750636100769
0.6153255701065063,26,2449,,,,,,
1.0254487991333008,26,2499,,,,,,
,26,2537,0.9291501641273499,1.6310547590255737,0.7066771984100342,0.9736701250076294,4049.279541015625,
,26,2537,,,,,,0.8636631369590759
1.0808379650115967,27,2549,,,,,,
1.1506460905075073,27,2599,,,,,,
,27,2631,0.9269299507141113,1.8574920892715454,0.7080383896827698,0.9751234650611877,525.6854858398438,
,27,2631,,,,,,0.8678804039955139
0.7053486108779907,28,2649,,,,,,
0.6918751001358032,28,2699,,,,,,
,28,2725,0.9312399625778198,1.7193142175674438,0.7075586318969727,0.9744656682014465,2540.38818359375,
,28,2725,,,,,,0.8649946451187134
0.6592490673065186,29,2749,,,,,,
0.7971338033676147,29,2799,,,,,,
,29,2819,0.927081286907196,1.7322485446929932,0.7075615525245667,0.9744712114334106,2295.672607421875,
,29,2819,,,,,,0.8681846857070923
0.5852394104003906,30,2849,,,,,,
0.5998031497001648,30,2899,,,,,,
,30,2913,0.9237951040267944,1.728989601135254,0.7073898315429688,0.9742111563682556,2246.744384765625,
,30,2913,,,,,,0.8619429469108582
1.4903666973114014,31,2949,,,,,,
0.710336446762085,31,2999,,,,,,
,31,3007,0.9239566922187805,1.6770354509353638,0.7063065767288208,0.9734659194946289,2995.657958984375,
,31,3007,,,,,,0.8605998158454895
1.2890762090682983,32,3049,,,,,,
0.8222023844718933,32,3099,,,,,,
,32,3101,0.9141061902046204,1.860161304473877,0.7075801491737366,0.9746869802474976,36.6702766418457,
,32,3101,,,,,,0.8585174083709717
0.7312437295913696,33,3149,,,,,,
,33,3195,0.9222660660743713,1.7829772233963013,0.7067832350730896,0.9738774299621582,1136.572509765625,
,33,3195,,,,,,0.8570843935012817
1.1967487335205078,34,3199,,,,,,
0.8525390625,34,3249,,,,,,
,34,3289,0.9165639877319336,1.7746942043304443,0.7068440318107605,0.9738751649856567,1274.7066650390625,
,34,3289,,,,,,0.8513355851173401
0.7489171028137207,35,3299,,,,,,
0.6036759614944458,35,3349,,,,,,
,35,3383,0.9103410840034485,1.8890647888183594,0.7091442942619324,0.97580885887146,515.3423461914062,
,35,3383,,,,,,0.8596788048744202
0.9366448521614075,36,3399,,,,,,
0.5165649056434631,36,3449,,,,,,
,36,3477,0.9133203625679016,1.6486427783966064,0.7068868279457092,0.9735738635063171,4028.016845703125,
,36,3477,,,,,,0.8591039776802063
0.7117478251457214,37,3499,,,,,,
0.6477770209312439,37,3549,,,,,,
,37,3571,0.9044063687324524,1.8875155448913574,0.7088058590888977,0.9755712747573853,563.8331298828125,
,37,3571,,,,,,0.8605297803878784
0.8401350378990173,38,3599,,,,,,
0.7830963730812073,38,3649,,,,,,
,38,3665,0.9106519818305969,1.6556119918823242,0.7068970203399658,0.9735237956047058,3821.2890625,
