train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
1.2213879823684692,0,49,,,,,,,,,,,,
,0,66,1.211474061012268,1.2824610471725464,0.9383081793785095,1.2723990678787231,5.873668670654297,,,,,,,
,0,66,,,,,,1.2735847234725952,0.013349425978958607,100.0,903.0,0.5642151236534119,706.7536010742188,0.4412769377231598
0.9804435968399048,1,99,,,,,,,,,,,,
,1,133,0.9910464286804199,1.3849318027496338,0.8270391821861267,1.150999665260315,2.8231518268585205,,,,,,,
,1,133,,,,,,1.088822603225708,0.010445985943078995,100.0,898.0,0.5642151236534119,376.327880859375,0.4412769377231598
0.9089071750640869,2,149,,,,,,,,,,,,
0.7807128429412842,2,199,,,,,,,,,,,,
,2,200,0.7727898955345154,1.6817853450775146,0.8397858142852783,1.145996332168579,1.5136688947677612,,,,,,,
,2,200,,,,,,0.8724347949028015,0.00838328618556261,0.0,894.0,0.43578484654426575,-164.44522094726562,0.3128466308116913
0.6850912570953369,3,249,,,,,,,,,,,,
,3,267,0.61353600025177,1.6351613998413086,0.8473606705665588,1.1514936685562134,1.7552213668823242,,,,,,,
,3,267,,,,,,0.6832556128501892,0.00809041690081358,0.0,891.0,0.43578484654426575,-230.8418426513672,0.3128466308116913
0.5852030515670776,4,299,,,,,,,,,,,,
,4,334,0.5364764332771301,1.9113993644714355,0.8231320977210999,1.134853482246399,1.0673165321350098,,,,,,,
,4,334,,,,,,0.5653494596481323,0.006767812184989452,87.04720306396484,892.0,0.537870466709137,23.02130126953125,0.45550721883773804
0.5535253882408142,5,349,,,,,,,,,,,,
0.4444287419319153,5,399,,,,,,,,,,,,
,5,401,0.515331506729126,1.7003718614578247,0.8188169598579407,1.1331106424331665,1.349878191947937,,,,,,,
,5,401,,,,,,0.5083164572715759,0.006397588644176722,100.0,896.0,0.5642151236534119,141.91905212402344,0.4412769377231598
0.5218201279640198,6,449,,,,,,,,,,,,
,6,468,0.5079936385154724,1.68704092502594,0.8186525702476501,1.1332052946090698,1.3830441236495972,,,,,,,
,6,468,,,,,,0.48914098739624023,0.008840548805892467,100.0,897.0,0.5642151236534119,108.94732666015625,0.4412769377231598
0.36683470010757446,7,499,,,,,,,,,,,,
,7,535,0.5058935880661011,1.7106482982635498,0.8194824457168579,1.1335762739181519,1.3579481840133667,,,,,,,
,7,535,,,,,,0.48217931389808655,0.013794121332466602,100.0,901.0,0.5642151236534119,60.97677230834961,0.4412769377231598
0.4194735884666443,8,549,,,,,,,,,,,,
0.4423872232437134,8,599,,,,,,,,,,,,
,8,602,0.5039645433425903,1.7058016061782837,0.8204854726791382,1.1347817182540894,1.4681048393249512,,,,,,,
,8,602,,,,,,0.4764231741428375,0.031192829832434654,97.91438293457031,908.0,0.5587266683578491,28.052764892578125,0.4428108334541321
0.3768925070762634,9,649,,,,,,,,,,,,
,9,669,0.5009839534759521,1.740960955619812,0.8228291273117065,1.1359392404556274,1.3831872940063477,,,,,,,
,9,669,,,,,,0.4740728735923767,0.04303305968642235,72.77716827392578,904.0,0.5137211680412292,12.388747215270996,0.4717099666595459
0.4265196919441223,10,699,,,,,,,,,,,,
,10,736,0.4957241415977478,1.8133964538574219,0.8235910534858704,1.1354042291641235,1.164401650428772,,,,,,,
,10,736,,,,,,0.46851441264152527,0.029692647978663445,77.05817413330078,899.0,0.5170142650604248,8.709526062011719,0.46366703510284424
0.5170726776123047,11,749,,,,,,,,,,,,
0.43134281039237976,11,799,,,,,,,,,,,,
,11,803,0.4917254149913788,1.7413082122802734,0.8220596313476562,1.1347253322601318,1.2673548460006714,,,,,,,
,11,803,,,,,,0.4655486047267914,0.03964097052812576,81.8880386352539,909.0,0.5257958173751831,15.847393035888672,0.4588448703289032
0.6231423616409302,12,849,,,,,,,,,,,,
,12,870,0.4889933466911316,1.7413725852966309,0.8210545182228088,1.1339205503463745,1.23038649559021,,,,,,,
,12,870,,,,,,0.46136635541915894,0.03689796105027199,89.68167114257812,907.0,0.537870466709137,20.078815460205078,0.4484221935272217
0.36619189381599426,13,899,,,,,,,,,,,,
,13,937,0.48759859800338745,1.6899218559265137,0.8201359510421753,1.133886456489563,1.3248391151428223,,,,,,,
,13,937,,,,,,0.45940694212913513,0.04124966263771057,96.15806579589844,907.0,0.5609220862388611,24.65886878967285,0.4494765102863312
0.3869471848011017,14,949,,,,,,,,,,,,
0.4858863055706024,14,999,,,,,,,,,,,,
,14,1004,0.4846208691596985,1.691192626953125,0.8198908567428589,1.1337350606918335,1.343697190284729,,,,,,,
,14,1004,,,,,,0.45780593156814575,0.03086928091943264,96.15806579589844,909.0,0.5609220862388611,30.941150665283203,0.4494765102863312
0.3694630563259125,15,1049,,,,,,,,,,,,
,15,1071,0.4841832220554352,1.6565383672714233,0.8185188174247742,1.1332815885543823,1.4127779006958008,,,,,,,
,15,1071,,,,,,0.4533480107784271,0.02452656626701355,100.0,906.0,0.5642151236534119,47.08719253540039,0.4412769377231598
0.5178574919700623,16,1099,,,,,,,,,,,,
,16,1138,0.4822503924369812,1.7324023246765137,0.8193000555038452,1.133090853691101,1.220967173576355,,,,,,,
,16,1138,,,,,,0.4532180428504944,0.030872993171215057,95.8287582397461,904.0,0.5466520190238953,26.690820693969727,0.4389417767524719
0.5209730863571167,17,1149,,,,,,,,,,,,
0.5600046515464783,17,1199,,,,,,,,,,,,
,17,1205,0.4802611470222473,1.695812702178955,0.8182212114334106,1.1328009366989136,1.3084585666656494,,,,,,,
,17,1205,,,,,,0.4521440267562866,0.03271576389670372,97.80461120605469,907.0,0.5576289892196655,31.1959171295166,0.4422469139099121
0.3767560124397278,18,1249,,,,,,,,,,,,
,18,1272,0.4793139696121216,1.7079342603683472,0.8192635774612427,1.1334960460662842,1.361254334449768,,,,,,,
