val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,val_pred_std_avg,val_dir_acc_avg,val_composite_avg,train_loss_step
1.3839292526245117,1.6380246877670288,1.5028696060180664,1.8798514604568481,2.9288501739501953,0,37,,,,,,,,,,,
,,,,,0,37,1.7621337175369263,0.08712147921323776,45.21739196777344,230.0,0.46086955070495605,-3.8262217044830322,0.4268052875995636,0.07216451317071915,0.40521737933158875,0.3031342029571533,
,,,,,1,49,,,,,,,,,,,2.0113658905029297
1.245500087738037,1.6651138067245483,1.4330828189849854,1.814563274383545,2.2968857288360596,1,75,,,,,,,,,,,
,,,,,1,75,1.6720099449157715,0.07201509177684784,96.52173614501953,230.0,0.6000000238418579,28.997228622436523,0.49043479561805725,0.06160560995340347,0.43826088309288025,0.3338034152984619,
,,,,,2,99,,,,,,,,,,,1.4159303903579712
1.1278026103973389,1.6538137197494507,1.37681245803833,1.7629337310791016,1.9406757354736328,2,113,,,,,,,,,,,
,,,,,2,113,1.5442590713500977,0.05798635259270668,100.0,230.0,0.6000000238418579,76.0537109375,0.47999998927116394,0.048489004373550415,0.4747826159000397,0.3555122911930084,
,,,,,3,149,,,,,,,,,,,1.4060742855072021
1.0221542119979858,1.6201841831207275,1.336997151374817,1.728171467781067,1.8590608835220337,3,151,,,,,,,,,,,
,,,,,3,151,1.4285062551498413,0.04489438980817795,100.0,230.0,0.6000000238418579,147.9974822998047,0.47999998927116394,0.03482444956898689,0.5182608962059021,0.39899054169654846,
0.950451672077179,1.5721344947814941,1.321661353111267,1.7161633968353271,2.007692337036133,4,189,,,,,,,,,,,
,,,,,4,189,1.3288049697875977,0.036831676959991455,100.0,230.0,0.6000000238418579,213.4551544189453,0.47999998927116394,0.02677571214735508,0.5617391467094421,0.4424688220024109,
,,,,,5,199,,,,,,,,,,,1.251564383506775
0.907436192035675,1.524436116218567,1.3164644241333008,1.7125537395477295,2.129211902618408,5,227,,,,,,,,,,,
,,,,,5,227,1.2443246841430664,0.0329577699303627,100.0,229.0,0.6000000238418579,245.93435668945312,0.47999998927116394,0.023225637152791023,0.6052173972129822,0.4883856475353241,
,,,,,6,249,,,,,,,,,,,1.5711538791656494
0.8693842887878418,1.462821125984192,1.313564419746399,1.71076238155365,2.313230276107788,6,265,,,,,,,,,,,
,,,,,6,265,1.176145315170288,0.029110996052622795,100.0,230.0,0.6000000238418579,285.7746887207031,0.47999998927116394,0.020339880138635635,0.6069565415382385,0.4876861870288849,
,,,,,7,299,,,,,,,,,,,1.3930398225784302
0.8401684165000916,1.4575289487838745,1.3120096921920776,1.7086639404296875,2.2915024757385254,7,303,,,,,,,,,,,
,,,,,7,303,1.128476858139038,0.026909399777650833,100.0,230.0,0.6000000238418579,289.7201843261719,0.47999998927116394,0.018896106630563736,0.6069565415382385,0.4876861870288849,
0.8207355737686157,1.4619781970977783,1.3111753463745117,1.7071579694747925,2.238786220550537,8,341,,,,,,,,,,,
,,,,,8,341,1.0783759355545044,0.024812079966068268,100.0,230.0,0.6000000238418579,293.8927307128906,0.47999998927116394,0.017558151856064796,0.6069565415382385,0.4876861870288849,
,,,,,9,349,,,,,,,,,,,0.8252674341201782
0.8015909790992737,1.466268539428711,1.310490608215332,1.7058006525039673,2.1905925273895264,9,379,,,,,,,,,,,
,,,,,9,379,1.0500028133392334,0.02376735955476761,100.0,229.0,0.6000000238418579,284.8067321777344,0.47999998927116394,0.016802679747343063,0.6069565415382385,0.4876861870288849,
,,,,,10,399,,,,,,,,,,,1.165813684463501
0.7889658808708191,1.4911524057388306,1.3103833198547363,1.7046194076538086,2.0456368923187256,10,417,,,,,,,,,,,
,,,,,10,417,1.0196752548217773,0.02224317193031311,100.0,228.0,0.6000000238418579,265.805908203125,0.47999998927116394,0.015483206138014793,0.6069565415382385,0.4876861870288849,
,,,,,11,449,,,,,,,,,,,0.7655860185623169
0.7804474830627441,1.4376779794692993,1.309145212173462,1.7050871849060059,2.304403305053711,11,455,,,,,,,,,,,
,,,,,11,455,0.9941745400428772,0.020439831539988518,100.0,230.0,0.6000000238418579,323.1988830566406,0.47999998927116394,0.013997581787407398,0.6069565415382385,0.4876861870288849,
0.773574709892273,1.4764169454574585,1.3091554641723633,1.7035777568817139,2.081784248352051,12,493,,,,,,,,,,,
,,,,,12,493,0.9809902310371399,0.019357437267899513,100.0,230.0,0.6000000238418579,286.54449462890625,0.47999998927116394,0.013040614314377308,0.6069565415382385,0.4876861870288849,
,,,,,13,499,,,,,,,,,,,0.9507715106010437
0.7707827091217041,1.4783772230148315,1.3088903427124023,1.7032214403152466,2.0592122077941895,13,531,,,,,,,,,,,
,,,,,13,531,0.9670593738555908,0.017349226400256157,100.0,229.0,0.6000000238418579,303.16558837890625,0.47999998927116394,0.011614118702709675,0.6069565415382385,0.4876861870288849,
,,,,,14,549,,,,,,,,,,,0.9387224912643433
0.766423761844635,1.4758882522583008,1.3086494207382202,1.703050971031189,2.0641801357269287,14,569,,,,,,,,,,,
,,,,,14,569,0.9589836001396179,0.01827850565314293,100.0,230.0,0.6000000238418579,279.2279968261719,0.47999998927116394,0.01183311827480793,0.6069565415382385,0.4876861870288849,
,,,,,15,599,,,,,,,,,,,0.9662901759147644
0.7632073163986206,1.4920079708099365,1.3088898658752441,1.7029777765274048,1.978596806526184,15,607,,,,,,,,,,,
,,,,,15,607,0.9476702809333801,0.01958114095032215,100.0,227.0,0.6000000238418579,235.61376953125,0.47999998927116394,0.012305265292525291,0.6069565415382385,0.4876861870288849,
0.7599968910217285,1.4937697649002075,1.3088151216506958,1.7029292583465576,1.9651176929473877,16,645,,,,,,,,,,,
,,,,,16,645,0.9437907338142395,0.023627392947673798,100.0,230.0,0.6000000238418579,185.35244750976562,0.47999998927116394,0.01384478248655796,0.6069565415382385,0.4876861870288849,
,,,,,17,649,,,,,,,,,,,0.7659149765968323
0.7580813765525818,1.4701128005981445,1.308067798614502,1.7027878761291504,2.075603485107422,17,683,,,,,,,,,,,
,,,,,17,683,0.9405176043510437,0.026301035657525063,100.0,229.0,0.6000000238418579,176.1676025390625,0.47999998927116394,0.014631482772529125,0.6069565415382385,0.4876861870288849,
,,,,,18,699,,,,,,,,,,,1.0213391780853271
0.754705548286438,1.5183683633804321,1.309579849243164,1.7033958435058594,1.8442736864089966,18,721,,,,,,,,,,,
,,,,,18,721,0.9378443360328674,0.032179027795791626,100.0,230.0,0.6000000238418579,111.68891906738281,0.47999998927116394,0.017585601657629013,0.6069565415382385,0.4876861870288849,
,,,,,19,749,,,,,,,,,,,0.7630996108055115
0.7485923171043396,1.5024257898330688,1.3082951307296753,1.702820062637329,1.8926231861114502,19,759,,,,,,,,,,,
