train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique
0.771111249923706,0,49,,,,,,,,,
,0,93,0.7180772423744202,1.6397836208343506,0.7054370641708374,0.9657198786735535,2792.677978515625,,,,
,0,93,,,,,,0.7996124029159546,0.13524462282657623,48.283931732177734,1271.0
0.868647038936615,1,99,,,,,,,,,
0.7517662644386292,1,149,,,,,,,,,
,1,187,0.6744569540023804,1.7039467096328735,0.7081363797187805,0.968760073184967,1072.6373291015625,,,,
,1,187,,,,,,0.7600487470626831,0.11046329140663147,83.69734954833984,1258.0
0.6049283146858215,2,199,,,,,,,,,
0.6546054482460022,2,249,,,,,,,,,
,2,281,0.636796772480011,1.5243029594421387,0.7074775099754333,0.9662390947341919,9849.958984375,,,,
,2,281,,,,,,0.7191939949989319,0.10355432331562042,86.42745971679688,1262.0
0.6869655847549438,3,299,,,,,,,,,
0.8997378945350647,3,349,,,,,,,,,
,3,375,0.5957854986190796,1.5090631246566772,0.7094874978065491,0.9687313437461853,12662.9423828125,,,,
,3,375,,,,,,0.678886353969574,0.08177992701530457,86.42745971679688,1244.0
0.6570851802825928,4,399,,,,,,,,,
0.6915509700775146,4,449,,,,,,,,,
,4,469,0.5575146675109863,1.5635548830032349,0.7075410485267639,0.9695534706115723,11488.5625,,,,
,4,469,,,,,,0.6372001767158508,0.055444080382585526,89.9375991821289,1251.0
0.7463923096656799,5,499,,,,,,,,,
0.6557978391647339,5,549,,,,,,,,,
,5,563,0.5235617756843567,1.5696775913238525,0.707065224647522,0.9709562063217163,10202.1259765625,,,,
,5,563,,,,,,0.5925924181938171,0.039025112986564636,100.0,1247.0
0.46870559453964233,6,599,,,,,,,,,
0.8134298324584961,6,649,,,,,,,,,
,6,657,0.4862838089466095,1.6825847625732422,0.7049197554588318,0.9696546792984009,8340.4736328125,,,,
,6,657,,,,,,0.5482418537139893,0.05094173550605774,85.41341400146484,1251.0
0.4865562617778778,7,699,,,,,,,,,
0.47750529646873474,7,749,,,,,,,,,
,7,751,0.4560772478580475,1.6447107791900635,0.7047041654586792,0.9665594100952148,9324.986328125,,,,
,7,751,,,,,,0.5027464628219604,0.0701713040471077,86.42745971679688,1259.0
0.4307544231414795,8,799,,,,,,,,,
,8,845,0.43282395601272583,1.5812430381774902,0.7049671411514282,0.9652171730995178,9491.7490234375,,,,
,8,845,,,,,,0.46648889780044556,0.0804685428738594,86.42745971679688,1267.0
0.45531386137008667,9,849,,,,,,,,,
0.38436564803123474,9,899,,,,,,,,,
,9,939,0.41756492853164673,1.559118628501892,0.7045899629592896,0.9645369648933411,9483.0458984375,,,,
,9,939,,,,,,0.44274184107780457,0.08248437196016312,86.42745971679688,1266.0
0.3671512007713318,10,949,,,,,,,,,
0.47562652826309204,10,999,,,,,,,,,
,10,1033,0.41057315468788147,1.5898690223693848,0.703696072101593,0.9634638428688049,11142.1787109375,,,,
,10,1033,,,,,,0.4336644411087036,0.08728640526533127,76.20904541015625,1269.0
0.34252336621284485,11,1049,,,,,,,,,
0.41402843594551086,11,1099,,,,,,,,,
,11,1127,0.4061666429042816,1.5633645057678223,0.7027817964553833,0.9615829586982727,11319.7626953125,,,,
,11,1127,,,,,,0.42931419610977173,0.09719032794237137,76.13104248046875,1272.0
0.5108402371406555,12,1149,,,,,,,,,
0.49818235635757446,12,1199,,,,,,,,,
,12,1221,0.40313616394996643,1.5427976846694946,0.7014347910881042,0.9595743417739868,11482.9384765625,,,,
,12,1221,,,,,,0.4257892966270447,0.11068852990865707,68.72074890136719,1273.0
0.47551658749580383,13,1249,,,,,,,,,
0.41563916206359863,13,1299,,,,,,,,,
,13,1315,0.40214312076568604,1.5495470762252808,0.7005776166915894,0.9592328071594238,9902.5751953125,,,,
,13,1315,,,,,,0.4252074956893921,0.09681826829910278,77.06708526611328,1272.0
0.34045976400375366,14,1349,,,,,,,,,
0.3180563151836395,14,1399,,,,,,,,,
,14,1409,0.40071365237236023,1.5328243970870972,0.6986960172653198,0.9573507905006409,10513.2568359375,,,,
,14,1409,,,,,,0.42430320382118225,0.10452219098806381,66.77066802978516,1267.0
0.40900343656539917,15,1449,,,,,,,,,
0.3479916453361511,15,1499,,,,,,,,,
,15,1503,0.39973437786102295,1.5237220525741577,0.6971505880355835,0.9562323689460754,9746.478515625,,,,
,15,1503,,,,,,0.42375272512435913,0.10656197369098663,63.182525634765625,1265.0
0.4930446743965149,16,1549,,,,,,,,,
,16,1597,0.39861783385276794,1.5201424360275269,0.6982265114784241,0.9550403356552124,10775.455078125,,,,
,16,1597,,,,,,0.4235146641731262,0.12321771681308746,74.41497802734375,1272.0
0.40948396921157837,17,1599,,,,,,,,,
0.5819352865219116,17,1649,,,,,,,,,
,17,1691,0.39789047837257385,1.4744356870651245,0.696670651435852,0.9528473615646362,12457.1611328125,,,,
,17,1691,,,,,,0.4219788610935211,0.13531260192394257,63.65054702758789,1263.0
0.41770321130752563,18,1699,,,,,,,,,
0.3850763440132141,18,1749,,,,,,,,,
,18,1785,0.39773035049438477,1.486201286315918,0.6954547762870789,0.9516510367393494,11965.8779296875,,,,
,18,1785,,,,,,0.4217403531074524,0.1348564773797989,63.182525634765625,1259.0
0.4374811053276062,19,1799,,,,,,,,,
0.4528127610683441,19,1849,,,,,,,,,
,19,1879,0.39801013469696045,1.4935511350631714,0.6951931118965149,0.9519226551055908,11902.9697265625,,,,
,19,1879,,,,,,0.4223257899284363,0.1241600289940834,61.15444564819336,1256.0
0.3558083772659302,20,1899,,,,,,,,,
0.42839810252189636,20,1949,,,,,,,,,
,20,1973,0.3963371515274048,1.5282330513000488,0.6944320201873779,0.9510352611541748,10256.5751953125,,,,
,20,1973,,,,,,0.42111629247665405,0.12256235629320145,71.76287078857422,1257.0
0.5057278871536255,21,1999,,,,,,,,,
0.3954361379146576,21,2049,,,,,,,,,
,21,2067,0.3954165279865265,1.5316237211227417,0.6930041313171387,0.9496375322341919,8695.28125,,,,
,21,2067,,,,,,0.41942542791366577,0.128477081656456,74.88299560546875,1246.0
0.4247928559780121,22,2099,,,,,,,,,
0.3130836486816406,22,2149,,,,,,,,,
,22,2161,0.39479905366897583,1.5262653827667236,0.6909001469612122,0.9477741718292236,8627.1064453125,,,,
