experiment_name,period1,period2,cosine_similarity,l2_distance,entropy_change,concentration_change,top_timestep1,top_timestep2,top_timestep_delta,signal_cosine,signal_l2,signal_entropy,signal_top_timestep,n_signals_fired
11_staleness_attention/staleness_feature_only_d10,2020,2021,0.9593467187997811,0.22117269039154053,0.54721999168396,-0.16408441960811615,t-0,t-0,0,True,True,True,False,3
11_staleness_attention/staleness_feature_only_d10,2021,2022,0.8557364990260754,0.19782014191150665,0.4729344844818115,-0.07100867852568626,t-0,t-0,0,True,True,True,False,3
11_staleness_attention/staleness_feature_only_d10,2023,2024,0.9812108928438207,0.0593394972383976,-0.15305018424987793,0.015755511820316315,t-0,t-0,0,False,True,True,False,2
11_staleness_attention/staleness_feature_only_d10,2024,2025,0.9901286925702483,0.04972754791378975,-0.0598907470703125,0.016304194927215576,t-0,t-0,0,False,True,True,False,2
11_staleness_attention/attn_prenorm_d10_w05,2021,2022,0.8874756637566797,0.30814725160598755,1.0503195524215698,-0.20576800405979156,t-0,t-0,0,True,True,True,False,3
11_staleness_attention/attn_prenorm_d10_w05,2022,2023,0.97418496152901,0.10753260552883148,-0.2660102844238281,0.050186365842819214,t-0,t-0,0,False,True,True,False,2
11_staleness_attention/attn_prenorm_d10_w05,2023,2024,0.996502556233383,0.05570458248257637,-0.18443119525909424,0.03641563653945923,t-0,t-0,0,False,True,True,False,2
11_staleness_attention/baseline_no_staleness,2021,2022,0.9933287710019224,0.02760961651802063,-0.19510817527770996,-0.0024326294660568237,t-0,t-0,0,False,True,True,False,2
11_staleness_attention/baseline_no_staleness,2022,2023,0.99000903429303,0.03296339139342308,0.3198716640472412,-0.002812150865793228,t-0,t-0,0,False,True,True,False,2
