experiment_name,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr3,yearly,6,2.987855911254883,0.003962953012621967,2.9824273586273193,2.9926981925964355,0.05018961615860462,0.0011111668178009698,0
01_staleness_features_fixed/staleness_fixed_h16_drop0.25,yearly,6,2.989450375239054,0.004292192335090106,2.9838674068450928,2.9946253299713135,0.05002082015077273,-0.0018940516880583253,0
01_staleness_features_fixed/staleness_fixed_h16_drop0.25_seed999,yearly,6,2.9883680740992227,0.0019241739207715054,2.9848499298095703,2.990102767944336,0.05022287368774414,0.000732851028442057,19
00_baseline_exploration/sweep2_h16_drop_0.1,yearly,6,2.916127403577169,0.07194380898718611,2.809898614883423,2.990553140640259,0.05161838047206402,-0.037920645305088735,19
00_baseline_exploration/sweep_encoder_40,yearly,6,3.6805268923441568,0.00535384670846852,3.6702165603637695,3.6868371963500977,0.025116933820148308,-0.000868892669677933,2
00_baseline_exploration/sweep2_h16_lr_0.0008,yearly,6,2.932624419530233,0.05576119857071512,2.84356689453125,2.993807554244995,0.0508608923604091,-0.02954902648925808,19
00_baseline_exploration/sweep_hidden_16,yearly,6,2.911858002344767,0.07483710060584535,2.803683042526245,2.990938901901245,0.05163546837866306,-0.03953847885131869,19
00_baseline_exploration/sweep_lr_0.0007,yearly,6,2.986277937889099,0.0054202510777961,2.9773130416870117,2.994140863418579,0.05031438171863556,-0.0014275210244320269,0
00_baseline_exploration/sweep2_h16_lr_0.0006,yearly,6,2.920330206553141,0.06698695378771752,2.818786382675171,2.992077589035034,0.0513207254310449,-0.03548498153686563,19
00_baseline_exploration/sweep_baseline,yearly,6,2.981354912122091,0.008481528221210241,2.968632459640503,2.9942569732666016,0.050429594392577805,-0.002912827900478022,0
00_baseline_exploration/sweep2_h16_lr_0.0007,yearly,6,2.92726723353068,0.060428408084824664,2.8326334953308105,2.9931023120880127,0.05105072818696499,-0.03205946513584707,19
00_baseline_exploration/sweep_dropout_0.3,yearly,6,2.9783700704574585,0.011375320746058378,2.960200548171997,2.9945247173309326,0.05044185866912206,-0.0036581788744247954,0
00_baseline_exploration/sweep2_hidden_16,yearly,6,2.911858002344767,0.07483710060584535,2.803683042526245,2.990938901901245,0.05163546837866306,-0.03953847885131869,19
00_baseline_exploration/sweep_combo1,yearly,6,4.063662687937419,0.008825857109791753,4.045436859130859,4.072024822235107,0.01748947457720836,-0.001965277535575034,0
00_baseline_exploration/sweep2_hidden_18,yearly,6,2.973647634188334,0.012256747256486985,2.959134340286255,2.9920411109924316,0.05051233433187008,-0.005420569011143533,19
00_baseline_exploration/sweep2_h16_drop_0.05,yearly,6,2.9202866554260254,0.0695101777848253,2.8147711753845215,2.9905829429626465,0.0515824214865764,-0.036616611480713566,19
00_baseline_exploration/exp005_attn4,yearly,6,2.9701605240503945,0.01413297676889184,2.948293924331665,2.982395887374878,0.05093947115043799,-0.003472117015293932,0
00_baseline_exploration/sweep2_hidden_20,yearly,6,2.9836580753326416,0.006390164972249782,2.9715983867645264,2.9910361766815186,0.050869674111406006,0.0008029120309009497,0
00_baseline_exploration/sweep_dropout_0.2,yearly,6,2.9898633559544883,0.0036200546028093096,2.9832708835601807,2.994433641433716,0.05017870912949244,-0.0005885737282891303,2
00_baseline_exploration/sweep2_h16_enc_20,yearly,6,2.911858002344767,0.07483710060584535,2.803683042526245,2.990938901901245,0.05163546837866306,-0.03953847885131869,19
00_baseline_exploration/sweep2_hidden_10,yearly,6,2.989697575569153,0.0028641843506920306,2.9863648414611816,2.99485445022583,0.0501510314643383,-0.0015658582959858672,19
