evaluation_timestamp,collapse_detected,degradation_detected,checkpoint_used,frequency,fold_id,test_year,test_start,test_end,train_years,pred_min,pred_max,pred_mean,pred_std,pred_range,pred_num_unique,pred_pct_positive,pred_pct_negative,pred_num_predictions,mse,rmse,mae,mape,r2,mean_error,std_error,directional_accuracy,sharpe_ratio,max_drawdown,total_return,hit_rate,num_trades,precision,recall,f1_score,confusion_matrix,auc_roc,alpha,healthy_periods,degraded_periods,unidirectional_periods,weak_collapse_periods,strong_collapse_periods,total_periods,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,experiment
2025-11-29T23:17:37.707568,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2017/checkpoints/tft-epoch=epoch=99-valloss=val_loss=0.5978.ckpt,weekly,fold_2017,2017,2017-01-01,2017-12-31,10,0.22217640280723572,0.24570265412330627,0.23513774573802948,0.006362634710967541,0.023526251316070557,44,100.0,0.0,44,0.587815523147583,0.766691267490387,0.6161987781524658,135.1478099822998,-0.005397677421569824,0.044669535011053085,0.7653889060020447,0.6590909090909091,2.638815427217747,-0.02273082546889782,0.12937283515930176,0.6590909090909091,44,0.6590909090909091,1.0,0.7945205479452054,"[[0, 15], [0, 29]]",0.4275862068965517,0.0,5,1,0,34,4,44,11.363636363636363,2.272727272727273,0.0,77.27272727272727,9.090909090909092,weekly_h16_enc8_d025_bs32
2025-11-29T23:19:03.536826,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2018/checkpoints/tft-epoch=epoch=13-valloss=val_loss=0.3807.ckpt,weekly,fold_2018,2018,2018-01-01,2018-12-31,10,0.08357597887516022,0.10357047617435455,0.09331309050321579,0.00720738572999835,0.019994497299194336,44,100.0,0.0,44,5.757797718048096,2.399541139602661,1.7463072538375854,139.99426364898682,-0.014498353004455566,-0.29161974787712097,2.3817548751831055,0.5454545454545454,-0.6002559007567753,-0.17512211203575134,-0.09520614147186279,0.5454545454545454,44,0.5454545454545454,1.0,0.7058823529411764,"[[0, 20], [0, 24]]",0.58125,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_h16_enc8_d025_bs32
2025-11-29T23:23:26.575309,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2019/checkpoints/tft-epoch=epoch=78-valloss=val_loss=0.9989.ckpt,weekly,fold_2019,2019,2019-01-01,2019-12-31,10,0.2304825782775879,0.25338947772979736,0.23968572914600372,0.005498998798429966,0.022906899452209473,44,100.0,0.0,44,2.2476863861083984,1.499228596687317,1.1860910654067993,101.95139646530151,-0.005688190460205078,0.10970906913280487,1.4952090978622437,0.6136363636363636,1.6853184245849113,-0.06571739912033081,0.1601872444152832,0.6136363636363636,44,0.6136363636363636,1.0,0.7605633802816901,"[[0, 17], [0, 27]]",0.49673202614379086,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_h16_enc8_d025_bs32
2025-11-29T23:28:06.109580,False,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2020/checkpoints/tft-epoch=epoch=91-valloss=val_loss=0.6483.ckpt,weekly,fold_2020,2020,2020-01-01,2020-12-31,10,0.2118922919034958,0.3548872768878937,0.27812862396240234,0.0453813411295414,0.1429949849843979,44,100.0,0.0,44,21.851829528808594,4.674593925476074,3.188674211502075,106.37110471725464,0.002196669578552246,0.07037515193223953,4.674064636230469,0.5681818181818182,0.5370167059578048,-0.22455154359340668,0.10944783687591553,0.5681818181818182,44,0.5681818181818182,1.0,0.7246376811594203,"[[0, 19], [0, 25]]",0.4926315789473684,0.0,6,0,38,0,0,44,13.636363636363635,0.0,86.36363636363636,0.0,0.0,weekly_h16_enc8_d025_bs32
2025-11-29T23:32:41.599687,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2021/checkpoints/tft-epoch=epoch=99-valloss=val_loss=2.0679.ckpt,weekly,fold_2021,2021,2021-01-01,2021-12-31,10,0.24605831503868103,0.5269083976745605,0.40459683537483215,0.09412963688373566,0.2808500826358795,45,100.0,0.0,45,2.1523406505584717,1.4670857191085815,1.1945279836654663,131.80019855499268,0.01627570390701294,0.04917752370238304,1.4662612676620483,0.6444444444444445,2.212191814042828,-0.03933250159025192,0.21999835968017578,0.6444444444444445,45,0.6444444444444445,1.0,0.7837837837837839,"[[0, 16], [0, 29]]",0.5711206896551724,0.0,5,0,37,2,1,45,11.11111111111111,0.0,82.22222222222221,4.444444444444445,2.2222222222222223,weekly_h16_enc8_d025_bs32
2025-11-29T23:35:04.547941,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2022/checkpoints/tft-epoch=epoch=33-valloss=val_loss=0.6401.ckpt,weekly,fold_2022,2022,2022-01-01,2022-12-31,10,0.2833232283592224,0.30850717425346375,0.2958327531814575,0.00550132617354393,0.025183945894241333,44,100.0,0.0,44,10.98897933959961,3.314962863922119,2.8185503482818604,117.69474744796753,-0.02747368812561035,-0.5440154671669006,3.270019292831421,0.4090909090909091,-0.5472427081579446,-0.21179480850696564,-0.12433135509490967,0.4090909090909091,44,0.4090909090909091,1.0,0.5806451612903226,"[[0, 26], [0, 18]]",0.5405982905982907,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_h16_enc8_d025_bs32
2025-11-29T23:39:47.555548,True,True,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2023/checkpoints/tft-epoch=epoch=99-valloss=val_loss=1.5901.ckpt,weekly,fold_2023,2023,2023-01-01,2023-12-31,10,0.2593870162963867,1.075283169746399,0.606533944606781,0.29498156905174255,0.8158961534500122,44,100.0,0.0,44,3.4274985790252686,1.8513504266738892,1.3627649545669556,139.57288265228271,0.012937724590301514,-0.17122618854045868,1.843415379524231,0.6363636363636364,1.68454153360009,-0.10144832730293274,0.20145654678344727,0.6363636363636364,44,0.6363636363636364,1.0,0.7777777777777778,"[[0, 16], [0, 28]]",0.5736607142857143,0.0,5,0,37,2,0,44,11.363636363636363,0.0,84.0909090909091,4.545454545454546,0.0,weekly_h16_enc8_d025_bs32
2025-11-29T23:42:17.384622,True,False,experiments/06b_rolling/weekly_h16_enc8_d025_bs32/fold_2024/checkpoints/tft-epoch=epoch=37-valloss=val_loss=0.7853.ckpt,weekly,fold_2024,2024,2024-01-01,2024-12-31,10,0.34075456857681274,0.3615463972091675,0.35051968693733215,0.004634418059140444,0.020791828632354736,44,100.0,0.0,44,3.151921272277832,1.7753651142120361,1.3586739301681519,150.98801851272583,0.0003872513771057129,0.02914666011929512,1.7751258611679077,0.6136363636363636,1.54181387268601,-0.054644230753183365,0.17332935333251953,0.6136363636363636,44,0.6136363636363636,1.0,0.7605633802816901,"[[0, 17], [0, 27]]",0.39433551198257083,0.0,5,0,0,38,1,44,11.363636363636363,0.0,0.0,86.36363636363636,2.272727272727273,weekly_h16_enc8_d025_bs32
2025-11-29T23:44:45.916130,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2016/checkpoints/tft-epoch=epoch=18-valloss=val_loss=0.8012.ckpt,weekly,fold_2016,2016,2016-01-01,2016-12-31,10,0.154541015625,0.20780029892921448,0.17292307317256927,0.013980943709611893,0.05325928330421448,41,100.0,0.0,41,1.8545761108398438,1.3618282079696655,1.0343453884124756,285.11035442352295,-0.0016006231307983398,0.05190293490886688,1.3608388900756836,0.5365853658536586,1.1914427006672252,-0.04526907205581665,0.09233617782592773,0.5365853658536586,41,0.5365853658536586,1.0,0.6984126984126985,"[[0, 19], [0, 22]]",0.44497607655502397,0.0,5,1,0,35,0,41,12.195121951219512,2.4390243902439024,0.0,85.36585365853658,0.0,weekly_h16_enc12_d015_bs16
2025-11-29T23:50:21.339682,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2017/checkpoints/tft-epoch=epoch=66-valloss=val_loss=0.5810.ckpt,weekly,fold_2017,2017,2017-01-01,2017-12-31,10,0.17355263233184814,0.21003979444503784,0.1923949420452118,0.00917202327400446,0.0364871621131897,40,100.0,0.0,40,0.5702372789382935,0.7551405429840088,0.611545205116272,129.1006565093994,-0.037621259689331055,0.13983583450317383,0.7420803308486938,0.675,3.2317154168123605,-0.02070397138595581,0.14062821865081787,0.675,40,0.675,1.0,0.8059701492537313,"[[0, 13], [0, 27]]",0.45868945868945865,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_h16_enc12_d015_bs16
