checkpoint,epoch,ckpt_metric,ckpt_value,mse,mae,r2,dir_acc,sharpe,total_return,max_drawdown,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,pred_std,pred_mean,pct_positive,num_negative
tft-epoch=epoch=00-diracc=val_dir_acc=0.6077,0,val_dir_acc,0.6077,5.308215141296387,1.728562355041504,-0.015712261199951172,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,52.490421455938694,45.21072796934866,0.0,0.033393386751413345,0.5555479526519775,100.0,0
tft-epoch=epoch=01-diracc=val_dir_acc=0.6077,1,val_dir_acc,0.6077,5.238687992095947,1.7253837585449219,-0.0024085044860839844,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,47.12643678160919,48.65900383141762,1.9157088122605364,0.029929641634225845,0.35400980710983276,100.0,0
tft-epoch=epoch=02-diracc=val_dir_acc=0.6077,2,val_dir_acc,0.6077,5.232981204986572,1.7286853790283203,-0.0013164281845092773,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,36.39846743295019,42.1455938697318,19.157088122605366,0.028131302446126938,0.2782653570175171,100.0,0
tft-epoch=epoch=03-unique=val_num_unique=260,3,val_num_unique,260.0,5.233388900756836,1.7293555736541748,-0.001394510269165039,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,26.053639846743295,48.275862068965516,23.371647509578544,0.02556283213198185,0.26884064078330994,100.0,0
tft-epoch=epoch=04-unique=val_num_unique=260,4,val_num_unique,260.0,5.2345709800720215,1.7259299755096436,-0.001620650291442871,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,21.0727969348659,52.490421455938694,24.137931034482758,0.0244586318731308,0.32606786489486694,100.0,0
tft-epoch=epoch=05-unique=val_num_unique=260,5,val_num_unique,260.0,5.2332611083984375,1.7258721590042114,-0.0013699531555175781,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,19.54022988505747,65.51724137931035,12.643678160919542,0.02045195922255516,0.32799938321113586,100.0,0
tft-epoch=epoch=07-sharpe=val_sharpe=260.5250,7,val_sharpe,260.525,5.230393409729004,1.7287578582763672,-0.000821232795715332,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,18.773946360153257,75.86206896551724,3.065134099616858,0.016534851863980293,0.2874932587146759,100.0,0
tft-epoch=epoch=08-sharpe=val_sharpe=283.5265,8,val_sharpe,283.5265,5.23361349105835,1.7270921468734741,-0.0014374256134033203,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,19.157088122605366,76.24521072796935,2.2988505747126435,0.016337640583515167,0.3228539824485779,100.0,0
tft-epoch=epoch=10-sharpe=val_sharpe=229.3145,10,val_sharpe,229.3145,5.229283332824707,1.7290654182434082,-0.0006088018417358398,0.5670498084291188,0.883413376766828,0.9384552240371704,-0.2482302188873291,1.9157088122605364,0.38314176245210724,30.268199233716476,67.43295019157088,0.0,0.01647626794874668,0.28634512424468994,100.0,0
tft-epoch=epoch=43-composite=val_composite=0.4932,43,,,5.258160591125488,1.7568892240524292,-0.006134390830993652,0.49808429118773945,1.0581408872204396,0.6500488519668579,-0.08387144654989243,36.39846743295019,18.773946360153257,39.46360153256705,1.9157088122605364,3.4482758620689653,0.17348596453666687,0.0136029664427042,40.229885057471265,156
