train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique
0.7234019041061401,0,49,,,,,,,,,
,0,93,0.7070426940917969,1.677979826927185,0.7047063708305359,0.9692201018333435,1872.5128173828125,,,,
,0,93,,,,,,0.7768531441688538,0.05216541886329651,57.95631790161133,1276.0
0.6778736710548401,1,99,,,,,,,,,
0.8040362596511841,1,149,,,,,,,,,
,1,187,0.6625708937644958,1.92365562915802,0.71054607629776,0.9772437214851379,940.5631103515625,,,,
,1,187,,,,,,0.7371951341629028,0.009744154289364815,49.843994140625,1249.0
0.6516473889350891,2,199,,,,,,,,,
0.7026499509811401,2,249,,,,,,,,,
,2,281,0.6209505200386047,1.7283648252487183,0.7060179114341736,0.9714233875274658,3755.022216796875,,,,
,2,281,,,,,,0.6961247324943542,0.03206873685121536,55.92823791503906,1237.0
0.7271959185600281,3,299,,,,,,,,,
0.6339551210403442,3,349,,,,,,,,,
,3,375,0.5536224842071533,1.6124627590179443,0.7047645449638367,0.968252956867218,6860.4736328125,,,,
,3,375,,,,,,0.6414867043495178,0.063384510576725,55.77223205566406,1233.0
0.6631954908370972,4,399,,,,,,,,,
0.5390976667404175,4,449,,,,,,,,,
,4,469,0.49208182096481323,1.662610650062561,0.7052534818649292,0.9696000218391418,6127.1806640625,,,,
,4,469,,,,,,0.5587105751037598,0.04808105528354645,55.77223205566406,1217.0
0.5866002440452576,5,499,,,,,,,,,
0.3982991576194763,5,549,,,,,,,,,
,5,563,0.4569762945175171,1.709639310836792,0.7062795758247375,0.9717772006988525,4686.2314453125,,,,
,5,563,,,,,,0.5017243027687073,0.026046952232718468,100.0,1222.0
0.46268025040626526,6,599,,,,,,,,,
0.448627769947052,6,649,,,,,,,,,
,6,657,0.4354865550994873,1.661313533782959,0.7054309844970703,0.9695004224777222,7435.5810546875,,,,
,6,657,,,,,,0.46940308809280396,0.04589635506272316,100.0,1232.0
0.33875572681427,7,699,,,,,,,,,
