train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique
0.7267307043075562,0,49,,,,,,,,,
,0,93,0.7045272588729858,1.579630732536316,0.7046942710876465,0.9671685099601746,5114.017578125,,,,
,0,93,,,,,,0.7795565724372864,0.05965166538953781,83.07332611083984,1271.0
0.6746043562889099,1,99,,,,,,,,,
0.8119188547134399,1,149,,,,,,,,,
,1,187,0.6525047421455383,1.677435040473938,0.7055208683013916,0.970283567905426,2826.392822265625,,,,
,1,187,,,,,,0.7393813729286194,0.03240066394209862,84.47737884521484,1269.0
0.6507086753845215,2,199,,,,,,,,,
0.6967965960502625,2,249,,,,,,,,,
,2,281,0.605618953704834,1.5728745460510254,0.7060359716415405,0.9685817360877991,6873.16357421875,,,,
,2,281,,,,,,0.6913291215896606,0.05549398064613342,80.34321594238281,1255.0
0.7236953973770142,3,299,,,,,,,,,
0.642768144607544,3,349,,,,,,,,,
,3,375,0.5632396340370178,1.5468292236328125,0.7071385383605957,0.9690074920654297,8544.80078125,,,,
,3,375,,,,,,0.6440334916114807,0.059042081236839294,80.34321594238281,1239.0
0.6952929496765137,4,399,,,,,,,,,
0.5596692562103271,4,449,,,,,,,,,
,4,469,0.5259647369384766,1.5817546844482422,0.7065920829772949,0.9697224497795105,7264.95849609375,,,,
,4,469,,,,,,0.594724178314209,0.04537305235862732,80.34321594238281,1225.0
0.6353144645690918,5,499,,,,,,,,,
0.43421322107315063,5,549,,,,,,,,,
,5,563,0.4912812113761902,1.639868974685669,0.706357479095459,0.9711955189704895,5195.4638671875,,,,
,5,563,,,,,,0.544855535030365,0.027595536783337593,100.0,1233.0
0.5023887753486633,6,599,,,,,,,,,
0.4948621392250061,6,649,,,,,,,,,
,6,657,0.46250760555267334,1.6309161186218262,0.7060821056365967,0.9705182909965515,5334.7587890625,,,,
,6,657,,,,,,0.5020690560340881,0.03384581208229065,80.34321594238281,1235.0
0.35441702604293823,7,699,,,,,,,,,
0.5220452547073364,7,749,,,,,,,,,
,7,751,0.4423820376396179,1.5898053646087646,0.7058400511741638,0.9690793752670288,6332.8955078125,,,,
,7,751,,,,,,0.47047510743141174,0.048481203615665436,80.34321594238281,1234.0
0.36581870913505554,8,799,,,,,,,,,
,8,845,0.43005532026290894,1.6442549228668213,0.7055538892745972,0.9695705771446228,4198.11181640625,,,,
,8,845,,,,,,0.45127058029174805,0.04328691214323044,80.34321594238281,1249.0
0.3746592402458191,9,849,,,,,,,,,
0.348924458026886,9,899,,,,,,,,,
,9,939,0.4222172498703003,1.5589330196380615,0.7054105997085571,0.9670506119728088,6810.53564453125,,,,
,9,939,,,,,,0.4411143958568573,0.07109829038381577,80.34321594238281,1251.0
0.4649471044540405,10,949,,,,,,,,,
0.46839356422424316,10,999,,,,,,,,,
,10,1033,0.41826331615448,1.548778772354126,0.7053326964378357,0.9665930271148682,7004.125,,,,
,10,1033,,,,,,0.43649765849113464,0.07517092674970627,80.34321594238281,1251.0
0.40961790084838867,11,1049,,,,,,,,,
0.4231984317302704,11,1099,,,,,,,,,
,11,1127,0.416037917137146,1.5660189390182495,0.7049510478973389,0.9667326211929321,6261.27880859375,,,,
,11,1127,,,,,,0.4331040382385254,0.07031919807195663,80.34321594238281,1249.0
0.4693484306335449,12,1149,,,,,,,,,
0.3836211860179901,12,1199,,,,,,,,,
,12,1221,0.4149079918861389,1.547385334968567,0.705241858959198,0.9665665626525879,7003.93505859375,,,,
,12,1221,,,,,,0.43221762776374817,0.07196789979934692,80.34321594238281,1257.0
0.38889816403388977,13,1249,,,,,,,,,
0.5408485531806946,13,1299,,,,,,,,,
,13,1315,0.4130696654319763,1.5543491840362549,0.704685628414154,0.9660758972167969,6461.009765625,,,,
,13,1315,,,,,,0.431304931640625,0.07169219851493835,80.34321594238281,1259.0
0.44714394211769104,14,1349,,,,,,,,,
0.6012253165245056,14,1399,,,,,,,,,
,14,1409,0.41289758682250977,1.579451084136963,0.703920841217041,0.9659165740013123,5352.77685546875,,,,
,14,1409,,,,,,0.43028923869132996,0.06499802321195602,80.34321594238281,1266.0
0.34466081857681274,15,1449,,,,,,,,,
0.4041593670845032,15,1499,,,,,,,,,
,15,1503,0.4127059578895569,1.547252893447876,0.7036136984825134,0.9642762541770935,6124.8271484375,,,,
,15,1503,,,,,,0.4296259880065918,0.08176713436841965,80.34321594238281,1258.0
0.38219740986824036,16,1549,,,,,,,,,
,16,1597,0.4123639762401581,1.5647777318954468,0.7032942175865173,0.9644631743431091,5306.53125,,,,
,16,1597,,,,,,0.42853352427482605,0.07547076791524887,83.46334075927734,1266.0
0.5261659622192383,17,1599,,,,,,,,,
0.4802411198616028,17,1649,,,,,,,,,
,17,1691,0.41124558448791504,1.6062910556793213,0.70219486951828,0.9642069935798645,3604.974609375,,,,
,17,1691,,,,,,0.4283587336540222,0.0677839070558548,84.55538177490234,1265.0
0.4068155288696289,18,1699,,,,,,,,,
0.4678483009338379,18,1749,,,,,,,,,
,18,1785,0.411520391702652,1.5566766262054443,0.7022990584373474,0.9631585478782654,5139.77099609375,,,,
,18,1785,,,,,,0.4271191656589508,0.0796084925532341,84.63338470458984,1255.0
0.5313560366630554,19,1799,,,,,,,,,
