train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,val_pred_std_avg,val_dir_acc_avg,val_composite_avg
0.6590644121170044,0,49,,,,,,,,,,,,,,,
,0,66,0.7379177212715149,1.4951515197753906,0.8198307156562805,1.1659404039382935,1.9977830648422241,,,,,,,,,,
,0,66,,,,,,0.7354785203933716,0.027245841920375824,100.0,894.0,0.567627489566803,30.56962776184082,0.44491422176361084,0.02153843268752098,0.5662971138954163,0.4434950053691864
0.6067538857460022,1,99,,,,,,,,,,,,,,,
,1,133,0.6285845637321472,1.7759747505187988,0.8226233720779419,1.1626619100570679,1.2065743207931519,,,,,,,,,,
,1,133,,,,,,0.6430085301399231,0.021805863827466965,62.084259033203125,896.0,0.49889135360717773,6.641094207763672,0.485617071390152,0.016613619402050972,0.5586474537849426,0.4487275779247284
0.5418590307235718,2,149,,,,,,,,,,,,,,,
0.5632752776145935,2,199,,,,,,,,,,,,,,,
,2,200,0.5615963935852051,1.8764220476150513,0.8290150165557861,1.1664578914642334,1.0998995304107666,,,,,,,,,,
,2,200,,,,,,0.5591034293174744,0.01700502820312977,1.1086474657058716,893.0,0.43458980321884155,-38.664127349853516,0.3136562705039978,0.01101983804255724,0.4711751639842987,0.38389694690704346
0.48886650800704956,3,249,,,,,,,,,,,,,,,
,3,267,0.5261668562889099,1.811160922050476,0.8238341212272644,1.1635078191757202,1.1708987951278687,,,,,,,,,,
,3,267,,,,,,0.5102084279060364,0.016486261039972305,35.14412307739258,896.0,0.4623059928417206,-5.742600917816162,0.4123338758945465,0.010285673663020134,0.5440133213996887,0.43732964992523193
0.4864141345024109,4,299,,,,,,,,,,,,,,,
,4,334,0.5142008662223816,1.7921990156173706,0.8233621716499329,1.1632713079452515,1.198194980621338,,,,,,,,,,
,4,334,,,,,,0.4883389174938202,0.01601731777191162,39.46784973144531,889.0,0.4656319320201874,-4.361393451690674,0.4253666400909424,0.008755601942539215,0.5528824925422668,0.4431796669960022
0.5040601491928101,5,349,,,,,,,,,,,,,,,
0.4436124861240387,5,399,,,,,,,,,,,,,,,
,5,401,0.5095353722572327,1.77406907081604,0.8233593702316284,1.1632927656173706,1.236586093902588,,,,,,,,,,
,5,401,,,,,,0.47955185174942017,0.018479997292160988,34.58980178833008,897.0,0.4434589743614197,-8.725409507751465,0.39429500699043274,0.010090326890349388,0.5527716279029846,0.43923911452293396
0.40805596113204956,6,449,,,,,,,,,,,,,,,
,6,468,0.5050005316734314,1.7279424667358398,0.8230786919593811,1.1637660264968872,1.3779085874557495,,,,,,,,,,
,6,468,,,,,,0.47325846552848816,0.02382967807352543,62.41685104370117,895.0,0.5221729278564453,5.324337959289551,0.5074108242988586,0.02497469261288643,0.5523281693458557,0.45246925950050354
0.4377320408821106,7,499,,,,,,,,,,,,,,,
,7,535,0.5003826022148132,1.6938624382019043,0.8239969611167908,1.1651568412780762,1.4990745782852173,,,,,,,,,,
,7,535,,,,,,0.46903833746910095,0.031882211565971375,67.2948989868164,898.0,0.5221729278564453,8.410541534423828,0.4946749210357666,0.04713486507534981,0.5371397137641907,0.4697805643081665
0.5717931985855103,8,549,,,,,,,,,,,,,,,
0.4107946455478668,8,599,,,,,,,,,,,,,,,
,8,602,0.49698153138160706,1.7172825336456299,0.8246994614601135,1.1652188301086426,1.427931785583496,,,,,,,,,,
,8,602,,,,,,0.46401238441467285,0.031753238290548325,63.6363639831543,900.0,0.5188469886779785,4.917565822601318,0.5010152459144592,0.04811488464474678,0.5341463685035706,0.4864303767681122
0.4556093215942383,9,649,,,,,,,,,,,,,,,
,9,669,0.4951108992099762,1.725730061531067,0.8248850703239441,1.1648203134536743,1.3852742910385132,,,,,,,,,,
,9,669,,,,,,0.46091392636299133,0.0324670672416687,67.40576171875,895.0,0.5144124031066895,3.2513415813446045,0.48703792691230774,0.04575465992093086,0.5309312343597412,0.4817422926425934
0.4516637921333313,10,699,,,,,,,,,,,,,,,
,10,736,0.4926868677139282,1.7016719579696655,0.8224735260009766,1.1632000207901,1.4372546672821045,,,,,,,,,,
,10,736,,,,,,0.4583166837692261,0.024533463642001152,83.2594223022461,893.0,0.5421286225318909,19.318700790405273,0.47030559182167053,0.03490469977259636,0.5487805008888245,0.4609440267086029
0.39784756302833557,11,749,,,,,,,,,,,,,,,
0.5724338293075562,11,799,,,,,,,,,,,,,,,
,11,803,0.4916689693927765,1.7205543518066406,0.8230757117271423,1.1631433963775635,1.3843542337417603,,,,,,,,,,
,11,803,,,,,,0.455928236246109,0.026676055043935776,80.48780822753906,898.0,0.5365853905677795,13.961138725280762,0.4729327857494354,0.03515305742621422,0.5442350506782532,0.4648994505405426
0.3670532703399658,12,849,,,,,,,,,,,,,,,
,12,870,0.49049487709999084,1.7344160079956055,0.8232276439666748,1.1629788875579834,1.3402791023254395,,,,,,,,,,
,12,870,,,,,,0.45423200726509094,0.02988963946700096,78.2705078125,896.0,0.5410199761390686,10.309189796447754,0.48283931612968445,0.035298172384500504,0.5425720810890198,0.4681262671947479
0.40414485335350037,13,899,,,,,,,,,,,,,,,
,13,937,0.48998740315437317,1.7369118928909302,0.8229249715805054,1.1626836061477661,1.3270021677017212,,,,,,,,,,
,13,937,,,,,,0.45335516333580017,0.03560839220881462,77.161865234375,896.0,0.5277161598205566,9.181778907775879,0.4738914668560028,0.04093518853187561,0.5413525700569153,0.469962477684021
0.3917253017425537,14,949,,,,,,,,,,,,,,,
0.4694786071777344,14,999,,,,,,,,,,,,,,,
,14,1004,0.48947644233703613,1.7331699132919312,0.8234397172927856,1.1630141735076904,1.3375440835952759,,,,,,,,,,
,14,1004,,,,,,0.4512164890766144,0.042589809745550156,73.94678497314453,893.0,0.5376940369606018,6.256518363952637,0.4914952516555786,0.04745331406593323,0.5400221943855286,0.4776577353477478
0.398409903049469,15,1049,,,,,,,,,,,,,,,
,15,1071,0.4891507923603058,1.7322918176651,0.8232944011688232,1.1629157066345215,1.3232301473617554,,,,,,,,,,
,15,1071,,,,,,0.4507734179496765,0.04564109444618225,75.05543518066406,900.0,0.5310420989990234,8.076323509216309,0.48247119784355164,0.05109863355755806,0.5431264042854309,0.48296093940734863
0.4802604615688324,16,1099,,,,,,,,,,,,,,,
,16,1138,0.4892558157444,1.7399203777313232,0.8237038254737854,1.1630098819732666,1.2943669557571411,,,,,,,,,,
,16,1138,,,,,,0.4493264853954315,0.04769112169742584,75.16629791259766,898.0,0.5321508049964905,7.6574320793151855,0.48318347334861755,0.05342339724302292,0.5373614430427551,0.479903906583786
0.49237149953842163,17,1149,,,,,,,,,,,,,,,
0.3984679579734802,17,1199,,,,,,,,,,,,,,,
,17,1205,0.48781919479370117,1.7236690521240234,0.8226962089538574,1.1623998880386353,1.3080230951309204,,,,,,,,,,
,17,1205,,,,,,0.44842055439949036,0.04781732335686684,78.7139663696289,900.0,0.5321508049964905,10.669485092163086,0.4737439751625061,0.053492795675992966,0.5369179844856262,0.46763578057289124
0.48175597190856934,18,1249,,,,,,,,,,,,,,,
,18,1272,0.48720234632492065,1.7295384407043457,0.822647750377655,1.16238534450531,1.306805968284607,,,,,,,,,,
,18,1272,,,,,,0.44712361693382263,0.0461692251265049,77.49445343017578,900.0,0.5354767441749573,10.957448959350586,0.47996997833251953,0.05223122984170914,0.5388026833534241,0.46522486209869385
0.3484521508216858,19,1299,,,,,,,,,,,,,,,
,19,1339,0.48734116554260254,1.7685397863388062,0.8246331810951233,1.1632758378982544,1.2335577011108398,,,,,,,,,,
,19,1339,,,,,,0.44641029834747314,0.04620766639709473,68.07095336914062,901.0,0.5254988670349121,5.055008888244629,0.4957866370677948,0.05212961882352829,0.5311529636383057,0.4810521602630615
0.45771464705467224,20,1349,,,,,,,,,,,,,,,
0.4222145080566406,20,1399,,,,,,,,,,,,,,,
,20,1406,0.4862556457519531,1.708130955696106,0.8228529691696167,1.1626403331756592,1.3761202096939087,,,,,,,,,,
,20,1406,,,,,,0.4455411732196808,0.04658639803528786,77.6053237915039,895.0,0.5299334526062012,13.446398735046387,0.47470760345458984,0.0525025948882103,0.5341463685035706,0.46702978014945984
0.5198295712471008,21,1449,,,,,,,,,,,,,,,
,21,1473,0.48602280020713806,1.8041741847991943,0.8248222470283508,1.1630271673202515,1.1652988195419312,,,,,,,,,,
,21,1473,,,,,,0.44487372040748596,0.046962637454271317,62.97117614746094,901.0,0.5099778175354004,5.5331010818481445,0.49414703249931335,0.05547501519322395,0.5276052951812744,0.47796255350112915
0.43081551790237427,22,1499,,,,,,,,,,,,,,,
,22,1540,0.4842946231365204,1.707244634628296,0.8222522139549255,1.1620702743530273,1.34707772731781,,,,,,,,,,
,22,1540,,,,,,0.4435415267944336,0.04229651391506195,89.13525390625,898.0,0.534368097782135,19.503314971923828,0.44787389039993286,0.05075551196932793,0.5417960286140442,0.45778074860572815
0.44418200850486755,23,1549,,,,,,,,,,,,,,,
0.46427273750305176,23,1599,,,,,,,,,,,,,,,
,23,1607,0.483817458152771,1.7291964292526245,0.823241651058197,1.1624953746795654,1.3259751796722412,,,,,,,,,,
,23,1607,,,,,,0.44331905245780945,0.04568492993712425,84.47893524169922,895.0,0.5432372689247131,16.1319580078125,0.46795493364334106,0.05597987025976181,0.5399113297462463,0.4660469889640808
0.38933005928993225,24,1649,,,,,,,,,,,,,,,
,24,1674,0.4825574457645416,1.7066456079483032,0.822421669960022,1.16212797164917,1.3507107496261597,,,,,,,,,,
,24,1674,,,,,,0.4428544342517853,0.04031497985124588,92.35033416748047,902.0,0.5465632081031799,22.17287826538086,0.4493088722229004,0.04825568571686745,0.5439024567604065,0.4586706757545471
0.4371713697910309,25,1699,,,,,,,,,,,,,,,
,25,1741,0.4821425676345825,1.7040010690689087,0.8225955963134766,1.1621806621551514,1.3745254278182983,,,,,,,,,,
,25,1741,,,,,,0.4414266049861908,0.043515656143426895,95.0110855102539,900.0,0.5598669648170471,22.880510330200195,0.4527970552444458,0.055356305092573166,0.5523281693458557,0.4592086672782898
0.4392554759979248,26,1749,,,,,,,,,,,,,,,
0.47682657837867737,26,1799,,,,,,,,,,,,,,,
,26,1808,0.47988030314445496,1.696875810623169,0.8217697739601135,1.1617048978805542,1.3431644439697266,,,,,,,,,,
,26,1808,,,,,,0.44102221727371216,0.03819190710783005,98.78048706054688,897.0,0.5620842576026917,27.62059783935547,0.44399669766426086,0.04747100919485092,0.5584257245063782,0.45721635222435
0.39902225136756897,27,1849,,,,,,,,,,,,,,,
,27,1875,0.47912681102752686,1.6867793798446655,0.8212133049964905,1.1614047288894653,1.3334459066390991,,,,,,,,,,
,27,1875,,,,,,0.4407123029232025,0.04172879084944725,99.8891372680664,900.0,0.5687361359596252,27.699270248413086,0.4460984766483307,0.05029389262199402,0.5601995587348938,0.4565986096858978
0.363701194524765,28,1899,,,,,,,,,,,,,,,
,28,1942,0.4794189929962158,1.7215285301208496,0.8224818110466003,1.161941409111023,1.3035709857940674,,,,,,,,,,
,28,1942,,,,,,0.4393808841705322,0.04049059376120567,96.11973571777344,900.0,0.5665188431739807,23.76483726501465,0.4550364911556244,0.050273310393095016,0.5574279427528381,0.45907801389694214
0.4402276873588562,29,1949,,,,,,,,,,,,,,,
0.4884755611419678,29,1999,,,,,,,,,,,,,,,
,29,2009,0.4787994623184204,1.6896439790725708,0.821868896484375,1.161974549293518,1.3862764835357666,,,,,,,,,,
,29,2009,,,,,,0.4397950768470764,0.03726281598210335,98.44789123535156,900.0,0.572062075138092,30.661849975585938,0.45282962918281555,0.04679299145936966,0.5588691830635071,0.4584106504917145
0.4301091134548187,30,2049,,,,,,,,,,,,,,,
,30,2076,0.47698619961738586,1.6773542165756226,0.8208166360855103,1.161250114440918,1.3438692092895508,,,,,,,,,,
,30,2076,,,,,,0.43922823667526245,0.037124961614608765,99.5565414428711,900.0,0.572062075138092,33.43754577636719,0.4496585428714752,0.042731575667858124,0.5607538819313049,0.45502886176109314
