train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch
0.7852305769920349,0,49,,,,,,
,0,93,0.751772403717041,1.348286509513855,0.9462209939956665,1.2043038606643677,56936.8203125,
,0,93,,,,,,0.8640233278274536
0.8797939419746399,1,99,,,,,,
0.7717998623847961,1,149,,,,,,
,1,187,0.6374818086624146,1.3441970348358154,0.7927968502044678,1.0473437309265137,34275.046875,
,1,187,,,,,,0.7545807957649231
0.6477900743484497,2,199,,,,,,
0.5346070528030396,2,249,,,,,,
,2,281,0.5441620349884033,1.46038818359375,0.7177892327308655,0.9735177755355835,14175.845703125,
,2,281,,,,,,0.6428461074829102
0.7020512819290161,3,299,,,,,,
0.45532914996147156,3,349,,,,,,
,3,375,0.4929032325744629,1.7997817993164062,0.7139298915863037,0.9709613919258118,1516.400390625,
,3,375,,,,,,0.5570827722549438
0.4414428472518921,4,399,,,,,,
0.4440114498138428,4,449,,,,,,
,4,469,0.46783900260925293,1.9171411991119385,0.7116546630859375,0.968865156173706,376.76251220703125,
,4,469,,,,,,0.5071650147438049
0.4199539124965668,5,499,,,,,,
0.44809645414352417,5,549,,,,,,
,5,563,0.4548937678337097,1.70829176902771,0.7098628282546997,0.9670783281326294,4031.493408203125,
,5,563,,,,,,0.4778093099594116
0.4793783724308014,6,599,,,,,,
0.45131340622901917,6,649,,,,,,
,6,657,0.4473000764846802,1.6756736040115356,0.7103041410446167,0.9672991633415222,5119.375,
,6,657,,,,,,0.464282751083374
0.3978292942047119,7,699,,,,,,
0.4056834578514099,7,749,,,,,,
,7,751,0.4429180920124054,1.6440706253051758,0.710850715637207,0.9676596522331238,6267.80078125,
,7,751,,,,,,0.4557826817035675
0.4364805221557617,8,799,,,,,,
,8,845,0.4397384524345398,1.61065673828125,0.7107850313186646,0.9675628542900085,7110.59033203125,
,8,845,,,,,,0.4521099925041199
0.5786747336387634,9,849,,,,,,
0.389710009098053,9,899,,,,,,
,9,939,0.4368607997894287,1.687360405921936,0.7104483842849731,0.9674315452575684,5073.8974609375,
,9,939,,,,,,0.4481036961078644
0.44409453868865967,10,949,,,,,,
0.4572223126888275,10,999,,,,,,
,10,1033,0.4352037310600281,1.6658693552017212,0.7104336023330688,0.9673773050308228,5627.2373046875,
,10,1033,,,,,,0.4460858404636383
0.4576718509197235,11,1049,,,,,,
0.41440537571907043,11,1099,,,,,,
,11,1127,0.43393367528915405,1.6631964445114136,0.7106125950813293,0.9675245881080627,5691.654296875,
,11,1127,,,,,,0.44357794523239136
0.48373109102249146,12,1149,,,,,,
0.30563002824783325,12,1199,,,,,,
,12,1221,0.4319479167461395,1.6495016813278198,0.7101863622665405,0.967150866985321,5953.04638671875,
,12,1221,,,,,,0.4423409402370453
0.36859846115112305,13,1249,,,,,,
0.45533323287963867,13,1299,,,,,,
,13,1315,0.4316045939922333,1.681231141090393,0.7100925445556641,0.9671472311019897,4932.7744140625,
,13,1315,,,,,,0.4409154951572418
0.4041365385055542,14,1349,,,,,,
