val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,train_loss_step
1.1339777708053589,1.662773609161377,1.3779834508895874,1.6451808214187622,1.895930528640747,0,14,,,,,,,,
,,,,,0,14,1.5745118856430054,0.07138200104236603,0.0,15.0,0.3333333432674408,-73.50714111328125,0.2222222238779068,
1.1135977506637573,1.6750198602676392,1.3648604154586792,1.630486249923706,1.7990896701812744,1,29,,,,,,,,
,,,,,1,29,1.5798590183258057,0.07084830850362778,0.0,15.0,0.3333333432674408,-67.8434829711914,0.2222222238779068,
1.0743982791900635,1.7015299797058105,1.337180256843567,1.6005550622940063,1.5956896543502808,2,44,,,,,,,,
,,,,,2,44,1.5205795764923096,0.06932183355093002,0.0,15.0,0.3333333432674408,-55.9233512878418,0.2222222238779068,
,,,,,3,49,,,,,,,,1.5696189403533936
1.0463130474090576,1.7220834493637085,1.3156377077102661,1.578341007232666,1.4381674528121948,3,59,,,,,,,,
,,,,,3,59,1.493633508682251,0.06789077818393707,0.0,15.0,0.3333333432674408,-46.47490692138672,0.2222222238779068,
1.0042998790740967,1.7633631229400635,1.2860617637634277,1.5478184223175049,1.2241723537445068,4,74,,,,,,,,
,,,,,4,74,1.454530119895935,0.06538981199264526,0.0,15.0,0.3333333432674408,-32.286521911621094,0.2222222238779068,
0.9735062718391418,1.844212293624878,1.2694694995880127,1.5266672372817993,1.109378457069397,5,89,,,,,,,,
,,,,,5,89,1.429145097732544,0.06284189969301224,6.666666507720947,15.0,0.2666666805744171,-21.381132125854492,0.18666666746139526,
,,,,,6,99,,,,,,,,1.1116268634796143
0.9289575219154358,1.8374425172805786,1.2427477836608887,1.493120789527893,0.991620659828186,6,104,,,,,,,,
,,,,,6,104,1.3816959857940674,0.05781392753124237,53.33333206176758,15.0,0.46666666865348816,-0.5571074485778809,0.4355555474758148,
0.9025710821151733,1.8421249389648438,1.2308439016342163,1.473122477531433,1.151322841644287,7,119,,,,,,,,
,,,,,7,119,1.3427011966705322,0.05381122976541519,80.0,15.0,0.6000000238418579,15.320874214172363,0.5600000023841858,
0.8651320338249207,1.7787399291992188,1.2180676460266113,1.4536062479019165,1.317602276802063,8,134,,,,,,,,
,,,,,8,134,1.3082759380340576,0.049103934317827225,100.0,15.0,0.6666666865348816,35.09021759033203,0.5555555820465088,
,,,,,9,149,,,,,,,,1.242990255355835
0.8430346250534058,1.7343977689743042,1.2110041379928589,1.4437285661697388,1.403656005859375,9,149,,,,,,,,
,,,,,9,149,1.2724767923355103,0.04570465162396431,100.0,15.0,0.6666666865348816,48.17845153808594,0.5555555820465088,
0.8136293292045593,1.6834709644317627,1.2027450799942017,1.4328526258468628,1.5078059434890747,10,164,,,,,,,,
,,,,,10,164,1.2605992555618286,0.04239587113261223,100.0,15.0,0.6666666865348816,65.33342742919922,0.5555555820465088,
0.7931867241859436,1.6450504064559937,1.1962984800338745,1.4249484539031982,1.588647484779358,11,179,,,,,,,,
,,,,,11,179,1.2065536975860596,0.03952910751104355,100.0,15.0,0.6666666865348816,81.3030776977539,0.5555555820465088,
0.7651950716972351,1.6022188663482666,1.1885337829589844,1.4160304069519043,1.678228497505188,12,194,,,,,,,,
,,,,,12,194,1.1750602722167969,0.0346430242061615,100.0,15.0,0.6666666865348816,107.48167419433594,0.5555555820465088,
,,,,,13,199,,,,,,,,1.2710638046264648
0.7507598996162415,1.5972460508346558,1.1871846914291382,1.4144684076309204,1.6839566230773926,13,209,,,,,,,,
,,,,,13,209,1.157462239265442,0.032302841544151306,100.0,15.0,0.6666666865348816,116.95527648925781,0.5555555820465088,
0.7293767333030701,1.5797032117843628,1.1836739778518677,1.4106166362762451,1.7202821969985962,14,224,,,,,,,,
,,,,,14,224,1.1276038885116577,0.02952277846634388,100.0,15.0,0.6666666865348816,135.18519592285156,0.5555555820465088,
0.7169521450996399,1.5622937679290771,1.1801906824111938,1.4069665670394897,1.7565855979919434,15,239,,,,,,,,
,,,,,15,239,1.1075769662857056,0.026782577857375145,100.0,15.0,0.6666666865348816,157.0850067138672,0.5555555820465088,
,,,,,16,249,,,,,,,,1.2249209880828857
0.6977577209472656,1.5271060466766357,1.1733858585357666,1.4003225564956665,1.8375355005264282,16,254,,,,,,,,
,,,,,16,254,1.0830854177474976,0.022856740280985832,100.0,15.0,0.6666666865348816,203.98204040527344,0.5555555820465088,
0.6860313415527344,1.5234487056732178,1.1721642017364502,1.3990081548690796,1.8400452136993408,17,269,,,,,,,,
