train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch
0.625441312789917,0,49,,,,,,
,0,93,0.5975338220596313,1.654300332069397,0.7117499709129333,0.964460551738739,9761.2412109375,
,0,93,,,,,,0.6897932887077332
0.7880600690841675,1,99,,,,,,
0.3846207857131958,1,149,,,,,,
,1,187,0.5011552572250366,1.8162729740142822,0.7112597227096558,0.9653397798538208,4261.4208984375,
,1,187,,,,,,0.5855503082275391
0.4706338942050934,2,199,,,,,,
0.596613883972168,2,249,,,,,,
,2,281,0.46583327651023865,1.8559777736663818,0.71159827709198,0.9658214449882507,3004.06298828125,
,2,281,,,,,,0.5060654282569885
0.3756560683250427,3,299,,,,,,
0.4467275142669678,3,349,,,,,,
,3,375,0.45559900999069214,1.8507448434829712,0.7111601233482361,0.9654321670532227,2786.12939453125,
,3,375,,,,,,0.47393709421157837
0.4725331962108612,4,399,,,,,,
0.4669458270072937,4,449,,,,,,
,4,469,0.45206841826438904,1.8573505878448486,0.7111994624137878,0.965478777885437,2813.948486328125,
,4,469,,,,,,0.4619330167770386
0.3826586604118347,5,499,,,,,,
0.4322812259197235,5,549,,,,,,
,5,563,0.4485435485839844,1.674634575843811,0.7094973921775818,0.9633312225341797,5924.578125,
,5,563,,,,,,0.4583297073841095
0.4459887742996216,6,599,,,,,,
0.46037763357162476,6,649,,,,,,
,6,657,0.4476732611656189,1.9026333093643188,0.7113271355628967,0.9656551480293274,2065.353515625,
,6,657,,,,,,0.45453423261642456
0.43105727434158325,7,699,,,,,,
0.43491166830062866,7,749,,,,,,
,7,751,0.4437471330165863,1.8841053247451782,0.7107184529304504,0.965140163898468,2071.701904296875,
,7,751,,,,,,0.4529172480106354
0.41136154532432556,8,799,,,,,,
,8,845,0.43659958243370056,1.9079086780548096,0.71210777759552,0.9666187167167664,145.96624755859375,
,8,845,,,,,,0.4486336410045624
0.38305336236953735,9,849,,,,,,
0.5232456922531128,9,899,,,,,,
,9,939,0.4296971261501312,1.7290408611297607,0.7097679376602173,0.9639379382133484,3554.35595703125,
,9,939,,,,,,0.44452351331710815
0.43464067578315735,10,949,,,,,,
0.39084529876708984,10,999,,,,,,
,10,1033,0.42832130193710327,1.6515874862670898,0.7103396058082581,0.9639054536819458,5656.28271484375,
,10,1033,,,,,,0.44068434834480286
0.4025301933288574,11,1049,,,,,,
0.39130571484565735,11,1099,,,,,,
,11,1127,0.4272647500038147,1.5924289226531982,0.7099384069442749,0.9632219076156616,6559.2314453125,
,11,1127,,,,,,0.4371904730796814
0.4611053764820099,12,1149,,,,,,
0.5045589208602905,12,1199,,,,,,
,12,1221,0.42698413133621216,1.580155611038208,0.709958553314209,0.963105320930481,6684.58837890625,
,12,1221,,,,,,0.4362497627735138
0.5939264297485352,13,1249,,,,,,
0.33354032039642334,13,1299,,,,,,
,13,1315,0.42411500215530396,1.6153087615966797,0.7090986371040344,0.9626727104187012,5236.62744140625,
,13,1315,,,,,,0.43363893032073975
0.3285813629627228,14,1349,,,,,,
0.5239118933677673,14,1399,,,,,,
,14,1409,0.4244031012058258,1.7167974710464478,0.7094910740852356,0.9633307456970215,2653.501220703125,
,14,1409,,,,,,0.4329976737499237
0.49270927906036377,15,1449,,,,,,
0.3910084664821625,15,1499,,,,,,
,15,1503,0.42155808210372925,1.6711757183074951,0.708281397819519,0.9623468518257141,3306.22509765625,
,15,1503,,,,,,0.43291935324668884
0.3433828055858612,16,1549,,,,,,
,16,1597,0.4205722212791443,1.730934500694275,0.7092123031616211,0.9632131457328796,2388.387939453125,
,16,1597,,,,,,0.4322320222854614
0.33696720004081726,17,1599,,,,,,
0.4021151065826416,17,1649,,,,,,
,17,1691,0.41958412528038025,1.677160620689392,0.7093190550804138,0.9629924893379211,3532.55908203125,
,17,1691,,,,,,0.4306960105895996
0.4719555675983429,18,1699,,,,,,
0.3863135278224945,18,1749,,,,,,
,18,1785,0.4177209734916687,1.6837600469589233,0.7092107534408569,0.9628894925117493,3290.1015625,
,18,1785,,,,,,0.429911345243454
0.3751225471496582,19,1799,,,,,,
0.5224378705024719,19,1849,,,,,,
,19,1879,0.41816645860671997,1.662933111190796,0.7085472345352173,0.9623720049858093,3536.15087890625,
,19,1879,,,,,,0.42814722657203674
0.42729252576828003,20,1899,,,,,,
0.39071863889694214,20,1949,,,,,,
,20,1973,0.41621437668800354,1.6466010808944702,0.7091628313064575,0.9627588987350464,4435.1640625,
,20,1973,,,,,,0.42919886112213135
0.5203404426574707,21,1999,,,,,,
0.4465042054653168,21,2049,,,,,,
,21,2067,0.41504281759262085,1.5997705459594727,0.7087913751602173,0.9623699188232422,5506.55712890625,
,21,2067,,,,,,0.42839744687080383
0.3893060088157654,22,2099,,,,,,
0.33621054887771606,22,2149,,,,,,
,22,2161,0.4152756333351135,1.7354093790054321,0.7086660265922546,0.9627814292907715,2078.4150390625,
,22,2161,,,,,,0.4272586405277252
0.4750102758407593,23,2199,,,,,,
0.42115718126296997,23,2249,,,,,,
,23,2255,0.4133819043636322,1.711294174194336,0.7082561254501343,0.9623733758926392,2472.361328125,
,23,2255,,,,,,0.42746227979660034
0.47323575615882874,24,2299,,,,,,
0.5590890645980835,24,2349,,,,,,
,24,2349,0.41215652227401733,1.712839126586914,0.7090973258018494,0.9630358815193176,2797.86572265625,
,24,2349,,,,,,0.4261987507343292
0.45081013441085815,25,2399,,,,,,
,25,2443,0.41231149435043335,1.7810131311416626,0.7097856998443604,0.9638554453849792,1713.619873046875,
,25,2443,,,,,,0.42655688524246216
