train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique
1.10431969165802,0,49,,,,,,,,,
,0,93,0.8647685647010803,1.647789478302002,0.7488449215888977,1.0076801776885986,16364.7705078125,,,,
,0,93,,,,,,1.0982125997543335,0.1293235719203949,37.441497802734375,1274.0
1.03468656539917,1,99,,,,,,,,,
0.7853888273239136,1,149,,,,,,,,,
,1,187,0.6713254451751709,1.346640706062317,0.7349603772163391,0.9892863631248474,16444.8515625,,,,
,1,187,,,,,,0.8870620131492615,0.3492377996444702,46.41185760498047,1272.0
0.7161569595336914,2,199,,,,,,,,,
0.581708550453186,2,249,,,,,,,,,
,2,281,0.5388241410255432,1.3483463525772095,0.7343581318855286,0.9887059330940247,17214.705078125,,,,
,2,281,,,,,,0.6721916198730469,0.349327951669693,46.41185760498047,1267.0
0.4922979176044464,3,299,,,,,,,,,
0.5695817470550537,3,349,,,,,,,,,
,3,375,0.46235835552215576,1.4977655410766602,0.7079125642776489,0.9663326144218445,8005.67919921875,,,,
,3,375,,,,,,0.5407588481903076,0.18271492421627045,46.41185760498047,1267.0
0.43872177600860596,4,399,,,,,,,,,
0.4486275911331177,4,449,,,,,,,,,
,4,469,0.43649640679359436,1.6380729675292969,0.7047072649002075,0.9648776650428772,8351.3310546875,,,,
,4,469,,,,,,0.48018330335617065,0.10337841510772705,54.2121696472168,1257.0
0.4216737747192383,5,499,,,,,,,,,
0.4251445531845093,5,549,,,,,,,,,
,5,563,0.42267635464668274,1.5927311182022095,0.7054749131202698,0.966596245765686,8717.138671875,,,,
,5,563,,,,,,0.45565998554229736,0.07320132851600647,86.42745971679688,1257.0
0.48150384426116943,6,599,,,,,,,,,
0.3275805711746216,6,649,,,,,,,,,
,6,657,0.41559332609176636,1.5620405673980713,0.7063543200492859,0.9673001170158386,8822.0615234375,,,,
,6,657,,,,,,0.44362539052963257,0.07096798717975616,86.42745971679688,1247.0
0.3646964430809021,7,699,,,,,,,,,
0.3487513065338135,7,749,,,,,,,,,
,7,751,0.41182443499565125,1.6131913661956787,0.7053633332252502,0.9673060178756714,7085.837890625,,,,
,7,751,,,,,,0.43751686811447144,0.0636197179555893,86.42745971679688,1260.0
0.48259565234184265,8,799,,,,,,,,,
,8,845,0.4090004861354828,1.5756261348724365,0.7062694430351257,0.9674561619758606,7356.7470703125,,,,
,8,845,,,,,,0.43278583884239197,0.0713205337524414,86.42745971679688,1241.0
0.3913097381591797,9,849,,,,,,,,,
0.45361509919166565,9,899,,,,,,,,,
