train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
1.0164154767990112,0,49,,,,,,,,,,,,
,0,93,0.7058695554733276,1.4095419645309448,0.7289153337478638,0.9919561147689819,17221.029296875,,,,,,,
,0,93,,,,,,0.8996760845184326,0.00489082420244813,100.0,1230.0,0.5475819110870361,727.0932006835938,0.42371392250061035
0.8213031888008118,1,99,,,,,,,,,,,,
0.8215526938438416,1,149,,,,,,,,,,,,
,1,187,0.5576159358024597,1.4588499069213867,0.7164585590362549,0.9813324809074402,12361.34375,,,,,,,
,1,187,,,,,,0.6833282113075256,0.0036252576392143965,100.0,1198.0,0.5475819110870361,715.05908203125,0.42371392250061035
0.7596953511238098,2,199,,,,,,,,,,,,
0.6554105877876282,2,249,,,,,,,,,,,,
,2,281,0.49241116642951965,1.5915335416793823,0.7085690498352051,0.9750004410743713,6077.18603515625,,,,,,,
,2,281,,,,,,0.5651061534881592,0.003796483390033245,100.0,1207.0,0.5475819110870361,340.81854248046875,0.42371392250061035
0.5394079685211182,3,299,,,,,,,,,,,,
0.5230518579483032,3,349,,,,,,,,,,,,
,3,375,0.4653765559196472,1.650030493736267,0.7081212401390076,0.9748635292053223,4332.8447265625,,,,,,,
,3,375,,,,,,0.4984012246131897,0.003446080256253481,100.0,1199.0,0.5475819110870361,274.9576721191406,0.42371392250061035
0.5115605592727661,4,399,,,,,,,,,,,,
0.34411320090293884,4,449,,,,,,,,,,,,
,4,469,0.45667609572410583,1.649427056312561,0.708067774772644,0.9748216867446899,4280.060546875,,,,,,,
,4,469,,,,,,0.47226235270500183,0.0033247568644583225,100.0,1185.0,0.5475819110870361,285.8663635253906,0.42371392250061035
0.7126944661140442,5,499,,,,,,,,,,,,
0.40399688482284546,5,549,,,,,,,,,,,,
,5,563,0.45298030972480774,1.6245218515396118,0.7080848813056946,0.9747649431228638,4920.0927734375,,,,,,,
