checkpoint,epoch,ckpt_metric,ckpt_value,mse,mae,r2,dir_acc,sharpe,total_return,max_drawdown,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,pred_std,pred_mean,pct_positive,num_negative
tft-epoch=epoch=01-composite=val_composite=0.4691,1,,,1.17850923538208,0.7738847732543945,-0.0029991865158081055,0.5327613104524181,0.8392272434476564,0.47152435779571533,-0.19197605550289154,3.9001560062402496,14.19656786271451,7.878315132605304,28.23712948517941,45.78783151326053,0.014415654353797436,-0.001638868823647499,55.85023400936038,566
tft-epoch=epoch=03-composite=val_composite=0.4315,3,,,1.1757696866989136,0.7718892693519592,-0.000667572021484375,0.5374414976599063,0.8380294796085687,0.9312556982040405,-0.2524595558643341,2.2620904836193447,0.0,22.152886115444616,17.238689547581902,58.34633385335414,0.012284141033887863,0.0406678132712841,100.0,0
tft-epoch=epoch=05-composite=val_composite=0.4397,5,,,1.1772068738937378,0.7732962965965271,-0.0018907785415649414,0.5429017160686428,0.9076373352868975,0.8272162675857544,-0.18902257084846497,16.06864274570983,12.168486739469579,5.30421216848674,18.252730109204368,48.205928237129484,0.0112241730093956,0.009672872722148895,76.05304212168487,307
tft-epoch=epoch=06-sharpe=val_sharpe=49.4903,6,val_sharpe,49.4903,1.1741821765899658,0.7717371582984924,0.0006834864616394043,0.5374414976599063,0.8380294796085687,0.9312556982040405,-0.2524595558643341,2.3400936037441498,0.0,65.6786271450858,7.722308892355695,24.258970358814352,0.011761690489947796,0.051263317465782166,100.0,0
tft-epoch=epoch=09-composite=val_composite=0.4336,9,,,1.1751724481582642,0.771115779876709,-0.00015926361083984375,0.5530421216848674,1.2753090830588127,1.202394962310791,-0.10838649421930313,30.265210608424336,30.96723868954758,20.358814352574104,2.3400936037441498,16.06864274570983,0.04654455557465553,0.037233490496873856,70.82683307332293,374
tft-epoch=epoch=10-composite=val_composite=0.4395,10,,,1.1741949319839478,0.7722042202949524,0.0006726384162902832,0.5452418096723869,1.2943855449533967,1.2464401721954346,-0.13621409237384796,51.326053042121686,10.686427457098285,23.16692667706708,0.93603744149766,13.884555382215288,0.04675532877445221,0.024381503462791443,70.04680187207488,384
tft-epoch=epoch=15-sharpe=val_sharpe=54.6064,15,val_sharpe,54.6064,1.1739193201065063,0.7705990076065063,0.0009071230888366699,0.5460218408736349,1.0256309706673192,1.1570630073547363,-0.18902231752872467,34.789391575663025,12.558502340093602,37.98751950078003,1.326053042121685,13.338533541341654,0.04806908592581749,0.0753503069281578,87.2854914196568,163
tft-epoch=epoch=17-sharpe=val_sharpe=51.4382,17,val_sharpe,51.4382,1.1742002964019775,0.770601212978363,0.0006679892539978027,0.5382215288611545,0.8347681249150836,0.909684419631958,-0.22960661351680756,20.826833073322934,9.438377535101404,56.94227769110765,6.084243369734789,6.708268330733229,0.037888456135988235,0.07811575382947922,96.17784711388455,49
tft-epoch=epoch=18-sharpe=val_sharpe=55.1098,18,val_sharpe,55.1098,1.1760070323944092,0.7706509828567505,-0.0008696317672729492,0.5421216848673946,0.8747638805771485,0.9696205854415894,-0.21310646831989288,17.706708268330733,8.034321372854915,62.090483619344774,5.30421216848674,6.86427457098284,0.04499310255050659,0.0888427123427391,95.94383775351014,52
tft-epoch=epoch=35-diracc=val_dir_acc=0.5491,35,val_dir_acc,0.5491,1.173677921295166,0.7708121538162231,0.0011126399040222168,0.5343213728549142,0.8391050660954517,0.9140969514846802,-0.23391665518283844,16.69266770670827,6.4742589703588145,73.24492979719189,3.58814352574103,0.0,0.044148992747068405,0.0787736028432846,96.25585023400937,48
tft-epoch=epoch=38-diracc=val_dir_acc=0.5476,38,val_dir_acc,0.5476,1.1741809844970703,0.771036684513092,0.0006844401359558105,0.5374414976599063,0.8272158377440453,0.9083592891693115,-0.2441338300704956,12.402496099843994,4.212168486739469,81.04524180967239,2.3400936037441498,0.0,0.046722374856472015,0.10780569165945053,99.06396255850234,12
tft-epoch=epoch=39-diracc=val_dir_acc=0.5476,39,val_dir_acc,0.5476,1.1732187271118164,0.7707302570343018,0.0015034079551696777,0.5335413416536662,0.8165436519426748,0.8814612627029419,-0.24744825065135956,21.21684867394696,9.282371294851794,67.31669266770672,2.1840873634945397,0.0,0.04648003727197647,0.0913788378238678,96.48985959438377,45
tft-epoch=epoch=45-diracc=val_dir_acc=0.5491,45,val_dir_acc,0.5491,1.1730841398239136,0.7707390189170837,0.001618027687072754,0.5358814352574103,0.9028013948335848,0.9708095788955688,-0.1968057006597519,22.230889235569425,21.450858034321374,55.92823712948518,0.39001560062402496,0.0,0.050633132457733154,0.07838916778564453,90.32761310452419,124
tft-epoch=epoch=48-unique=val_num_unique=1280,48,val_num_unique,1280.0,1.17096745967865,0.7703226208686829,0.0034193992614746094,0.5382215288611545,0.8711316176779382,0.8827329874038696,-0.19158916175365448,36.037441497659906,10.14040561622465,53.82215288611545,0.0,0.0,0.05849502980709076,0.07425430417060852,85.10140405616224,191
tft-epoch=epoch=57-valloss=val_loss=0.3993,57,val_loss,0.3993,1.1707172393798828,0.7711021900177002,0.00363236665725708,0.5421216848673946,0.9974555485767388,1.0162980556488037,-0.18817707896232605,48.829953198127924,11.388455538221528,39.78159126365055,0.0,0.0,0.0687311589717865,0.05505300685763359,80.65522620904837,248
tft-epoch=epoch=59-valloss=val_loss=0.3998,59,val_loss,0.3998,1.17593514919281,0.7711661458015442,-0.0008084774017333984,0.5460218408736349,0.993881180947523,1.1548914909362793,-0.1998562067747116,24.804992199687987,5.694227769110764,69.50078003120124,0.0,0.0,0.07061111927032471,0.12737447023391724,93.99375975039001,77
tft-epoch=epoch=60-diracc=val_dir_acc=0.5484,60,val_dir_acc,0.5484,1.1708776950836182,0.7705386877059937,0.00349581241607666,0.5460218408736349,1.1548128817584487,1.2466745376586914,-0.18510740995407104,36.973478939157566,13.494539781591264,49.53198127925117,0.0,0.0,0.07080195844173431,0.05554739013314247,80.10920436817473,255
tft-epoch=epoch=61-valloss=val_loss=0.3998,61,val_loss,0.3998,1.1707311868667603,0.7702028751373291,0.003620445728302002,0.5413416536661466,1.0295419469551745,1.135002851486206,-0.18463274836540222,38.22152886115445,12.558502340093602,49.21996879875195,0.0,0.0,0.065686896443367,0.0685356929898262,84.94539781591264,192
