Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2019-01-18,2.867584559783598,18.514,1.9236740965385968,3.9,2.27,98.3,109.9487,252.733,4.566574533413115,6.1290796754578825,7.587125892247593,8.161499147837459
2019-01-25,-0.2227853738856144,19.1575,1.9236740965385968,3.9,2.27,98.3,109.9487,252.733,5.213600141531849,8.555366323168489,8.33921140698408,6.843021397348559
2019-02-01,1.5674964866694951,17.674,1.9236740965385968,4.0,2.4,91.2,109.9487,252.733,1.3500695971214727,7.422045225365048,9.012644567036098,8.125900295211586
2019-02-08,0.0498739530326197,15.754,1.9236740965385968,4.0,2.4,91.2,109.9487,252.733,4.23209679216725,7.280609001002181,8.63701999625659,10.001554346779407
2019-02-15,2.5008574151898166,15.636,1.899476938091582,4.0,2.4,91.2,109.4447,252.673,0.9046643031340729,5.918712328010423,7.739220597178709,8.350979491519706
2019-02-22,0.6149958069667116,14.2175,1.375353567774673,4.0,2.4,91.2,109.4447,252.673,1.4942682678636299,5.477552843066458,7.91715826938133,7.140125831644961
2019-03-01,0.3946051570552722,14.614,1.375353567774673,4.0,2.4,93.8,109.4447,252.673,3.1761732106318163,2.7717030970451084,6.167592338291605,5.639000779699299
2019-03-08,-2.162146111508667,15.55,1.375353567774673,3.8,2.4,93.8,109.4447,252.673,5.9910917203909175,4.245606493280496,10.309253209548341,7.617010728829676
2019-03-15,2.8949283150054628,13.578,1.5518866978274426,3.8,2.4,93.8,109.6678,253.113,2.9247346092571513,0.12684157725730838,3.8820494429574692,5.236176698690143
2019-03-22,-0.7713081999481397,14.136,1.399733193386732,3.8,2.4,93.8,109.6678,253.113,4.969094401635732,-1.737056068721432,4.211073015456801,6.622963206525112
2019-03-29,1.2029071869681385,14.86,1.399733193386732,3.8,2.4,98.4,110.475,253.113,3.924639926158302,1.373842326013186,1.9150448478350457,6.638094586751686
2019-04-05,2.058287111934476,13.38,1.399733193386732,3.8,2.41,98.4,110.475,253.113,-0.39201891386394516,-0.19911951247155724,-1.5773931624183612,6.020932488332265
2019-04-12,0.5071289477977414,13.157999999999998,1.814365092400827,3.8,2.41,98.4,110.475,254.148,-1.6468225761038902,1.4807010407724919,0.6552240449061442,6.38610211935744
2019-04-19,-0.0818557714406864,12.2975,1.878442408062142,3.8,2.41,98.4,110.2214,254.148,-2.7183874144749764,1.2643580306686442,2.536288124307551,7.415755757015963
2019-04-26,1.199638322639296,12.764,1.878442408062142,3.8,2.41,97.2,110.2214,254.148,-6.3886904127208215,1.7187787022282741,2.296352655777234,5.796500640936886
2019-05-03,0.1959267043289747,13.663999999999998,1.878442408062142,3.6,2.42,97.2,110.2214,254.148,-2.454468547552857,2.3129143221066073,1.5762339415023696,6.631499267198571
2019-05-10,-2.1808500895250327,17.86,2.203141159775845,3.6,2.42,97.2,110.2214,254.958,0.19365857965294442,3.3043037518214913,2.7899680517570635,9.179913192558598
2019-05-17,-0.7590016585023784,17.259999999999998,1.97789714934824,3.6,2.42,97.2,109.1818,254.958,3.1798907760721695,5.816692827873471,3.2340971950376662,10.815414294050862
2019-05-24,-1.1704710340585178,15.756,1.97789714934824,3.6,2.42,97.2,109.1818,254.958,4.094037238169945,3.750450734833821,5.102862570063649,13.982714589087863
2019-05-31,-2.618486460504399,17.8525,1.97789714934824,3.6,2.42,100.0,109.1818,254.958,8.66077950484183,6.053277915567157,8.50780461156675,17.730716283380808
