train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch
0.7029808163642883,0,49,,,,,,
,0,93,0.6124202609062195,1.6230841875076294,0.7116453647613525,0.9766659140586853,10052.2509765625,
,0,93,,,,,,0.6834097504615784
0.7805500030517578,1,99,,,,,,
0.5654736757278442,1,149,,,,,,
,1,187,0.5110663175582886,1.878716230392456,0.7129507660865784,0.9791280031204224,1734.890380859375,
,1,187,,,,,,0.5727964043617249
0.4489995241165161,2,199,,,,,,
0.3827097713947296,2,249,,,,,,
,2,281,0.4765188992023468,1.867327332496643,0.7114150524139404,0.9777908325195312,2697.743896484375,
,2,281,,,,,,0.49818769097328186
0.38693296909332275,3,299,,,,,,
0.4383881986141205,3,349,,,,,,
,3,375,0.47385892271995544,1.8022202253341675,0.7104037404060364,0.9768186211585999,3698.052734375,
,3,375,,,,,,0.4708952009677887
0.4126930832862854,4,399,,,,,,
0.3512226939201355,4,449,,,,,,
,4,469,0.4658990502357483,1.8474918603897095,0.710823655128479,0.9772434830665588,3133.361083984375,
,4,469,,,,,,0.4613817632198334
0.4069558382034302,5,499,,,,,,
0.34291622042655945,5,549,,,,,,
,5,563,0.4672028422355652,1.7407946586608887,0.7096956372261047,0.976023256778717,4912.728515625,
,5,563,,,,,,0.45782753825187683
0.40585076808929443,6,599,,,,,,
0.41580885648727417,6,649,,,,,,
,6,657,0.45792973041534424,1.8488712310791016,0.7106002569198608,0.9770340323448181,3266.964111328125,
,6,657,,,,,,0.45390263199806213
0.38807451725006104,7,699,,,,,,
0.3878328204154968,7,749,,,,,,
,7,751,0.45362457633018494,1.7503840923309326,0.7100744247436523,0.97640460729599,4201.9267578125,
,7,751,,,,,,0.44982361793518066
0.5041821599006653,8,799,,,,,,
,8,845,0.45030295848846436,1.5861890316009521,0.7108820080757141,0.9765505790710449,8514.9404296875,
,8,845,,,,,,0.4455459713935852
0.3264305591583252,9,849,,,,,,
0.3516768217086792,9,899,,,,,,
,9,939,0.4445120096206665,1.6526840925216675,0.710587203502655,0.9764232039451599,5580.9111328125,
,9,939,,,,,,0.4401109218597412
0.41071373224258423,10,949,,,,,,
0.31762266159057617,10,999,,,,,,
,10,1033,0.4445643126964569,1.6303074359893799,0.7095574736595154,0.975464940071106,5478.9619140625,
,10,1033,,,,,,0.43822747468948364
0.38626641035079956,11,1049,,,,,,
0.40725505352020264,11,1099,,,,,,
,11,1127,0.44178831577301025,1.6269807815551758,0.7086189985275269,0.9749037623405457,5043.142578125,
,11,1127,,,,,,0.43657413125038147
0.39685535430908203,12,1149,,,,,,
0.5183231830596924,12,1199,,,,,,
,12,1221,0.4438517987728119,1.6055243015289307,0.7088687419891357,0.9749587178230286,5211.431640625,
,12,1221,,,,,,0.43461373448371887
0.4247511327266693,13,1249,,,,,,
0.38473397493362427,13,1299,,,,,,
,13,1315,0.43847712874412537,1.7579644918441772,0.7098167538642883,0.9760804772377014,1709.43603515625,
,13,1315,,,,,,0.4333029091358185
0.458981454372406,14,1349,,,,,,
0.49852681159973145,14,1399,,,,,,
,14,1409,0.4380391240119934,1.6340076923370361,0.7091178894042969,0.9752243757247925,4436.2548828125,
,14,1409,,,,,,0.43270087242126465
0.5325306057929993,15,1449,,,,,,
0.429975688457489,15,1499,,,,,,
,15,1503,0.4383857250213623,1.7216047048568726,0.7090933322906494,0.9753241539001465,2101.2978515625,
,15,1503,,,,,,0.43110373616218567
0.42308473587036133,16,1549,,,,,,
,16,1597,0.43593594431877136,1.6208229064941406,0.7095814943313599,0.9755725860595703,4985.3232421875,
,16,1597,,,,,,0.43025654554367065
0.5943576693534851,17,1599,,,,,,
0.47451016306877136,17,1649,,,,,,
