train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
1.6184475421905518,0,49,,,,,,,,,,,,
,0,77,1.3734440803527832,1.5538276433944702,1.5808067321777344,2.0131983757019043,1.9071853160858154,,,,,,,
,0,77,,,,,,1.4632072448730469,0.06002790108323097,100.0,264.0,0.6022727489471436,61.218360900878906,0.4825025796890259
1.1020209789276123,1,99,,,,,,,,,,,,
2.2250113487243652,1,149,,,,,,,,,,,,
,1,155,1.1811103820800781,1.5840948820114136,1.5812398195266724,2.0133216381073,1.7800089120864868,,,,,,,
,1,155,,,,,,1.316868543624878,0.05618045851588249,100.0,264.0,0.6022727489471436,57.38475036621094,0.4825025796890259
1.5255076885223389,2,199,,,,,,,,,,,,
,2,233,1.0585041046142578,1.5693359375,1.5791164636611938,2.0125441551208496,1.788340449333191,,,,,,,
,2,233,,,,,,1.1530159711837769,0.041447192430496216,100.0,264.0,0.6022727489471436,80.20246887207031,0.4825025796890259
0.7022335529327393,3,249,,,,,,,,,,,,
1.305893898010254,3,299,,,,,,,,,,,,
,3,311,1.0052027702331543,1.6259310245513916,1.5824130773544312,2.0149447917938232,1.5812042951583862,,,,,,,
,3,311,,,,,,1.0414676666259766,0.03862355276942253,100.0,263.0,0.6022727489471436,65.3551025390625,0.4825025796890259
0.8931577801704407,4,349,,,,,,,,,,,,
,4,389,0.9822246432304382,1.5786900520324707,1.578911542892456,2.012561798095703,1.7231547832489014,,,,,,,
,4,389,,,,,,0.9918583631515503,0.036005791276693344,100.0,264.0,0.6022727489471436,86.92742919921875,0.4825025796890259
0.9807817935943604,5,399,,,,,,,,,,,,
0.7846502661705017,5,449,,,,,,,,,,,,
,5,467,0.9698096513748169,1.5840650796890259,1.5787174701690674,2.0124731063842773,1.6910871267318726,,,,,,,
,5,467,,,,,,0.9745212197303772,0.03323417901992798,100.0,263.0,0.6022727489471436,91.34614562988281,0.4825025796890259
0.8415451049804688,6,499,,,,,,,,,,,,
,6,545,0.9645794034004211,1.6572482585906982,1.5835888385772705,2.0161070823669434,1.46022367477417,,,,,,,
