val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,val_pred_std_avg,val_dir_acc_avg,val_composite_avg,train_loss_step
1.7107570171356201,1.3981860876083374,1.8250917196273804,2.5633771419525146,1.4558552503585815,0,27,,,,,,,,,,,
,,,,,0,27,1.542609453201294,0.04841511696577072,100.0,182.0,0.6010928750038147,81.63291931152344,0.48120278120040894,0.036898043006658554,0.6054644584655762,0.48603421449661255,
,,,,,1,49,,,,,,,,,,,1.6985604763031006
1.6506597995758057,1.4905521869659424,1.8347200155258179,2.557798385620117,1.3144569396972656,1,55,,,,,,,,,,,
,,,,,1,55,1.498458743095398,0.049759700894355774,100.0,183.0,0.6010928750038147,50.6534538269043,0.48120278120040894,0.040032535791397095,0.6054644584655762,0.48603421449661255,
1.577333927154541,1.5919920206069946,1.8468959331512451,2.557950735092163,1.1981143951416016,2,83,,,,,,,,,,,
,,,,,2,83,1.4337246417999268,0.0530889518558979,100.0,183.0,0.6010928750038147,29.18461799621582,0.48120278120040894,0.043231990188360214,0.6054644584655762,0.48603421449661255,
,,,,,3,99,,,,,,,,,,,1.3636267185211182
1.4812111854553223,1.6910560131072998,1.859425663948059,2.562554359436035,1.1128932237625122,3,111,,,,,,,,,,,
,,,,,3,111,1.3657981157302856,0.05277087166905403,100.0,183.0,0.6010928750038147,21.92110824584961,0.48120278120040894,0.04306056350469589,0.6054644584655762,0.48603421449661255,
1.4082934856414795,1.7684627771377563,1.8692082166671753,2.568498373031616,1.067439079284668,4,139,,,,,,,,,,,
,,,,,4,139,1.2908928394317627,0.04822181537747383,90.16393280029297,183.0,0.5792349576950073,19.541650772094727,0.49219146370887756,0.03919944912195206,0.6010928750038147,0.48823195695877075,
,,,,,5,149,,,,,,,,,,,1.1539897918701172
1.3433420658111572,1.8168727159500122,1.8751208782196045,2.5731663703918457,1.044439435005188,5,167,,,,,,,,,,,
,,,,,5,167,1.2228325605392456,0.043895505368709564,86.33879852294922,181.0,0.5737704634666443,17.962039947509766,0.4985218942165375,0.03524070978164673,0.5978142023086548,0.4903281629085541,
1.2782776355743408,1.8577227592468262,1.8798961639404297,2.5774354934692383,1.029508113861084,6,195,,,,,,,,,,,
,,,,,6,195,1.1597453355789185,0.03885238617658615,77.04917907714844,183.0,0.5355191230773926,11.004404067993164,0.4901609420776367,0.030129915103316307,0.5759562849998474,0.4969273507595062,
,,,,,7,199,,,,,,,,,,,1.1851606369018555
1.2332088947296143,1.8468846082687378,1.879159688949585,2.5772762298583984,1.0296077728271484,7,223,,,,,,,,,,,
,,,,,7,223,1.105974793434143,0.03728879243135452,72.13114929199219,183.0,0.5300546288490295,10.363856315612793,0.4981934428215027,0.028697531670331955,0.5857923626899719,0.49178534746170044,
,,,,,8,249,,,,,,,,,,,1.1591484546661377
1.196908950805664,1.7665146589279175,1.8703606128692627,2.571260452270508,1.0696685314178467,8,251,,,,,,,,,,,
,,,,,8,251,1.0637233257293701,0.03676857426762581,100.0,183.0,0.6010928750038147,28.913429260253906,0.48120278120040894,0.028608668595552444,0.6032786965370178,0.4855743646621704,
1.1648789644241333,1.7392035722732544,1.867294430732727,2.5694706439971924,1.084028959274292,9,279,,,,,,,,,,,
,,,,,9,279,1.0338407754898071,0.036892250180244446,100.0,183.0,0.6010928750038147,33.0482177734375,0.48120278120040894,0.02870500646531582,0.6054644584655762,0.48603421449661255,
,,,,,10,299,,,,,,,,,,,1.188172459602356
1.147444725036621,1.7362245321273804,1.8669127225875854,2.5692238807678223,1.0839872360229492,10,307,,,,,,,,,,,
,,,,,10,307,1.015924334526062,0.0370679534971714,99.45355224609375,183.0,0.6065573692321777,34.51792526245117,0.48723462224006653,0.028404077515006065,0.6065573692321777,0.48724058270454407,
1.1336219310760498,1.7052857875823975,1.8632553815841675,2.5669655799865723,1.1034252643585205,11,335,,,,,,,,,,,
,,,,,11,335,1.0005320310592651,0.0358612947165966,100.0,183.0,0.6010928750038147,43.010650634765625,0.48120278120040894,0.026836657896637917,0.6054644584655762,0.48603421449661255,
,,,,,12,349,,,,,,,,,,,1.2009360790252686
1.1227381229400635,1.7293416261672974,1.8659939765930176,2.568463087081909,1.0867005586624146,12,363,,,,,,,,,,,
,,,,,12,363,0.9930185675621033,0.03450373187661171,100.0,182.0,0.6010928750038147,35.854637145996094,0.48120278120040894,0.025057056918740273,0.6054644584655762,0.48603421449661255,
1.116936445236206,1.7187787294387817,1.864687204360962,2.567460775375366,1.0927373170852661,13,391,,,,,,,,,,,
,,,,,13,391,0.9825941920280457,0.032510269433259964,100.0,183.0,0.6010928750038147,43.25981140136719,0.48120278120040894,0.02323443442583084,0.6054644584655762,0.48603421449661255,
,,,,,14,399,,,,,,,,,,,0.9391997456550598
1.112926721572876,1.7201491594314575,1.864789605140686,2.567361354827881,1.0917190313339233,14,419,,,,,,,,,,,
,,,,,14,419,0.9811357259750366,0.030461305752396584,100.0,181.0,0.6010928750038147,46.26993179321289,0.48120278120040894,0.021322842687368393,0.6054644584655762,0.48603421449661255,
1.1106289625167847,1.7245359420776367,1.8653918504714966,2.5677459239959717,1.089199423789978,15,447,,,,,,,,,,,
,,,,,15,447,0.9749113321304321,0.03009553626179695,100.0,183.0,0.6010928750038147,45.56414031982422,0.48120278120040894,0.020439688116312027,0.6054644584655762,0.48603421449661255,
,,,,,16,449,,,,,,,,,,,0.836688220500946
1.1085811853408813,1.710858941078186,1.8639237880706787,2.566899299621582,1.098703145980835,16,475,,,,,,,,,,,
,,,,,16,475,0.9728558659553528,0.02824191376566887,100.0,183.0,0.6010928750038147,53.31935501098633,0.48120278120040894,0.018972307443618774,0.6054644584655762,0.48603421449661255,
,,,,,17,499,,,,,,,,,,,0.9340180158615112
1.10588800907135,1.7023755311965942,1.8629460334777832,2.566235065460205,1.1040157079696655,17,503,,,,,,,,,,,
