val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,val_pred_std_avg,val_dir_acc_avg,val_composite_avg,train_loss_step
0.32874980568885803,1.5456581115722656,0.505377471446991,0.6166124939918518,4.4343976974487305,0,37,,,,,,,,,,,
,,,,,0,37,0.667758584022522,0.003319805720821023,0.0,191.0,0.39790576696395874,-2465.734375,0.2781173884868622,0.0021684844978153706,0.404712051153183,0.2842767536640167,
,,,,,1,49,,,,,,,,,,,0.7307788133621216
0.2807771563529968,1.4679409265518188,0.33391064405441284,0.46399468183517456,2.0225186347961426,1,75,,,,,,,,,,,
,,,,,1,75,0.6383554339408875,0.005907545797526836,0.0,191.0,0.39790576696395874,-551.5025634765625,0.2781173884868622,0.0022322554141283035,0.4942408502101898,0.37380555272102356,
,,,,,2,99,,,,,,,,,,,0.6590133905410767
0.2917433977127075,1.3887892961502075,0.3382093012332916,0.46488624811172485,2.4443745613098145,2,113,,,,,,,,,,,
,,,,,2,113,0.6181167364120483,0.004744390025734901,100.0,191.0,0.6020942330360413,81.22621154785156,0.4823058545589447,0.0014916735235601664,0.5952879786491394,0.47485265135765076,
,,,,,3,149,,,,,,,,,,,0.5479499697685242
0.28800302743911743,1.4574562311172485,0.3126353323459625,0.4435131251811981,1.8195971250534058,3,151,,,,,,,,,,,
,,,,,3,151,0.6115687489509583,0.0019043154316022992,100.0,184.0,0.6020942330360413,150.32345581054688,0.4823058545589447,0.0017067603766918182,0.5748690962791443,0.4544338285923004,
0.28486770391464233,1.3934739828109741,0.30412930250167847,0.43739011883735657,1.6662315130233765,4,189,,,,,,,,,,,
,,,,,4,189,0.6072177886962891,0.0034674392081797123,100.0,190.0,0.6020942330360413,234.91456604003906,0.4823058545589447,0.0027783368714153767,0.5952879786491394,0.47485265135765076,
,,,,,5,199,,,,,,,,,,,0.638363242149353
0.2799895405769348,1.4500478506088257,0.297590434551239,0.4330344498157501,1.4262531995773315,5,227,,,,,,,,,,,
,,,,,5,227,0.6067628264427185,0.00421059550717473,100.0,190.0,0.6020942330360413,174.9198760986328,0.4823058545589447,0.0033984750043600798,0.5952879786491394,0.47485265135765076,
,,,,,6,249,,,,,,,,,,,0.584989070892334
0.27739402651786804,1.376047968864441,0.29658108949661255,0.43226638436317444,1.4827946424484253,6,265,,,,,,,,,,,
,,,,,6,265,0.6022031903266907,0.004849075339734554,100.0,191.0,0.6020942330360413,239.1691131591797,0.4823058545589447,0.003997261635959148,0.5952879786491394,0.47485265135765076,
,,,,,7,299,,,,,,,,,,,0.75145024061203
0.27547675371170044,1.4063692092895508,0.29466360807418823,0.43103310465812683,1.3773442506790161,7,303,,,,,,,,,,,
,,,,,7,303,0.601370096206665,0.005460068117827177,100.0,190.0,0.6020942330360413,190.08811950683594,0.4823058545589447,0.004575867671519518,0.5952879786491394,0.47485265135765076,
0.2710700035095215,1.500465750694275,0.29377448558807373,0.43048834800720215,1.232381820678711,8,341,,,,,,,,,,,
,,,,,8,341,0.6002593040466309,0.005694685038179159,100.0,191.0,0.6020942330360413,132.0116424560547,0.4823058545589447,0.004807732999324799,0.5952879786491394,0.47485265135765076,
,,,,,9,349,,,,,,,,,,,0.5172638893127441
0.26524996757507324,1.5181740522384644,0.29360970854759216,0.43034854531288147,1.2015842199325562,9,379,,,,,,,,,,,
,,,,,9,379,0.598447322845459,0.005328455939888954,100.0,187.0,0.6020942330360413,136.4004669189453,0.4823058545589447,0.004529417026787996,0.5952879786491394,0.47485265135765076,
,,,,,10,399,,,,,,,,,,,0.6320570707321167
0.2598910927772522,1.6409554481506348,0.2946948707103729,0.4311400353908539,1.1138741970062256,10,417,,,,,,,,,,,
,,,,,10,417,0.5973643064498901,0.004568156320601702,100.0,187.0,0.6020942330360413,113.14000701904297,0.4823058545589447,0.0033712885342538357,0.5607329607009888,0.4487815499305725,
,,,,,11,449,,,,,,,,,,,0.6296788454055786
0.25192081928253174,1.6962885856628418,0.2958572804927826,0.431994765996933,1.0706151723861694,11,455,,,,,,,,,,,
,,,,,11,455,0.592987596988678,0.004361399449408054,100.0,189.0,0.6020942330360413,116.78064727783203,0.4823058545589447,0.002473960630595684,0.5324607491493225,0.4229489266872406,
