experiment_name,phase,group,hidden_size,dropout,learning_rate,best_val_loss,total_epochs,early_stopped,test_mse,test_rmse,test_r2,dir_acc,sharpe_ratio,auc_roc,alpha,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,pred_std,num_unique,pct_positive,pct_negative,composite_score,evaluated
baseline_vintage_h16_drop0.10_lr5,02_vintage_baseline,other,16,0.1,0.0005,0.402931809425354,57,True,1.171048641204834,1.0821499824523926,0.0033502578735351562,0.5327613104524181,0.7229074851021601,0.5102061545314592,-0.24814188480377197,61.15444617784711,12.948517940717629,25.897035881435258,0.0,0.0,38.84555382215289,False,False,True,True,0.055425187198993246,1277,80.65522620904837,19.34477379095164,0.5429674649838774,True
baseline_vintage_h16_drop0.15_lr5,02_vintage_baseline,other,16,0.15,0.0005,0.4003247320652008,63,True,1.1703423261642456,1.0818235874176025,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.06412419974169462,1276,71.996879875195,28.003120124804994,0.5363208928433499,True
baseline_vintage_h16_drop0.25_lr5,02_vintage_baseline,other,16,0.25,0.0005,0.3985093832015991,74,True,1.1718194484710693,1.0825060606002808,0.002694368362426758,0.5374414976599063,0.958706226628333,0.4999229031492228,0.1595553159713745,49.84399375975039,6.4742589703588145,43.29173166926677,0.39001560062402496,0.0,50.15600624024961,True,False,True,True,0.037195218890821925,1276,90.32761310452419,9.67238689547582,0.5373644008091292,True
staleness_vintage_h14_drop0.15_lr5,02_vintage_baseline,other,14,0.15,0.0005,0.3994416296482086,63,True,1.170535683631897,1.0819129943847656,0.003786921501159668,0.5249609984399376,0.8772724193492557,0.5095024927981752,-0.015300750732421875,58.65834633385335,22.54290171606864,18.798751950078003,0.0,0.0,41.34165366614664,False,False,True,True,0.061703342562625094,1279,82.52730109204369,17.472698907956318,0.5344634912381128,True
staleness_vintage_h14_drop0.20_lr5,02_vintage_baseline,other,14,0.2,0.0005,0.3999907672405243,61,True,1.1713770627975464,1.0823017358779907,0.003070831298828125,0.5249609984399376,0.8044688512141055,0.5034350930179624,-0.07984757423400879,29.17316692667707,14.274570982839313,56.552262090483616,0.0,0.0,70.82683307332293,False,False,True,True,0.05570388746183258,1277,94.38377535101404,5.61622464898596,0.5283960914579,True
staleness_vintage_h16_drop0.25_lr5,02_vintage_baseline,other,16,0.25,0.0005,0.39552491903305054,97,True,1.1743099689483643,1.083655834197998,0.0005747079849243164,0.5374414976599063,0.8380294796085687,0.4779784471470494,0.0,2.3400936037441498,0.0,90.32761310452419,7.332293291731669,0.0,97.65990639625586,True,False,False,True,0.020084148694228355,1272,100.0,0.0,0.5154199448069557,True
