experiment_name,phase,group,hidden_size,dropout,learning_rate,encoder_length,attention_heads,batch_size,created_at,best_val_loss,total_epochs,early_stopped,test_mse,test_rmse,test_mae,test_r2,dir_acc,sharpe_ratio,max_drawdown,total_return,num_trades,precision,recall,f1_score,auc_roc,alpha,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,healthy_days,degraded_days,unidirectional_days,weak_collapse_days,strong_collapse_days,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,problematic_pct,predicted_down,predicted_up,pct_down_predictions,pct_up_predictions,evaluated,collapse_type,pred_std,pred_mean,pred_min,pred_max,num_unique,num_positive,num_negative,num_zero,pct_positive,pct_negative,collapsed,composite_score
baseline_vintage_h16_drop0.10_lr5,02_vintage_baseline,other,16,0.1,0.0005,20,2,64,2025-11-01T23:32:43.085654,0.402931809425354,57,True,1.171048641204834,1.0821499824523926,0.7721704840660095,0.0033502578735351562,0.5327613104524181,0.7229074851021601,-0.19763636589050293,0.6831138134002686,1034,0.5435203094777563,0.8156748911465893,0.6523505513639002,0.5102061545314592,-0.24814188480377197,61.15444617784711,12.948517940717629,25.897035881435258,0.0,0.0,784,166,332,0,0,False,False,True,True,38.84555382215289,248,1034,0.1934477379095164,0.8065522620904836,True,,0.055425187198993246,0.04659609565846568,-0.089467734,0.23465005,1277,1034,248,0,80.65522620904837,19.34477379095164,False,0.5429674649838774
baseline_vintage_h16_drop0.15_lr5,02_vintage_baseline,other,16,0.15,0.0005,20,2,64,2025-11-01T23:32:38.631800,0.4003247320652008,63,True,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,-0.1798790842294693,0.6839644908905029,923,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.5136999880071564,-0.2472912073135376,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,795,194,293,0,0,False,False,True,True,37.98751950078003,359,923,0.2800312012480499,0.7199687987519501,True,,0.06412419974169462,0.038011253228809674,-0.11276082,0.27857637,1276,923,359,0,71.996879875195,28.003120124804994,False,0.5363208928433499
baseline_vintage_h16_drop0.25_lr5,02_vintage_baseline,other,16,0.25,0.0005,20,2,64,2025-11-01T23:32:40.899030,0.3985093832015991,74,True,1.1718194484710693,1.0825060606002808,0.7723751068115234,0.002694368362426758,0.5374414976599063,0.958706226628333,-0.19320736825466156,1.090811014175415,1158,0.5414507772020726,0.9100145137880987,0.678938819707634,0.4999229031492228,0.1595553159713745,49.84399375975039,6.4742589703588145,43.29173166926677,0.39001560062402496,0.0,639,83,555,5,0,True,False,True,True,50.15600624024961,124,1158,0.0967238689547582,0.9032761310452418,True,,0.037195218890821925,0.040256969904095156,-0.06352687,0.22898608,1276,1158,124,0,90.32761310452419,9.67238689547582,True,0.5373644008091292
staleness_vintage_h14_drop0.15_lr5,02_vintage_baseline,other,14,0.15,0.0005,20,2,64,2025-11-01T23:32:47.363402,0.3994416296482086,63,True,1.170535683631897,1.0819129943847656,0.7713104486465454,0.003786921501159668,0.5249609984399376,0.8772724193492557,-0.2055000513792038,0.9159549474716187,1058,0.5378071833648393,0.8258345428156749,0.6514024041213509,0.5095024927981752,-0.015300750732421875,58.65834633385335,22.54290171606864,18.798751950078003,0.0,0.0,752,289,241,0,0,False,False,True,True,41.34165366614664,224,1058,0.1747269890795632,0.8252730109204368,True,,0.061703342562625094,0.04990313914009907,-0.09022985,0.31379268,1279,1058,224,0,82.52730109204369,17.472698907956318,False,0.5344634912381128
staleness_vintage_h14_drop0.20_lr5,02_vintage_baseline,other,14,0.2,0.0005,20,2,64,2025-11-01T23:32:49.344190,0.3999907672405243,61,True,1.1713770627975464,1.0823017358779907,0.7711277604103088,0.003070831298828125,0.5249609984399376,0.8044688512141055,-0.22179098427295685,0.8514081239700317,1210,0.5330578512396694,0.9361393323657474,0.6793048973143759,0.5034350930179624,-0.07984757423400879,29.17316692667707,14.274570982839313,56.552262090483616,0.0,0.0,374,183,725,0,0,False,False,True,True,70.82683307332293,72,1210,0.056162246489859596,0.9438377535101404,True,,0.05570388746183258,0.06866988842983074,-0.06303264,0.32739356,1277,1210,72,0,94.38377535101404,5.61622464898596,False,0.5283960914579
staleness_vintage_h16_drop0.25_lr5,02_vintage_baseline,other,16,0.25,0.0005,20,2,64,2025-11-01T23:32:45.135399,0.39552491903305054,97,True,1.1743099689483643,1.083655834197998,0.7717279195785522,0.0005747079849243164,0.5374414976599063,0.8380294796085687,-0.2524595558643341,0.9312556982040405,1282,0.5374414976599063,1.0,0.6991374936580415,0.4779784471470494,0.0,2.3400936037441498,0.0,90.32761310452419,7.332293291731669,0.0,30,0,1158,94,0,True,False,False,True,97.65990639625586,0,1282,0.0,1.0,True,,0.020084148694228355,0.07483777338533543,0.018713113,0.17955181,1272,1282,0,0,100.0,0.0,True,0.5154199448069557
