experiment_name_attention,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep,phase_prefix,exp_name_only,experiment_name_collapse,phase,dir_acc,sharpe_ratio,test_rmse,test_mae,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,pred_std,composite_score,collapsed
02b_vintage_sweep/baseline_h10_drop0.30,yearly,6,2.9916796684265137,0.0003204253752180081,2.99118709564209,2.9920554161071777,0.050260831912358604,-5.712509155295992e-05,19,02b_vintage_sweep,baseline_h10_drop0.30,baseline_h10_drop0.30,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0826647281646729,0.7721052765846252,True,True,False,True,2.3400936037441498,0.0,70.04680187207488,14.97659906396256,12.636505460218409,97.65990639625583,0.024196,0.5182101165493691,True
02b_vintage_sweep/baseline_h16_drop0.15,yearly,6,2.863043506940206,0.09566870168733979,2.6752891540527344,2.9745535850524902,0.050922827795147896,0.018506874356950757,19,02b_vintage_sweep,baseline_h16_drop0.15,baseline_h16_drop0.15,02b_vintage_sweep,0.5226209048361935,0.758673810922825,1.0818235874176023,0.7724085450172424,False,False,True,True,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,0.064124,0.5363208928433499,False
02b_vintage_sweep/baseline_h20_drop0.10,yearly,6,2.4292606512705484,0.32711404640629893,1.8346118927001953,2.7408900260925293,0.10489038936793804,0.12267387935093477,19,02b_vintage_sweep,baseline_h20_drop0.10,baseline_h20_drop0.10,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0846105813980105,0.7727853655815125,True,True,False,True,2.3400936037441498,0.0,92.04368174726989,3.5101404056162244,2.1060842433697347,97.65990639625583,0.037239,0.5101418699275573,True
02b_vintage_sweep/baseline_h14_drop0.20,yearly,6,2.8905426263809204,0.05694594393785226,2.792407512664795,2.9529459476470947,0.05093004492421945,0.0032645021166117162,19,02b_vintage_sweep,baseline_h14_drop0.20,baseline_h14_drop0.20,02b_vintage_sweep,0.5366614664586583,0.8372966520439408,1.0842397212982178,0.7738963961601257,True,False,False,True,2.3400936037441498,0.0,97.42589703588143,0.234009360374415,0.0,97.65990639625583,0.051046,0.5066707915063238,False
02b_vintage_sweep/baseline_h20_drop0.20,yearly,6,2.815832177797953,0.14953078771051756,2.5045578479766846,2.9377856254577637,0.0627907495945692,0.038100808007376384,19,02b_vintage_sweep,baseline_h20_drop0.20,baseline_h20_drop0.20,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0841147899627686,0.7725160121917725,True,False,False,True,2.3400936037441498,0.0,97.19188767550702,0.46801872074883,0.0,97.65990639625583,0.043133,0.5151678503425097,True
02b_vintage_sweep/baseline_h14_drop0.10,yearly,6,2.7716455459594727,0.07978200326766074,2.6735713481903076,2.8868825435638428,0.05421079260607561,0.008930560520716673,0,02b_vintage_sweep,baseline_h14_drop0.10,baseline_h14_drop0.10,02b_vintage_sweep,0.5101404056162246,0.6297641672709747,1.0837204456329346,0.7741918563842773,False,False,True,True,40.40561622464899,16.69266770670827,42.90171606864275,0.0,0.0,59.59438377535102,0.053873,0.4770572903160487,False
02b_vintage_sweep/baseline_h18_drop0.10,yearly,6,2.8263362646102905,0.10882762058197502,2.592482566833496,2.91176176071167,0.05911522793273131,0.008726821626935463,19,02b_vintage_sweep,baseline_h18_drop0.10,baseline_h18_drop0.10,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0826698541641235,0.7722826600074768,True,True,False,True,2.3400936037441498,0.0,77.61310452418097,11.466458658346331,8.580343213728549,97.65990639625583,0.028391,0.5197471585267687,True
02b_vintage_sweep/baseline_h12_drop0.20,yearly,6,2.8396137158075967,0.058098602603230104,2.770430564880371,2.95772385597229,0.05737781710922718,-0.0189999648502898,19,02b_vintage_sweep,baseline_h12_drop0.20,baseline_h12_drop0.20,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0837846994400024,0.7727149724960327,True,False,False,True,2.3400936037441498,0.0,96.48985959438376,1.1700468018720749,0.0,97.65990639625583,0.035746,0.5136357034032546,True
02b_vintage_sweep/baseline_h18_drop0.20,yearly,6,2.860894799232483,0.05667841127236893,2.768423318862915,2.9487760066986084,0.053382255136966705,-0.0021880081721717096,19,02b_vintage_sweep,baseline_h18_drop0.20,baseline_h18_drop0.20,02b_vintage_sweep,0.5374414976599063,0.8380294796085687,1.0828698873519895,0.772146999835968,True,True,False,True,2.3400936037441498,0.0,69.57878315132605,9.126365054602184,18.954758190327613,97.65990639625583,0.024527,0.510625254944335,True
02b_vintage_sweep/baseline_h12_drop0.10,yearly,6,2.7284366687138877,0.16755996272572737,2.493840217590332,2.918381929397583,0.07282437197864056,-0.05368221146719819,19,02b_vintage_sweep,baseline_h12_drop0.10,baseline_h12_drop0.10,02b_vintage_sweep,0.5358814352574103,0.8258022824440694,1.0833075046539309,0.7724334597587585,True,False,True,True,4.5241809672386895,2.418096723868955,92.04368174726989,1.014040561622465,0.0,95.47581903276132,0.04143,0.5373511704603218,True
