train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique
1.109849214553833,0,49,,,,,,,,,
,0,93,0.8612001538276672,1.6695280075073242,0.7405744791030884,1.0004109144210815,14727.5947265625,,,,
,0,93,,,,,,1.106347918510437,0.10525057464838028,25.507020950317383,1275.0
0.9929629564285278,1,99,,,,,,,,,
0.7413936853408813,1,149,,,,,,,,,
,1,187,0.668131411075592,1.3461798429489136,0.7352895140647888,0.9898055195808411,16939.421875,,,,
,1,187,,,,,,0.8523557782173157,0.35225656628608704,46.41185760498047,1271.0
0.6706691384315491,2,199,,,,,,,,,
0.5542891025543213,2,249,,,,,,,,,
,2,281,0.5286722183227539,1.3872058391571045,0.7205489873886108,0.9777534008026123,12207.69921875,,,,
,2,281,,,,,,0.6359731554985046,0.2877391576766968,46.41185760498047,1271.0
0.4683753550052643,3,299,,,,,,,,,
0.5354596376419067,3,349,,,,,,,,,
,3,375,0.4585884213447571,1.5782142877578735,0.7051748037338257,0.9643809199333191,7703.748046875,,,,
,3,375,,,,,,0.5141793489456177,0.1409209966659546,48.049922943115234,1264.0
0.4271160960197449,4,399,,,,,,,,,
0.43710967898368835,4,449,,,,,,,,,
,4,469,0.44287732243537903,1.641319751739502,0.7045961022377014,0.9660054445266724,8393.1171875,,,,
,4,469,,,,,,0.4653450548648834,0.07615114748477936,83.38533782958984,1260.0
0.4136783480644226,5,499,,,,,,,,,
0.4183814525604248,5,549,,,,,,,,,
,5,563,0.4339945614337921,1.6304408311843872,0.7046698927879333,0.9661699533462524,7784.5234375,,,,
,5,563,,,,,,0.44892412424087524,0.07234541326761246,86.42745971679688,1260.0
0.4783022999763489,6,599,,,,,,,,,
0.3237548768520355,6,649,,,,,,,,,
,6,657,0.4276655316352844,1.5974289178848267,0.7049839496612549,0.9661128520965576,8960.5126953125,,,,
,6,657,,,,,,0.43930184841156006,0.0717274397611618,86.42745971679688,1247.0
0.3608563542366028,7,699,,,,,,,,,
0.3479822278022766,7,749,,,,,,,,,
,7,751,0.42424294352531433,1.6327780485153198,0.704832911491394,0.9671564102172852,6508.1630859375,,,,
,7,751,,,,,,0.435429185628891,0.05787670239806175,86.42745971679688,1256.0
0.477226197719574,8,799,,,,,,,,,
,8,845,0.42137905955314636,1.5936589241027832,0.7048591375350952,0.965812623500824,8325.1005859375,,,,
,8,845,,,,,,0.43125981092453003,0.07238412648439407,86.42745971679688,1251.0
0.38569945096969604,9,849,,,,,,,,,
0.45347368717193604,9,899,,,,,,,,,
,9,939,0.41937488317489624,1.6126303672790527,0.7046135067939758,0.9658018350601196,7074.259765625,,,,
,9,939,,,,,,0.42926186323165894,0.07004906982183456,86.42745971679688,1246.0
0.42805206775665283,10,949,,,,,,,,,
0.4025231599807739,10,999,,,,,,,,,
,10,1033,0.4176981747150421,1.541782259941101,0.7056991457939148,0.9642713665962219,10235.4892578125,,,,
,10,1033,,,,,,0.429289311170578,0.09860417246818542,86.42745971679688,1252.0
0.4967998266220093,11,1049,,,,,,,,,
0.37689971923828125,11,1099,,,,,,,,,
,11,1127,0.41677388548851013,1.595629096031189,0.7038907408714294,0.9633806347846985,9134.5673828125,,,,
,11,1127,,,,,,0.4282229542732239,0.08905571699142456,86.42745971679688,1245.0
0.48251375555992126,12,1149,,,,,,,,,
0.34801048040390015,12,1199,,,,,,,,,
,12,1221,0.4158993661403656,1.5694787502288818,0.7038922905921936,0.9624165296554565,9857.6689453125,,,,
,12,1221,,,,,,0.42688772082328796,0.09739571809768677,86.42745971679688,1253.0
0.43416857719421387,13,1249,,,,,,,,,
0.5143487453460693,13,1299,,,,,,,,,
,13,1315,0.4148940443992615,1.6218888759613037,0.7024468183517456,0.9611022472381592,8717.451171875,,,,
,13,1315,,,,,,0.4268683195114136,0.10244708508253098,86.42745971679688,1250.0
0.4898780584335327,14,1349,,,,,,,,,
0.4350174069404602,14,1399,,,,,,,,,
,14,1409,0.4142382740974426,1.5649961233139038,0.7026273012161255,0.961283266544342,8684.447265625,,,,
,14,1409,,,,,,0.4262969195842743,0.08881364017724991,86.42745971679688,1260.0
0.42497381567955017,15,1449,,,,,,,,,
0.3222833275794983,15,1499,,,,,,,,,
,15,1503,0.4130743145942688,1.5990716218948364,0.7007969617843628,0.9592046141624451,8218.91015625,,,,
,15,1503,,,,,,0.42550522089004517,0.0907963290810585,86.42745971679688,1247.0
0.480732262134552,16,1549,,,,,,,,,
,16,1597,0.41183599829673767,1.6005240678787231,0.7001153230667114,0.958509624004364,6639.87841796875,,,,
,16,1597,,,,,,0.42488616704940796,0.08920756727457047,86.42745971679688,1263.0
0.35808804631233215,17,1599,,,,,,,,,
0.39153119921684265,17,1649,,,,,,,,,
,17,1691,0.41051045060157776,1.5945662260055542,0.6980575323104858,0.9553449153900146,8396.55078125,,,,
,17,1691,,,,,,0.423310250043869,0.09690018743276596,88.45553588867188,1266.0
0.4045465588569641,18,1699,,,,,,,,,
0.43706679344177246,18,1749,,,,,,,,,
,18,1785,0.40742504596710205,1.59642493724823,0.6954647302627563,0.9517145156860352,8025.0,,,,
,18,1785,,,,,,0.4221510887145996,0.10993564873933792,87.05148315429688,1275.0
0.36549410223960876,19,1799,,,,,,,,,
0.38681870698928833,19,1849,,,,,,,,,
,19,1879,0.4014493525028229,1.5841926336288452,0.6936114430427551,0.948513388633728,9323.02734375,,,,
,19,1879,,,,,,0.42149659991264343,0.12773805856704712,77.69110870361328,1269.0
0.4279371201992035,20,1899,,,,,,,,,
0.42520755529403687,20,1949,,,,,,,,,
,20,1973,0.4062953293323517,1.6094753742218018,0.6933348178863525,0.9485652446746826,6828.259765625,,,,
,20,1973,,,,,,0.42008906602859497,0.11963170021772385,90.0936050415039,1278.0
0.4017249345779419,21,1999,,,,,,,,,
0.45532143115997314,21,2049,,,,,,,,,
,21,2067,0.39573946595191956,1.609899640083313,0.6902877688407898,0.9452250003814697,7957.28076171875,,,,
,21,2067,,,,,,0.41893288493156433,0.12702138721942902,71.21685028076172,1275.0
0.40438777208328247,22,2099,,,,,,,,,
0.37689173221588135,22,2149,,,,,,,,,
,22,2161,0.4009886085987091,1.6549713611602783,0.6911435127258301,0.9452994465827942,6180.4287109375,,,,
,22,2161,,,,,,0.4167934060096741,0.1347910612821579,88.29953002929688,1276.0
0.46151474118232727,23,2199,,,,,,,,,
0.39834117889404297,23,2249,,,,,,,,,
,23,2255,0.3926642835140228,1.5623043775558472,0.6857750415802002,0.9380314946174622,10288.3916015625,,,,
,23,2255,,,,,,0.41649726033210754,0.14960600435733795,75.89703369140625,1279.0
0.4457484483718872,24,2299,,,,,,,,,
0.42330747842788696,24,2349,,,,,,,,,
,24,2349,0.39158013463020325,1.5863569974899292,0.6849475502967834,0.9372926950454712,8894.75390625,,,,
,24,2349,,,,,,0.4162294864654541,0.14808854460716248,77.22309112548828,1278.0
0.37540608644485474,25,2399,,,,,,,,,
,25,2443,0.3939526081085205,1.5827163457870483,0.6843456029891968,0.935845673084259,9146.3857421875,,,,
,25,2443,,,,,,0.41508111357688904,0.15214960277080536,81.04524230957031,1272.0
0.37576621770858765,26,2449,,,,,,,,,
0.3799838721752167,26,2499,,,,,,,,,
,26,2537,0.395147442817688,1.5897934436798096,0.6843824982643127,0.9361443519592285,7997.7021484375,,,,
,26,2537,,,,,,0.4147351086139679,0.15314963459968567,89.6255874633789,1279.0
0.35531285405158997,27,2549,,,,,,,,,
0.33919835090637207,27,2599,,,,,,,,,
,27,2631,0.3910135328769684,1.5900458097457886,0.6803051233291626,0.9335079789161682,6529.1962890625,,,,
,27,2631,,,,,,0.4134872853755951,0.16256961226463318,83.77535247802734,1279.0
0.41310057044029236,28,2649,,,,,,,,,
