train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
0.9476796388626099,0,49,,,,,,,,,,,,
,0,93,0.6499889492988586,1.5741565227508545,0.7091560959815979,0.97537761926651,7615.140625,,,,,,,
,0,93,,,,,,0.7720539569854736,0.01550595834851265,100.0,1255.0,0.5475819110870361,90.4344253540039,0.42371392250061035
0.675965428352356,1,99,,,,,,,,,,,,
0.7329358458518982,1,149,,,,,,,,,,,,
,1,187,0.5405285954475403,1.5189300775527954,0.7113237977027893,0.9769344329833984,9710.462890625,,,,,,,
,1,187,,,,,,0.6345856189727783,0.00914249662309885,100.0,1231.0,0.5475819110870361,205.68307495117188,0.42371392250061035
0.516135573387146,2,199,,,,,,,,,,,,
0.7793935537338257,2,249,,,,,,,,,,,,
,2,281,0.4976116418838501,1.5676953792572021,0.7090779542922974,0.9752406477928162,7422.17724609375,,,,,,,
,2,281,,,,,,0.5497437715530396,0.006612867582589388,100.0,1233.0,0.5475819110870361,219.97244262695312,0.42371392250061035
0.375807523727417,3,299,,,,,,,,,,,,
0.47397154569625854,3,349,,,,,,,,,,,,
,3,375,0.4715415835380554,1.5802685022354126,0.7087389826774597,0.9750105142593384,6802.94140625,,,,,,,
,3,375,,,,,,0.5046467781066895,0.00451892102137208,100.0,1220.0,0.5475819110870361,301.9993896484375,0.42371392250061035
0.6705194711685181,4,399,,,,,,,,,,,,
0.362413227558136,4,449,,,,,,,,,,,,
,4,469,0.4597005248069763,1.6164478063583374,0.7082094550132751,0.9747340083122253,5528.42529296875,,,,,,,
,4,469,,,,,,0.4802818298339844,0.0030140033923089504,100.0,1197.0,0.5475819110870361,374.6349182128906,0.42371392250061035
0.523574709892273,5,499,,,,,,,,,,,,
0.468460351228714,5,549,,,,,,,,,,,,
,5,563,0.45363450050354004,1.672630786895752,0.7081702351570129,0.9748377799987793,4069.607666015625,,,,,,,
,5,563,,,,,,0.46603143215179443,0.002516407985240221,100.0,1192.0,0.5475819110870361,332.38262939453125,0.42371392250061035
0.5015134811401367,6,599,,,,,,,,,,,,
0.35080602765083313,6,649,,,,,,,,,,,,
,6,657,0.4503176808357239,1.6662458181381226,0.7082027196884155,0.9748586416244507,4256.5849609375,,,,,,,
,6,657,,,,,,0.4596000909805298,0.0029526560101658106,100.0,1202.0,0.5475819110870361,293.2711486816406,0.42371392250061035
0.3757312595844269,7,699,,,,,,,,,,,,
0.49847906827926636,7,749,,,,,,,,,,,,
,7,751,0.4453514516353607,1.5849531888961792,0.7084700465202332,0.9748468399047852,6507.16748046875,,,,,,,
,7,751,,,,,,0.4531242251396179,0.005403781775385141,100.0,1229.0,0.5475819110870361,246.61135864257812,0.42371392250061035
0.49040403962135315,8,799,,,,,,,,,,,,
,8,845,0.4367262125015259,1.6667078733444214,0.7072923183441162,0.9741952419281006,4238.0908203125,,,,,,,
,8,845,,,,,,0.4486091732978821,0.01731363870203495,100.0,1265.0,0.5475819110870361,52.506595611572266,0.42371392250061035
0.5293914675712585,9,849,,,,,,,,,,,,
0.4440484046936035,9,899,,,,,,,,,,,,
,9,939,0.43370547890663147,1.7511767148971558,0.7082425951957703,0.9752306938171387,3065.8603515625,,,,,,,
,9,939,,,,,,0.44526615738868713,0.011984874494373798,100.0,1256.0,0.5475819110870361,44.978721618652344,0.42371392250061035
0.3794625997543335,10,949,,,,,,,,,,,,
0.4361659288406372,10,999,,,,,,,,,,,,
,10,1033,0.4313792586326599,1.6005033254623413,0.7087497115135193,0.975159764289856,6984.19873046875,,,,,,,
,10,1033,,,,,,0.44227614998817444,0.01035433541983366,100.0,1259.0,0.5475819110870361,118.7130126953125,0.42371392250061035
0.4013744592666626,11,1049,,,,,,,,,,,,
0.4462239146232605,11,1099,,,,,,,,,,,,
,11,1127,0.4292319118976593,1.6715327501296997,0.7080916166305542,0.9748988151550293,4723.30078125,,,,,,,
,11,1127,,,,,,0.4399012327194214,0.008620264008641243,100.0,1256.0,0.5475819110870361,97.36860656738281,0.42371392250061035
0.5850188136100769,12,1149,,,,,,,,,,,,
0.4039667248725891,12,1199,,,,,,,,,,,,
,12,1221,0.4276706278324127,1.6130666732788086,0.7084389328956604,0.9750134944915771,6439.71728515625,,,,,,,
,12,1221,,,,,,0.4394453763961792,0.010121009312570095,100.0,1255.0,0.5475819110870361,113.96676635742188,0.42371392250061035
0.35901620984077454,13,1249,,,,,,,,,,,,
0.6030672788619995,13,1299,,,,,,,,,,,,
,13,1315,0.4250577688217163,1.6658365726470947,0.708104133605957,0.9749529957771301,5031.62158203125,,,,,,,
,13,1315,,,,,,0.4373008608818054,0.011013299226760864,100.0,1256.0,0.5475819110870361,79.27769470214844,0.42371392250061035
0.3901935815811157,14,1349,,,,,,,,,,,,
0.4315558969974518,14,1399,,,,,,,,,,,,
,14,1409,0.42405346035957336,1.6509757041931152,0.7076399922370911,0.9745647311210632,5054.595703125,,,,,,,
,14,1409,,,,,,0.4353250563144684,0.012962996028363705,100.0,1254.0,0.5475819110870361,74.40966033935547,0.42371392250061035
0.39898353815078735,15,1449,,,,,,,,,,,,
0.4917924404144287,15,1499,,,,,,,,,,,,
,15,1503,0.42250245809555054,1.6394970417022705,0.7080709934234619,0.9748310446739197,5674.16552734375,,,,,,,
,15,1503,,,,,,0.4349166452884674,0.011035350151360035,100.0,1249.0,0.5475819110870361,91.77972412109375,0.42371392250061035
0.4255601465702057,16,1549,,,,,,,,,,,,
,16,1597,0.42097964882850647,1.5743893384933472,0.7087119817733765,0.9751582145690918,7562.93115234375,,,,,,,
,16,1597,,,,,,0.4327597916126251,0.01050845067948103,100.0,1263.0,0.5475819110870361,135.34014892578125,0.42371392250061035
0.5086134076118469,17,1599,,,,,,,,,,,,
0.4112037420272827,17,1649,,,,,,,,,,,,
,17,1691,0.4196225106716156,1.6821001768112183,0.7077809572219849,0.9747631549835205,4472.55126953125,,,,,,,
,17,1691,,,,,,0.4321191608905792,0.011821912601590157,100.0,1255.0,0.5475819110870361,68.74248504638672,0.42371392250061035
0.3735392391681671,18,1699,,,,,,,,,,,,
0.4277486205101013,18,1749,,,,,,,,,,,,
,18,1785,0.41918283700942993,1.6672662496566772,0.7079989910125732,0.9748761057853699,5020.9912109375,,,,,,,
,18,1785,,,,,,0.43198204040527344,0.011317741125822067,100.0,1262.0,0.5475819110870361,76.9709243774414,0.42371392250061035
0.5201954245567322,19,1799,,,,,,,,,,,,
0.4826832115650177,19,1849,,,,,,,,,,,,
,19,1879,0.4177822768688202,1.5757911205291748,0.7090519070625305,0.9754171967506409,7779.46337890625,,,,,,,
,19,1879,,,,,,0.4292863607406616,0.009817193262279034,100.0,1252.0,0.5475819110870361,142.929443359375,0.42371392250061035
0.49043166637420654,20,1899,,,,,,,,,,,,
0.4588242471218109,20,1949,,,,,,,,,,,,
,20,1973,0.4167366623878479,1.610047459602356,0.7082726359367371,0.9748716354370117,6448.77978515625,,,,,,,
,20,1973,,,,,,0.4291367530822754,0.00987951923161745,100.0,1245.0,0.5475819110870361,119.59231567382812,0.42371392250061035
0.6335789561271667,21,1999,,,,,,,,,,,,
0.4153486490249634,21,2049,,,,,,,,,,,,
,21,2067,0.4143829047679901,1.6359095573425293,0.7076689004898071,0.9745056629180908,5478.39599609375,,,,,,,
,21,2067,,,,,,0.4288606345653534,0.011605719104409218,100.0,1247.0,0.5475819110870361,89.86076354980469,0.42371392250061035
0.37308695912361145,22,2099,,,,,,,,,,,,
0.31192290782928467,22,2149,,,,,,,,,,,,
,22,2161,0.4137234687805176,1.5644460916519165,0.7082305550575256,0.9748176336288452,7395.38916015625,,,,,,,
,22,2161,,,,,,0.4277801811695099,0.011938607320189476,100.0,1247.0,0.5475819110870361,125.82295989990234,0.42371392250061035
0.46509265899658203,23,2199,,,,,,,,,,,,
0.508571982383728,23,2249,,,,,,,,,,,,
,23,2255,0.4124172031879425,1.7806001901626587,0.7080345153808594,0.975092887878418,2175.26123046875,,,,,,,
,23,2255,,,,,,0.4269496500492096,0.016067152842879295,100.0,1248.0,0.5475819110870361,30.19305419921875,0.42371392250061035
0.454414427280426,24,2299,,,,,,,,,,,,
0.4061436057090759,24,2349,,,,,,,,,,,,
,24,2349,0.4116590917110443,1.6002426147460938,0.7078617811203003,0.9745743274688721,6344.78955078125,,,,,,,
,24,2349,,,,,,0.4269237220287323,0.009269879199564457,100.0,1248.0,0.5475819110870361,134.67869567871094,0.42371392250061035
0.4072257876396179,25,2399,,,,,,,,,,,,
,25,2443,0.41010355949401855,1.6029589176177979,0.7073276042938232,0.974145770072937,5856.66455078125,,,,,,,
,25,2443,,,,,,0.4269934296607971,0.014373309910297394,100.0,1258.0,0.5475819110870361,86.88650512695312,0.42371392250061035
0.5239093899726868,26,2449,,,,,,,,,,,,
0.3399191200733185,26,2499,,,,,,,,,,,,
