train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
1.6599595546722412,0,49,,,,,,,,,,,,
,0,75,1.2280813455581665,1.7773432731628418,1.3219449520111084,1.6788991689682007,1.26218581199646,,,,,,,
,0,75,,,,,,1.6653398275375366,0.07584032416343689,78.6956558227539,230.0,0.530434787273407,14.862435340881348,0.4843100309371948
2.158437490463257,1,99,,,,,,,,,,,,
1.0439987182617188,1,149,,,,,,,,,,,,
,1,151,1.0237624645233154,1.499265432357788,1.3012597560882568,1.660097599029541,1.8712352514266968,,,,,,,
,1,151,,,,,,1.4562888145446777,0.05621688812971115,100.0,229.0,0.613043487071991,70.28776550292969,0.49443289637565613
1.1737329959869385,2,199,,,,,,,,,,,,
,2,227,0.9084255695343018,1.4240944385528564,1.297515630722046,1.6585301160812378,2.1897099018096924,,,,,,,
,2,227,,,,,,1.2764712572097778,0.04154546558856964,100.0,230.0,0.613043487071991,125.2042007446289,0.49443289637565613
0.8311688899993896,3,249,,,,,,,,,,,,
1.0727996826171875,3,299,,,,,,,,,,,,
,3,303,0.8447675108909607,1.4088454246520996,1.2975265979766846,1.6586143970489502,2.279031276702881,,,,,,,
,3,303,,,,,,1.1508500576019287,0.03289618715643883,100.0,230.0,0.613043487071991,168.07066345214844,0.49443289637565613
0.7706674337387085,4,349,,,,,,,,,,,,
,4,379,0.8098337054252625,1.420426607131958,1.297591209411621,1.6579444408416748,2.2142257690429688,,,,,,,
,4,379,,,,,,1.07988440990448,0.030261242762207985,100.0,227.0,0.613043487071991,174.63710021972656,0.49443289637565613
1.0284022092819214,5,399,,,,,,,,,,,,
2.004800796508789,5,449,,,,,,,,,,,,
,5,455,0.7879722118377686,1.4331146478652954,1.297622799873352,1.6576693058013916,2.1386609077453613,,,,,,,
,5,455,,,,,,1.0358964204788208,0.03010149486362934,100.0,229.0,0.613043487071991,166.72239685058594,0.49443289637565613
0.9552499651908875,6,499,,,,,,,,,,,,
,6,531,0.7757475972175598,1.4711209535598755,1.2984983921051025,1.657383680343628,1.942400574684143,,,,,,,
,6,531,,,,,,0.9930294156074524,0.025372928008437157,100.0,230.0,0.613043487071991,169.40577697753906,0.49443289637565613
1.131972312927246,7,549,,,,,,,,,,,,
1.4798859357833862,7,599,,,,,,,,,,,,
,7,607,0.7686734795570374,1.538095235824585,1.3025492429733276,1.6597776412963867,1.686995267868042,,,,,,,
,7,607,,,,,,0.9764350056648254,0.025117740035057068,100.0,229.0,0.613043487071991,131.7749481201172,0.49443289637565613
0.6174834966659546,8,649,,,,,,,,,,,,
