checkpoint,epoch,ckpt_metric,ckpt_value,mse,mae,r2,dir_acc,sharpe,total_return,max_drawdown,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,pred_std,pred_mean,pct_positive,num_negative
tft-epoch=epoch=00-composite=val_composite=0.4825,0,,,5.214445114135742,1.7310012578964233,-0.0014020204544067383,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,21.132075471698116,10.18867924528302,66.79245283018868,0.047676801681518555,0.20579871535301208,100.0,0
tft-epoch=epoch=01-composite=val_composite=0.4825,1,,,5.211688995361328,1.732908010482788,-0.0008727312088012695,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,17.358490566037734,13.20754716981132,67.54716981132076,0.03777311369776726,0.17842669785022736,100.0,0
tft-epoch=epoch=02-composite=val_composite=0.4825,2,,,5.213512420654297,1.7321782112121582,-0.0012229681015014648,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,9.811320754716983,26.037735849056602,62.264150943396224,0.02877669967710972,0.19311483204364777,100.0,0
tft-epoch=epoch=03-composite=val_composite=0.4825,3,,,5.228389263153076,1.7378724813461304,-0.004079937934875488,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,6.7924528301886795,38.113207547169814,53.20754716981132,0.027484877035021782,0.1453215628862381,100.0,0
tft-epoch=epoch=04-composite=val_composite=0.4825,4,,,5.219815731048584,1.7336088418960571,-0.0024334192276000977,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,8.30188679245283,42.26415094339623,47.54716981132076,0.02612411044538021,0.1880996823310852,100.0,0
tft-epoch=epoch=06-unique=val_num_unique=264,6,val_num_unique,264.0,5.237841606140137,1.7403188943862915,-0.005895256996154785,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,15.09433962264151,41.88679245283019,41.132075471698116,0.027718015015125275,0.12582716345787048,100.0,0
tft-epoch=epoch=11-sharpe=val_sharpe=208.2692,11,val_sharpe,208.2692,5.2093825340271,1.728868007659912,-0.0004297494888305664,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,11.69811320754717,44.905660377358494,41.509433962264154,0.0264069065451622,0.22893346846103668,100.0,0
tft-epoch=epoch=12-sharpe=val_sharpe=233.7818,12,val_sharpe,233.7818,5.208924293518066,1.7307647466659546,-0.00034177303314208984,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,9.433962264150944,47.54716981132076,41.132075471698116,0.026386097073554993,0.2037312388420105,100.0,0
tft-epoch=epoch=13-sharpe=val_sharpe=357.8674,13,val_sharpe,357.8674,5.195966720581055,1.7225346565246582,0.0021466612815856934,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,18.11320754716981,40.0,40.0,0.02412891946732998,0.3122512996196747,100.0,0
tft-epoch=epoch=14-sharpe=val_sharpe=324.0720,14,val_sharpe,324.072,5.189769268035889,1.722999930381775,0.0033368468284606934,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.0,40.37735849056604,20.37735849056604,37.35849056603773,0.025424450635910034,0.2933853566646576,100.0,0
tft-epoch=epoch=15-sharpe=val_sharpe=274.0486,15,val_sharpe,274.0486,5.192294597625732,1.7260288000106812,0.0028517842292785645,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,1.8867924528301887,0.37735849056603776,56.22641509433962,24.528301886792452,16.9811320754717,0.028661414980888367,0.2799910306930542,100.0,0
tft-epoch=epoch=62-predstd=val_pred_std=0.1365,62,val_pred_std,0.1365,5.130891799926758,1.7244431972503662,0.01464390754699707,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,2.2641509433962264,0.0,57.73584905660377,8.679245283018867,31.32075471698113,0.09034493565559387,0.28596067428588867,100.0,0
tft-epoch=epoch=88-predstd=val_pred_std=0.1368,88,val_pred_std,0.1368,5.145763874053955,1.7299753427505493,0.011787772178649902,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,2.2641509433962264,0.0,75.84905660377359,11.69811320754717,10.18867924528302,0.08214995265007019,0.23831816017627716,100.0,0
tft-epoch=epoch=91-predstd=val_pred_std=0.1426,91,val_pred_std,0.1426,5.145029544830322,1.7297351360321045,0.011928796768188477,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,2.2641509433962264,0.0,78.11320754716982,11.320754716981133,8.30188679245283,0.08388976007699966,0.23800718784332275,100.0,0
tft-epoch=epoch=95-valloss=val_loss=0.8962,95,val_loss,0.8962,5.151772499084473,1.7253919839859009,0.01063382625579834,0.5660377358490566,0.9203434216266334,1.0174620151519775,-0.24823009967803955,2.2641509433962264,0.0,83.01886792452831,8.679245283018867,6.037735849056604,0.07023127377033234,0.2923702597618103,100.0,0
