val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,train_loss_step
1.4721739292144775,1.4692946672439575,1.5787829160690308,2.1721396446228027,2.32230544090271,0,38,,,,,,,,
,,,,,0,38,1.4990923404693604,0.0582536980509758,100.0,264.0,0.6022727489471436,89.05455780029297,0.4825025796890259,
,,,,,1,49,,,,,,,,1.2028422355651855
1.3846971988677979,1.5473690032958984,1.5804842710494995,2.168135643005371,1.9364224672317505,1,77,,,,,,,,
,,,,,1,77,1.4391114711761475,0.060500118881464005,100.0,264.0,0.6022727489471436,62.6390495300293,0.4825025796890259,
,,,,,2,99,,,,,,,,1.5646042823791504
1.2712780237197876,1.599802017211914,1.5821855068206787,2.1678662300109863,1.7205291986465454,2,116,,,,,,,,
,,,,,2,116,1.3418573141098022,0.057057879865169525,100.0,264.0,0.6022727489471436,52.77181625366211,0.4825025796890259,
,,,,,3,149,,,,,,,,1.2318928241729736
1.1874665021896362,1.605876088142395,1.5816097259521484,2.1679749488830566,1.6737524271011353,3,155,,,,,,,,
,,,,,3,155,1.2523022890090942,0.048065681010484695,100.0,263.0,0.6022727489471436,59.71768569946289,0.4825025796890259,
1.1128648519515991,1.5826841592788696,1.5795918703079224,2.1676533222198486,1.7301185131072998,4,194,,,,,,,,
,,,,,4,194,1.1628879308700562,0.040205541998147964,100.0,263.0,0.6022727489471436,77.73759460449219,0.4825025796890259,
,,,,,5,199,,,,,,,,0.9040471315383911
1.0660144090652466,1.5766667127609253,1.5789417028427124,2.1677021980285645,1.7419495582580566,5,233,,,,,,,,
,,,,,5,233,1.1015363931655884,0.03713919594883919,100.0,264.0,0.6022727489471436,85.79069519042969,0.4825025796890259,
,,,,,6,249,,,,,,,,0.9932462573051453
1.0315182209014893,1.6240860223770142,1.5818207263946533,2.1690022945404053,1.5761240720748901,6,272,,,,,,,,
,,,,,6,272,1.0545923709869385,0.03483833372592926,100.0,263.0,0.6022727489471436,73.05484771728516,0.4825025796890259,
,,,,,7,299,,,,,,,,1.052393913269043
1.0154924392700195,1.63936448097229,1.5828968286514282,2.169668674468994,1.5277167558670044,7,311,,,,,,,,
,,,,,7,311,1.016662836074829,0.03454381600022316,100.0,264.0,0.6022727489471436,68.13126373291016,0.4825025796890259,
,,,,,8,349,,,,,,,,1.2035863399505615
1.0034456253051758,1.6361626386642456,1.5824443101882935,2.1694157123565674,1.5323303937911987,8,350,,,,,,,,
,,,,,8,350,0.9943399429321289,0.032280001789331436,100.0,264.0,0.6022727489471436,73.9599609375,0.4825025796890259,
0.9966838955879211,1.565832257270813,1.577560544013977,2.167346954345703,1.7643369436264038,9,389,,,,,,,,
,,,,,9,389,0.980140209197998,0.03076409362256527,100.0,262.0,0.6022727489471436,107.74925994873047,0.4825025796890259,
,,,,,10,399,,,,,,,,0.881191611289978
0.9903790950775146,1.579119324684143,1.5782434940338135,2.167602062225342,1.7088325023651123,10,428,,,,,,,,
,,,,,10,428,0.9628515243530273,0.029143918305635452,100.0,264.0,0.6022727489471436,106.9516372680664,0.4825025796890259,
,,,,,11,449,,,,,,,,1.0575206279754639
0.9857213497161865,1.5490219593048096,1.5766807794570923,2.1670360565185547,1.8336430788040161,11,467,,,,,,,,
