Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2011-07-27,-2.0308668519432915,22.98,3.3997298655320307,9.2,0.09,71.5,93.07,224.304,-3.4140845839890632,-14.110768173241073,-9.754848120038261,-9.118775444567518
2011-07-28,-0.3233966583966796,23.74,3.3997298655320307,9.2,0.09,71.5,93.07,224.304,-7.734482555706479,-9.84339032738253,-10.87132167549234,-11.25881726562773
2011-07-29,-0.6450532698506817,25.25,3.3997298655320307,9.2,0.09,63.7,93.07,224.304,-7.188846249106639,-8.78060235635335,-8.936142155782035,-10.060513729084219
2011-08-01,-0.4132299323336696,23.66,3.3997298655320307,9.2,0.07,63.7,93.07,224.304,-13.01381479276672,-6.406666583195908,-5.972305534909205,-8.863657317560413
2011-08-02,-2.5556664705103427,24.79,3.3997298655320307,9.2,0.07,63.7,93.07,224.304,-6.500539560396989,-4.887367862213631,-3.2797737954117,-5.212710224625705
2011-08-03,0.5015682586245518,23.38,3.3997298655320307,9.2,0.07,63.7,93.07,224.304,-11.074786156117788,-5.272383085037324,-3.2887913020275383,-4.06477473206256
2011-08-04,-4.782044620161063,31.66,3.3997298655320307,9.2,0.07,63.7,93.07,224.304,-2.2856944068506913,-4.95137154786206,0.3624870091698762,1.328261200595282
2011-08-05,-0.0574917660744245,32.0,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,-1.7150482920609056,-6.3240987241027895,-2.1185974483683756,0.3926996380066994
2011-08-08,-6.663446415643826,48.0,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,7.595629344855337,0.38947220121305914,4.08947446932677,7.381238076046315
2011-08-09,4.74068481332115,35.06,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,1.7253272806054376,-0.8682126219865194,2.2251000118058917,-0.4920999366396006
2011-08-10,-4.415240397919251,42.99,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,6.525036961133668,5.071555491366864,5.8121287412868705,0.7851858338490336
2011-08-11,4.629002144148742,39.0,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,-2.728031606866632,-1.1401619380348227,-1.5699646907586406,-3.0879008463953417
2011-08-12,0.526166928318772,36.36,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,-4.689477231202199,-0.1705117589531624,-1.4031131599123947,-1.3454336689996627
2011-08-15,2.1784622088531824,31.87,3.3997298655320307,9.1,0.07,63.7,93.07,224.304,-6.697444113223005,0.46409400373885745,-2.625177076899976,-2.416789312287959
2011-08-16,-0.973854541245922,32.85,3.0823035244051944,9.1,0.07,63.7,94.1525,224.304,-2.5495517900254727,1.690200376825901,-0.3420600976963839,-3.4960889726734723
2011-08-17,0.0947386627285107,31.58,3.0823035244051944,9.1,0.07,63.7,94.1525,224.304,-1.3644505660177497,2.093995233502466,1.274821844255647,-2.805115196832997
2011-08-18,-4.45937143129993,42.67,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,1.632402114465581,5.5906735779019945,6.606757878278557,-0.8091860142195317
2011-08-19,-1.5008981502439234,43.05,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,4.74130803291366,4.489416401074386,7.170252189329807,-2.1628303823203465
2011-08-22,0.0258041160118294,42.44,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,7.675607649647254,3.6856476949074013,6.964640536031008,0.011568123812111253
2011-08-23,3.428487759458632,36.27,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,4.350674876031424,3.120404378463215,0.37940674257461726,-1.5761127606879088
2011-08-24,1.3119972745138542,35.9,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,3.506287357211879,0.7048275305878038,-4.079476731330967,-1.072520817311362
2011-08-25,-1.556552007023193,39.76,3.597476068144334,9.1,0.07,63.7,94.1525,225.425,3.894694389864317,-0.4347597175451634,-1.9702024062994261,-0.328660150746507
2011-08-26,1.5121610152536658,35.59,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-0.2404892936415437,-1.2347067211073148,-1.1769287118947647,-1.7599857840355004
2011-08-29,2.828000156840837,32.28,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-3.705537439567841,-3.0750001891460377,-2.867575072064643,-3.526037717424757
2011-08-30,0.2347024984931334,32.89,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-1.178977039707474,-1.9984821221626814,-5.100087648840212,-4.038144534011323
2011-08-31,0.4921982065451136,31.62,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-2.7065600536476775,-0.8023717627792304,-4.798627401279109,-2.848480768193151
2011-09-01,-1.187143263889856,31.82,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-4.167156112094849,0.9622860295771307,-6.061008397109902,-3.585718701384044
2011-09-02,-2.5281938303220453,33.92,3.597476068144334,9.1,0.07,55.8,94.1525,225.425,-0.9966141778624427,2.565652944184582,-6.366431177929622,0.934763636629099
2011-09-06,-0.7436289416773878,37.0,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,0.6548011522740316,3.162436570557925,-3.5434794041178996,0.4046640879388219
2011-09-07,2.8646463529026667,33.38,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,-0.8292821283427787,-2.6580555539996387,-4.554401398499586,-1.946948297516371
2011-09-08,-1.0612179635699603,34.32,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,1.9571600016593083,-4.750819180406829,-1.764908784893482,0.9688076485968589
2011-09-09,-2.6705492278710663,38.52,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,5.352488701756397,-1.542147324104659,0.10656285918428932,5.074645086628937
2011-09-12,0.6965716710316983,38.59,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,3.59812656149634,0.05850031655290078,-0.5318457987513181,2.2561652337075744
2011-09-13,0.912006281484623,36.91,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,2.4913222117346256,0.2140057957040975,-0.46534694780384633,2.3997010485215187
2011-09-14,1.3479804803234297,34.6,3.597476068144334,9.1,0.1,55.8,94.1525,225.425,-1.8440659348897603,-3.164854579644183,-2.0812559397204167,4.502461254591017
2011-09-15,1.7187073659429952,31.97,3.984889497557398,9.1,0.1,55.8,94.0419,226.268,-6.579213448037358,-4.028579825460388,-2.0626592004002853,2.776705856084849
2011-09-16,0.5706697072769717,30.98,3.984889497557398,9.1,0.1,55.8,94.0419,226.268,-6.544350409584688,-6.956354400126729,-4.504657045531646,-0.33449407288307365
2011-09-19,-0.98025870260805,32.73,3.984889497557398,9.1,0.1,55.8,94.0419,226.268,-3.4166894348637733,-8.708650377310011,-1.5900930386929635,-2.1602899849916812
2011-09-20,-0.1661005453722386,32.86,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-2.2219602273506167,-6.500346635462884,-2.673233178951595,-0.41920972519319255
2011-09-21,-2.939044252863232,37.32,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-1.3456024409877365,-1.9481281736178246,0.7305250172784161,4.5230769988910735
2011-09-22,-3.188312151643557,41.35,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,2.730263484945361,3.1348410241646363,6.004909207394582,7.287325092327568
2011-09-23,0.6082009597382809,41.25,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-0.44085509260031186,1.674533964006053,6.720431363168999,7.310117420268036
2011-09-26,2.3336145831710957,39.02,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-5.479167064663127,-0.5900009628732494,2.1963800278856693,6.093653241021557
2011-09-27,1.0688382331855315,37.71,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-4.375610738423729,-0.6779019939517017,2.1810277270756018,1.1197251889650817
2011-09-28,-2.069113494191799,41.08,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,-0.6107439176947782,1.1190137994009586,7.917906046355183,4.146713282790304
2011-09-29,0.8114229792425487,38.84,3.721292688517064,9.1,0.1,55.8,94.0419,226.268,0.3938250769487617,2.048443819508705,7.090950273705077,2.321834540489376
2011-09-30,-2.4974129488995245,42.96,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,2.124756152309182,2.634997090654001,7.116939888319118,5.4482128889397075
2011-10-03,-2.84510281118181,45.45,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,5.172580424819806,7.797625260266439,7.173034925415034,6.73271982924859
2011-10-04,2.248844294856611,40.82,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,3.8669096587452545,4.0931846469955735,6.50391385576643,2.6315905816318264
2011-10-05,1.7865633700204997,37.81,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,1.740387024995238,2.731873589970024,6.599777293356768,0.790399728698099
2011-10-06,1.8303664125949304,36.27,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,1.6481280011910515,2.782830859803731,4.026266998550065,-2.867077962284359
2011-10-07,-0.8163308930517088,36.2,3.721292688517064,9.1,0.1,59.5,94.0419,226.268,0.49962512280947724,4.9627937325478655,5.54276792481494,-2.4731482087988033
2011-10-11,0.0544003553543559,32.86,3.721292688517064,9.1,0.08,59.5,94.0419,226.268,2.4959403152831294,2.802918235335916,6.723321867650944,-4.679879444177903
2011-10-12,0.979470411269756,31.26,3.721292688517064,9.1,0.08,59.5,94.0419,226.268,0.21785089110064604,2.8784427417685166,1.8098965074290652,-5.857955749610733
2011-10-13,-0.2973672247100878,30.7,3.721292688517064,9.1,0.08,59.5,94.0419,226.268,0.9745260402157063,6.723653634955151,2.9941940389130783,-2.8162095954660016
2011-10-14,1.738025794738407,28.24,3.721292688517064,9.1,0.08,59.5,94.0419,226.268,1.1163047278149651,4.94128696672238,0.2679028809730921,-4.264977740097475
2011-10-17,-1.9369883187983272,33.39,3.721292688517064,9.1,0.08,59.5,94.1851,226.268,4.440980356179902,4.366875748733512,2.7409907712092174,1.854728353802737
2011-10-18,2.0418716445174567,31.56,3.6158481856648272,9.1,0.08,59.5,94.1851,226.268,0.2995025160104303,-0.5794101060606405,-0.9878746664842786,-0.37391306458863793
2011-10-19,-1.264913736003248,34.44,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,2.6548083270703016,2.3159337635275445,-1.4041208080244116,0.878099345443073
2011-10-20,0.455417871473851,34.78,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,5.693641574955,3.7650473686721586,-1.8898456666144647,1.4537951063477106
2011-10-21,1.880876515031682,31.32,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,3.78275516416815,1.2097702781142416,-5.496938326007572,-0.30908548063417474
2011-10-24,1.2872958939026846,29.26,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,-0.07095357319861773,0.5525521679090151,-7.084359778279092,-1.3774380231913685
2011-10-25,-2.004472508361621,32.22,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,-0.8762881171128445,3.813513954283354,-7.278779443190753,-1.4878485075057624
2011-10-26,1.0536553156824224,29.86,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,-0.3301107557115768,-1.0386493087007231,-8.491962221189686,-0.8691307952662819
2011-10-27,3.4291437858544604,25.46,3.9304489586577054,9.1,0.08,59.5,94.1851,226.955,-1.8247022030319249,-3.494501424022245,-8.93884617467463,-5.585193415374756
2011-10-28,0.0389229258598966,24.53,3.9304489586577054,9.1,0.08,60.8,94.1851,226.955,-2.4792027172374165,-4.453332163947321,-8.772776638177904,-6.441696975847943
2011-10-31,-2.473750308360323,29.96,3.9304489586577054,9.1,0.08,60.8,94.1851,226.955,0.6239484548312468,-1.557855369206096,-2.4070351602541673,-5.157258360263572
2011-11-01,-2.7942247001422227,34.77,3.9304489586577054,9.1,0.08,60.8,94.1851,226.955,4.731261554185062,-0.41084503809456496,0.2066946511696255,-2.114533960238152
2011-11-02,1.6104667765514558,32.74,3.9304489586577054,9.1,0.08,60.8,94.1851,226.955,-0.7108852616987682,-3.635850678106256,-1.405288858925513,-3.3561369395183394
2011-11-03,1.878180753005876,30.5,3.9304489586577054,9.1,0.08,60.8,94.1851,226.955,-1.700834383455141,-5.449708913248075,-2.2273899746922177,-6.250821565202647
2011-11-04,-0.6280017279460592,30.16,3.9304489586577054,9.0,0.08,60.8,94.1851,226.955,-2.024316352732314,-6.6265426605479405,-1.5007007273850514,-2.8445748861845255
2011-11-07,0.6295743615618132,29.85,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-2.1682749062632123,-7.594945907922379,-1.9193845899381667,-3.264193638701529
2011-11-08,1.1735638864999398,27.48,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-4.9098106104825785,-10.68482606451301,-5.106620766274905,-3.5959817614898415
2011-11-09,-3.669514291397225,36.16,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-2.9459074382090056,-7.531539192243741,0.17129769576731402,0.9805285479920434
2011-11-10,0.8624176874533207,32.81,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-3.8137399298147745,-5.641486579509348,-2.166396756871336,0.12502101954523503
2011-11-14,-0.9550141648312916,31.13,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-4.697314819853215,-4.520769349740439,-2.0810404558664786,-0.17095772406910958
2011-11-15,0.4817163683512371,31.22,3.9304489586577054,9.0,0.07,60.8,94.1851,226.955,-5.546943996397513,-0.8626181339637662,-3.656363851637945,0.41420887851097987
2011-11-16,-1.6616200730203312,33.51,3.842525598519964,9.0,0.07,60.8,94.7136,226.763,-6.073197972478805,0.6200872871151564,-1.7107173193660286,1.67271190583973
2011-11-17,-1.6799952076269054,34.51,3.842525598519964,9.0,0.07,60.8,94.7136,226.763,-4.724820595396539,2.314721641686268,0.29026742886875123,5.010159560762495
2011-11-18,-0.0394678584380692,32.0,3.601990140671329,9.0,0.07,60.8,94.7136,226.763,-1.9002159438997857,3.4080476130943893,-0.8472873459686281,5.071362906752519
2011-11-21,-1.8648495446902504,32.91,3.601990140671329,9.0,0.07,60.8,94.7136,226.763,0.18524711006733252,5.48961351460755,4.050367076603312,7.383198340880059
2011-11-22,-0.4140841830647446,31.97,3.601990140671329,9.0,0.07,60.8,94.7136,226.763,4.959422236433597,6.1420464213231885,4.686704977095091,7.556144286356603
2011-11-23,-2.209521492281885,33.98,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,7.1260653137458885,6.2455292336633494,7.936886858825876,10.235060390544227
2011-11-25,-0.2685506857766806,34.47,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,7.388642331690698,8.330231541352706,9.205374098237185,11.514055516194176
2011-11-28,2.9240425313361795,32.13,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,5.411085873500521,3.682857748247814,6.111274319633653,8.37951679586293
2011-11-29,0.2213653490450218,30.64,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,5.294558388135373,2.5552456563152415,4.5557673601337,8.392813152002088
2011-11-30,4.33153072475978,27.8,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,1.1267441833145542,-2.81805476913779,1.287936990508931,3.378617293464492
2011-12-01,-0.1908645792462415,27.41,3.601990140671329,9.0,0.07,63.7,94.7136,226.763,-0.8219624957788274,-2.316440652481544,1.0461376521379462,3.9443096967622715
