train_loss_step,epoch,step,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite
0.7879734635353088,0,49,,,,,,,,,,,,
,0,93,0.6477856040000916,1.572684645652771,0.7091994881629944,0.9754048585891724,7699.19677734375,,,,,,,
,0,93,,,,,,0.7698488235473633,0.015751099213957787,100.0,1248.0,0.5475819110870361,89.74944305419922,0.42371392250061035
0.7842534780502319,1,99,,,,,,,,,,,,
0.47342240810394287,1,149,,,,,,,,,,,,
,1,187,0.5394361615180969,1.5252132415771484,0.7109091877937317,0.9766082763671875,9438.71875,,,,,,,
,1,187,,,,,,0.6316250562667847,0.00952167809009552,100.0,1233.0,0.5475819110870361,190.97532653808594,0.42371392250061035
0.5362774133682251,2,199,,,,,,,,,,,,
0.5383270382881165,2,249,,,,,,,,,,,,
,2,281,0.496971994638443,1.5692379474639893,0.7089990377426147,0.9751827120780945,7352.853515625,,,,,,,
,2,281,,,,,,0.5475348830223083,0.006262984126806259,100.0,1217.0,0.5475819110870361,230.4319305419922,0.42371392250061035
0.48730188608169556,3,299,,,,,,,,,,,,
0.5393148064613342,3,349,,,,,,,,,,,,
,3,375,0.4708721339702606,1.6343510150909424,0.7081196308135986,0.9746854305267334,5129.896484375,,,,,,,
,3,375,,,,,,0.5040624141693115,0.0043566869571805,100.0,1214.0,0.5475819110870361,235.42787170410156,0.42371392250061035
0.4504823386669159,4,399,,,,,,,,,,,,
0.5728297233581543,4,449,,,,,,,,,,,,
,4,469,0.4593208432197571,1.7031493186950684,0.7082972526550293,0.9750020503997803,3444.63818359375,,,,,,,
,4,469,,,,,,0.4788934290409088,0.0028684844728559256,100.0,1196.0,0.5475819110870361,244.80474853515625,0.42371392250061035
0.4779803156852722,5,499,,,,,,,,,,,,
0.5102803111076355,5,549,,,,,,,,,,,,
,5,563,0.4535227417945862,1.5954209566116333,0.7084416151046753,0.9748477935791016,6185.01611328125,,,,,,,
,5,563,,,,,,0.4652272164821625,0.0022647224832326174,100.0,1173.0,0.5475819110870361,557.2862548828125,0.42371392250061035
0.4055923819541931,6,599,,,,,,,,,,,,
0.4713956415653229,6,649,,,,,,,,,,,,
,6,657,0.45006901025772095,1.6943094730377197,0.708285391330719,0.9749885201454163,3655.052978515625,,,,,,,
,6,657,,,,,,0.45905205607414246,0.002946635242551565,100.0,1200.0,0.5475819110870361,250.6433868408203,0.42371392250061035
0.4941997826099396,7,699,,,,,,,,,,,,
0.5080876350402832,7,749,,,,,,,,,,,,
,7,751,0.44432902336120605,1.6486427783966064,0.707974374294281,0.9746074676513672,4513.107421875,,,,,,,
,7,751,,,,,,0.4539251923561096,0.006235300097614527,100.0,1239.0,0.5475819110870361,154.22486877441406,0.42371392250061035
0.3954411745071411,8,799,,,,,,,,,,,,
,8,845,0.43762263655662537,1.636331558227539,0.7076861262321472,0.9743816256523132,4971.802734375,,,,,,,
,8,845,,,,,,0.44841575622558594,0.008821319788694382,100.0,1238.0,0.5475819110870361,117.0350341796875,0.42371392250061035
0.4279210865497589,9,849,,,,,,,,,,,,
0.390537828207016,9,899,,,,,,,,,,,,
,9,939,0.434766560792923,1.677492380142212,0.7078026533126831,0.9746195673942566,4091.132568359375,,,,,,,
,9,939,,,,,,0.44498366117477417,0.007454706355929375,100.0,1229.0,0.5475819110870361,110.30045318603516,0.42371392250061035
0.4116687774658203,10,949,,,,,,,,,,,,
0.42413461208343506,10,999,,,,,,,,,,,,
,10,1033,0.43207162618637085,1.6091305017471313,0.707938015460968,0.9745846390724182,5924.84814453125,,,,,,,
,10,1033,,,,,,0.4438362419605255,0.007436662446707487,100.0,1234.0,0.5475819110870361,158.3103485107422,0.42371392250061035
0.5664709806442261,11,1049,,,,,,,,,,,,
0.4743824005126953,11,1099,,,,,,,,,,,,
,11,1127,0.43207302689552307,1.630753517150879,0.7082106471061707,0.9747966527938843,5428.38818359375,,,,,,,
