experiment_name,phase,evaluation_type,hidden_size,dropout,learning_rate,best_val_loss,total_epochs,early_stopped,checkpoint_selected,checkpoint_epoch,n_folds,fold_years,test_mse,test_rmse,test_mae,test_r2,dir_acc,sharpe_ratio,auc_roc,alpha,precision,recall,f1_score,hit_rate,num_trades,dir_acc_std,sharpe_std,healthy_pct_std,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,pred_std,num_unique,pct_positive,pct_negative,num_negative,composite_score,evaluated,collapsed
sweep_stale_h22_drop0.15_lr3,01_staleness_features_fixed,standard,22,0.15,0.0003,0.3988456130027771,100,True,default,89.0,,,1.1773062944412231,1.0850374698638916,0.7732901573181152,-0.00046253204345703125,0.53671875,0.8329736080938573,0.4582943658549158,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,92.734375,4.921875,0.0,97.65625,True,False,False,True,0.019488,1280.0,100.0,0.0,0.0,0.4950131158549158,True,True
sweep_stale_h22_drop0.15_lr5,01_staleness_features_fixed,standard,22,0.15,0.0005,0.3968900442123413,67,True,default,56.0,,,1.179332971572876,1.0859709978103638,0.7742129564285278,-0.002184748649597168,0.53671875,0.8329736080938573,0.4640946903588935,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,92.8125,4.609375,0.234375,97.65625,True,True,False,True,0.044292,1280.0,100.0,0.0,0.0,0.5008134403588935,True,True
sweep_stale_h22_drop0.20_lr3,01_staleness_features_fixed,standard,22,0.2,0.0003,0.3985186219215393,87,True,default,81.0,,,1.175398826599121,1.0841580629348755,0.7733685374259949,0.0011584162712097168,0.53671875,0.8329736080938573,0.46584976104037645,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,97.578125,0.078125,0.0,97.65625,True,False,False,True,0.028298,1280.0,100.0,0.0,0.0,0.5025685110403765,True,True
sweep_stale_h22_drop0.20_lr5,01_staleness_features_fixed,standard,22,0.2,0.0005,0.3971026539802551,60,True,default,56.0,,,1.1772302389144897,1.0850024223327637,0.7728646397590637,-0.0003979206085205078,0.53671875,0.8329736080938573,0.47038348908051475,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,97.5,0.15625,0.0,97.65625,True,False,False,True,0.02111,1280.0,100.0,0.0,0.0,0.5071022390805148,True,True
sweep_stale_h22_drop0.25_lr3,01_staleness_features_fixed,standard,22,0.25,0.0003,0.3972766399383545,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
sweep_stale_h22_drop0.25_lr5,01_staleness_features_fixed,standard,22,0.25,0.0005,0.3959659934043884,67,True,default,49.0,,,1.174634337425232,1.0838054418563843,0.7731491327285767,0.0018080472946166992,0.53671875,0.8329736080938573,0.4740556369679252,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,97.65625,0.0,0.0,97.65625,False,False,False,True,0.03554,1280.0,100.0,0.0,0.0,0.5107743869679252,True,True
sweep_stale_h22_drop0.30_lr3,01_staleness_features_fixed,standard,22,0.3,0.0003,0.398567259311676,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
sweep_stale_h22_drop0.30_lr5,01_staleness_features_fixed,standard,22,0.3,0.0005,0.3965205252170563,67,True,default,60.0,,,1.1737747192382812,1.0834088325500488,0.7727311253547668,0.0025385618209838867,0.53671875,0.8329736080938573,0.48883136839056335,0.0,0.53671875,1.0,0.6985256736146417,0.53671875,1280.0,,,,2.34375,0.0,97.65625,0.0,0.0,97.65625,False,False,False,True,0.029986,1279.0,100.0,0.0,0.0,0.5255501183905633,True,True
sweep_stale_h22_drop0.35_lr3,01_staleness_features_fixed,standard,22,0.35,0.0003,0.39714914560317993,100,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
sweep_stale_h22_drop0.35_lr5,01_staleness_features_fixed,standard,22,0.35,0.0005,0.39689141511917114,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
sweep_stale_monthly_h16_drop0.25,01_staleness_features_fixed,standard,16,0.25,0.0005,1.8724985122680664,100,False,default,97.0,,,21.179033279418945,4.6020684242248535,3.797369956970215,-0.002750873565673828,0.6274509803921569,3.274471076839194,0.48519736842105265,0.0,0.6274509803921569,1.0,0.7710843373493976,0.6274509803921569,51.0,,,,58.82352941176471,0.0,41.17647058823529,0.0,0.0,41.17647058823529,False,False,False,True,0.014374,51.0,100.0,0.0,0.0,0.6126483488132095,True,True
baseline_vintage_h16_drop0.10_lr5,02_vintage_baseline,standard,16,0.1,0.0005,0.402931809425354,57,True,default,50.0,,,1.171048641204834,1.0821499824523926,0.7721704840660095,0.0033502578735351562,0.5327613104524181,0.7229074851021601,0.5102061545314592,-0.24814188480377197,0.5435203094777563,0.8156748911465893,0.6523505513639002,0.43837753510140404,1034.0,,,,61.15444617784711,12.948517940717629,25.897035881435258,0.0,0.0,38.84555382215289,False,False,True,True,0.055425,1281.0,80.65522620904837,19.34477379095164,248.0,0.5429674649838774,True,False
baseline_vintage_h16_drop0.15_lr5,02_vintage_baseline,standard,16,0.15,0.0005,0.4003247320652008,63,True,default,57.0,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
baseline_vintage_h16_drop0.25_lr5,02_vintage_baseline,standard,16,0.25,0.0005,0.3985093832015991,74,True,default,61.0,,,1.1718194484710693,1.0825060606002808,0.7723751068115234,0.002694368362426758,0.5374414976599063,0.958706226628333,0.4999229031492228,0.1595553159713745,0.5414507772020726,0.9100145137880987,0.678938819707634,0.4890795631825273,1158.0,,,,49.84399375975039,6.4742589703588145,43.29173166926677,0.39001560062402496,0.0,50.15600624024961,True,False,True,True,0.037195,1282.0,90.32761310452418,9.67238689547582,124.0,0.5373644008091292,True,True
staleness_vintage_h14_drop0.15_lr5,02_vintage_baseline,standard,14,0.15,0.0005,0.3994416296482086,63,True,default,50.0,,,1.170535683631897,1.0819129943847656,0.7713104486465454,0.003786921501159668,0.5249609984399376,0.8772724193492557,0.5095024927981752,-0.015300750732421875,0.5378071833648393,0.8258345428156749,0.6514024041213509,0.44383775351014043,1058.0,,,,58.65834633385335,22.54290171606864,18.798751950078003,0.0,0.0,41.34165366614664,False,False,True,True,0.061703,1282.0,82.52730109204369,17.472698907956318,224.0,0.5344634912381128,True,False
staleness_vintage_h14_drop0.20_lr5,02_vintage_baseline,standard,14,0.2,0.0005,0.3999907672405243,61,True,default,50.0,,,1.1713770627975464,1.0823017358779907,0.7711277604103088,0.003070831298828125,0.5249609984399376,0.8044688512141055,0.5034350930179624,-0.07984757423400879,0.5330578512396694,0.9361393323657474,0.6793048973143759,0.5031201248049922,1210.0,,,,29.17316692667707,14.274570982839313,56.552262090483616,0.0,0.0,70.82683307332293,False,False,True,True,0.055704,1282.0,94.38377535101404,5.61622464898596,72.0,0.5283960914579,True,False
staleness_vintage_h16_drop0.25_lr5,02_vintage_baseline,standard,16,0.25,0.0005,0.39552491903305054,97,True,default,87.0,,,1.1743099689483643,1.083655834197998,0.7717279195785522,0.0005747079849243164,0.5374414976599063,0.8380294796085687,0.4779784471470494,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,90.32761310452419,7.332293291731669,0.0,97.65990639625586,True,False,False,True,0.020084,1282.0,100.0,0.0,0.0,0.5154199448069557,True,True
baseline_h10_drop0.10,02b_vintage_sweep,standard,10,0.1,0.0005,0.39933741092681885,100,False,default,,,,1.1723724603652954,1.082761526107788,0.7718783020973206,0.0022236108779907227,0.5382215288611545,0.84640081630915,0.48513254539536,0.013967633247375488,0.5378610460577674,1.0,0.6994923857868021,0.5374414976599063,1281.0,,,,2.3400936037441498,0.0,72.46489859594384,15.522620904836193,9.67238689547582,97.65990639625585,True,True,False,True,0.028833,1281.0,99.9219968798752,0.078003120124805,1.0,0.5233540742565145,True,True
baseline_h10_drop0.15,02b_vintage_sweep,standard,10,0.15,0.0005,0.40068313479423523,85,True,default,,,,1.1718089580535889,1.0825012922286987,0.7718974351882935,0.002703249454498291,0.5374414976599063,0.8380294796085687,0.48698042229494076,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,72.15288611544462,9.906396255850234,15.600624024960998,97.65990639625585,True,True,False,True,0.028753,1282.0,100.0,0.0,0.0,0.5244219199548471,True,True
baseline_h10_drop0.20,02b_vintage_sweep,standard,10,0.2,0.0005,0.40009787678718567,85,True,default,,,,1.1718461513519287,1.082518458366394,0.7720995545387268,0.0026715993881225586,0.5374414976599063,0.8380294796085687,0.48269971143750134,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,84.86739469578784,5.61622464898596,7.17628705148206,97.65990639625586,True,True,False,True,0.029801,1281.0,100.0,0.0,0.0,0.5201412090974077,True,True
baseline_h10_drop0.25,02b_vintage_sweep,standard,10,0.25,0.0005,0.4004172384738922,85,True,default,,,,1.1717690229415894,1.0824828147888184,0.772119402885437,0.0027372241020202637,0.5374414976599063,0.8380294796085687,0.48042351870026945,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,81.66926677067082,11.388455538221528,4.6021840873634945,97.65990639625585,True,True,False,True,0.02921,1280.0,100.0,0.0,0.0,0.5178650163601758,True,True
baseline_h10_drop0.30,02b_vintage_sweep,standard,10,0.3,0.0005,0.4001142978668213,85,True,default,,,,1.1721628904342651,1.0826647281646729,0.7721052765846252,0.002402067184448242,0.5374414976599063,0.8380294796085687,0.4807686188894627,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,70.04680187207488,14.97659906396256,12.636505460218409,97.65990639625585,True,True,False,True,0.024196,1282.0,100.0,0.0,0.0,0.5182101165493691,True,True
baseline_h12_drop0.10,02b_vintage_sweep,standard,12,0.1,0.0005,0.39574113488197327,99,True,default,,,,1.1735552549362183,1.0833075046539307,0.7724334597587585,0.0012170076370239258,0.5358814352574103,0.8258022824440694,0.5014697352029115,-0.02075207233428955,0.53671875,0.9970972423802612,0.6978161503301169,0.5358814352574103,1280.0,,,,4.5241809672386895,2.418096723868955,92.04368174726989,1.014040561622465,0.0,95.47581903276131,True,False,True,True,0.04143,1282.0,99.84399375975039,0.15600624024961,2.0,0.5373511704603218,True,True
baseline_h12_drop0.15,02b_vintage_sweep,standard,12,0.15,0.0005,0.394494891166687,100,False,default,,,,1.174286127090454,1.0836448669433594,0.7726311683654785,0.0005949735641479492,0.5374414976599063,0.8380294796085687,0.4882457896553159,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,96.41185647425897,0.31201248049922,0.93603744149766,97.65990639625585,True,True,False,True,0.038962,1282.0,100.0,0.0,0.0,0.5256872873152223,True,True
baseline_h12_drop0.20,02b_vintage_sweep,standard,12,0.2,0.0005,0.39355984330177307,100,False,default,,,,1.1745893955230713,1.0837846994400024,0.7727149724960327,0.0003368854522705078,0.5374414976599063,0.8380294796085687,0.47619420574334825,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,96.48985959438377,1.1700468018720749,0.0,97.65990639625585,True,False,False,True,0.035746,1282.0,100.0,0.0,0.0,0.5136357034032546,True,True
baseline_h12_drop0.25,02b_vintage_sweep,standard,12,0.25,0.0005,0.3925299048423767,100,False,default,,,,1.173664927482605,1.0833581686019897,0.7722258567810059,0.001123666763305664,0.5374414976599063,0.8380294796085687,0.4739461594754477,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,94.22776911076443,2.80811232449298,0.62402496099844,97.65990639625585,True,True,False,True,0.028614,1281.0,100.0,0.0,0.0,0.5113876571353541,True,True
baseline_h12_drop0.30,02b_vintage_sweep,standard,12,0.3,0.0005,0.39460667967796326,100,False,default,,,,1.1726034879684448,1.082868218421936,0.771864116191864,0.0020270347595214844,0.5374414976599063,0.8380294796085687,0.4714068584379444,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,93.99375975039001,2.65210608424337,1.014040561622465,97.65990639625585,True,True,False,True,0.026412,1282.0,100.0,0.0,0.0,0.5088483560978507,True,True
baseline_h14_drop0.10,02b_vintage_sweep,standard,14,0.1,0.0005,0.39814990758895874,80,True,default,,,,1.1744500398635864,1.0837204456329346,0.7741918563842773,0.00045543909072875977,0.5101404056162246,0.6297641672709747,0.46691688469982406,-0.3468974828720093,0.5272078501338091,0.8577648766328012,0.6530386740331492,0.4609984399375975,1121.0,,,,40.40561622464899,16.69266770670827,42.90171606864275,0.0,0.0,59.59438377535102,False,False,True,True,0.053873,1282.0,87.4414976599064,12.558502340093602,161.0,0.4770572903160487,True,False
baseline_h14_drop0.15,02b_vintage_sweep,standard,14,0.15,0.0005,0.398374080657959,83,True,default,,,,1.173700213432312,1.0833745002746582,0.7729485630989075,0.0010936260223388672,0.5374414976599063,0.8380294796085687,0.46780411036353,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,97.65990639625585,0.0,0.0,97.65990639625585,False,False,False,True,0.050487,1282.0,100.0,0.0,0.0,0.5052456080234363,True,True
baseline_h14_drop0.20,02b_vintage_sweep,standard,14,0.2,0.0005,0.39705556631088257,83,True,default,,,,1.175575852394104,1.0842397212982178,0.7738963961601257,-0.0005027055740356445,0.5366614664586583,0.8372966520439408,0.47000932504766546,-0.0012363195419311523,0.537080405932865,0.9985486211901307,0.6984771573604062,0.5366614664586583,1281.0,,,,2.3400936037441498,0.0,97.42589703588143,0.234009360374415,0.0,97.65990639625585,True,False,False,True,0.051046,1282.0,99.9219968798752,0.078003120124805,1.0,0.5066707915063238,True,False
baseline_h14_drop0.25,02b_vintage_sweep,standard,14,0.25,0.0005,0.3966413736343384,100,False,default,,,,1.1745795011520386,1.0837801694869995,0.7746374607086182,0.0003452897071838379,0.5374414976599063,0.8380294796085687,0.46932401970742366,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,97.65990639625585,0.0,0.0,97.65990639625585,False,False,False,True,0.063743,1282.0,100.0,0.0,0.0,0.50676551736733,True,True
baseline_h14_drop0.30,02b_vintage_sweep,standard,14,0.3,0.0005,0.40067851543426514,83,True,default,,,,1.1708948612213135,1.0820789337158203,0.7720149755477905,0.0034812092781066895,0.5374414976599063,0.8380294796085687,0.5089934088311383,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,97.65990639625585,0.0,0.0,97.65990639625585,False,False,False,True,0.04488,1282.0,100.0,0.0,0.0,0.5464349064910446,True,True
baseline_h16_drop0.10,02b_vintage_sweep,standard,16,0.1,0.0005,0.402931809425354,57,True,tft-epoch=50-val_loss=0.4029,50.0,,,1.171608328819275,1.0824085474014282,0.7714847326278687,0.0028739571571350098,0.5351014040561622,0.9091636651322048,0.5163188334145093,0.007044434547424316,0.5444976076555024,0.8258345428156749,0.6562860438292965,0.44383775351014043,1045.0,,,,60.9984399375975,10.374414976599065,28.627145085803434,0.0,0.0,39.0015600624025,False,False,True,True,0.05976,1282.0,81.51326053042122,18.486739469578783,237.0,0.5514202374706716,True,False
baseline_h16_drop0.15,02b_vintage_sweep,standard,16,0.15,0.0005,0.4003247320652008,63,True,default,,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
baseline_h16_drop0.20,02b_vintage_sweep,standard,16,0.2,0.0005,0.3998950123786926,76,True,default,,,,1.1724680662155151,1.0828056335449219,0.7712386846542358,0.0021422505378723145,0.5397815912636506,0.8907643827439599,0.5046245872870965,0.08364570140838623,0.5392545598731165,0.9869375907111756,0.6974358974358974,0.5304212168486739,1261.0,,,,17.160686427457097,0.39001560062402496,82.44929797191888,0.0,0.0,82.8393135725429,False,False,True,True,0.041065,1282.0,98.3619344773791,1.6380655226209049,21.0,0.544406178550747,True,True
baseline_h16_drop0.25,02b_vintage_sweep,standard,16,0.25,0.0005,0.3985093832015991,74,True,default,,,,1.1718194484710693,1.0825060606002808,0.7723751068115234,0.002694368362426758,0.5374414976599063,0.958706226628333,0.4999229031492228,0.1595553159713745,0.5414507772020726,0.9100145137880987,0.678938819707634,0.4890795631825273,1158.0,,,,49.84399375975039,6.4742589703588145,43.29173166926677,0.39001560062402496,0.0,50.15600624024961,True,False,True,True,0.037195,1282.0,90.32761310452418,9.67238689547582,124.0,0.5373644008091292,True,True
baseline_h16_drop0.30,02b_vintage_sweep,standard,16,0.3,0.0005,0.39698725938796997,76,True,default,,,,1.173426866531372,1.083248257637024,0.7722952365875244,0.0013262629508972168,0.5374414976599063,0.8380294796085687,0.47418968762314073,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,97.65990639625585,0.0,0.0,97.65990639625585,False,False,False,True,0.042984,1282.0,100.0,0.0,0.0,0.5116311852830471,True,True
baseline_h18_drop0.10,02b_vintage_sweep,standard,18,0.1,0.0005,0.3940353989601135,78,True,default,,,,1.1721739768981934,1.0826698541641235,0.7722826600074768,0.002392590045928955,0.5374414976599063,0.8380294796085687,0.48230566086686233,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,77.61310452418097,11.466458658346333,8.580343213728549,97.65990639625585,True,True,False,True,0.028391,1282.0,100.0,0.0,0.0,0.5197471585267687,True,True
baseline_h18_drop0.15,02b_vintage_sweep,standard,18,0.15,0.0005,0.3950203061103821,76,True,default,,,,1.172938585281372,1.0830228328704834,0.7722946405410767,0.0017418265342712402,0.5374414976599063,0.8380294796085687,0.46939499776052007,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,72.30889235569423,10.686427457098285,14.664586583463338,97.65990639625585,True,True,False,True,0.027947,1281.0,100.0,0.0,0.0,0.5068364954204264,True,True
baseline_h18_drop0.20,02b_vintage_sweep,standard,18,0.2,0.0005,0.39592093229293823,71,True,default,,,,1.1726070642471313,1.0828698873519897,0.772146999835968,0.0020239949226379395,0.5374414976599063,0.8380294796085687,0.47318375728442863,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,69.57878315132605,9.126365054602184,18.954758190327613,97.65990639625585,True,True,False,True,0.024527,1282.0,100.0,0.0,0.0,0.510625254944335,True,True
baseline_h18_drop0.25,02b_vintage_sweep,standard,18,0.25,0.0005,0.39585772156715393,87,True,default,,,,1.1725605726242065,1.082848310470581,0.7720234990119934,0.002063572406768799,0.5374414976599063,0.8380294796085687,0.46998240233787014,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,72.23088923556942,7.410296411856475,18.018720748829953,97.65990639625585,True,True,False,True,0.028512,1281.0,100.0,0.0,0.0,0.5074238999977765,True,True
baseline_h18_drop0.30,02b_vintage_sweep,standard,18,0.3,0.0005,0.39596185088157654,87,True,default,,,,1.1726360321044922,1.0828832387924194,0.7720409035682678,0.001999378204345703,0.5374414976599063,0.8380294796085687,0.4681736857434462,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,75.27301092043682,6.084243369734789,16.302652106084242,97.65990639625585,True,True,False,True,0.029282,1281.0,100.0,0.0,0.0,0.5056151834033525,True,True
baseline_h20_drop0.10,02b_vintage_sweep,standard,20,0.1,0.0005,0.40117427706718445,61,True,default,,,,1.1763800382614136,1.0846105813980103,0.7727853655815125,-0.0011870861053466797,0.5374414976599063,0.8380294796085687,0.4727003722676509,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,92.04368174726989,3.5101404056162244,2.1060842433697347,97.65990639625585,True,True,False,True,0.037239,1281.0,100.0,0.0,0.0,0.5101418699275573,True,True
baseline_h20_drop0.15,02b_vintage_sweep,standard,20,0.15,0.0005,0.4007059931755066,67,True,default,,,,1.176464319229126,1.0846494436264038,0.7729595303535461,-0.00125885009765625,0.5374414976599063,0.8380294796085687,0.4793882181326898,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,86.66146645865834,3.6661466458658345,7.332293291731669,97.65990639625585,True,True,False,True,0.045976,1282.0,100.0,0.0,0.0,0.5168297157925961,True,True
baseline_h20_drop0.20,02b_vintage_sweep,standard,20,0.2,0.0005,0.39883583784103394,75,True,default,,,,1.1753047704696655,1.0841147899627686,0.7725160121917725,-0.00027191638946533203,0.5374414976599063,0.8380294796085687,0.4777263526826033,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,97.19188767550702,0.46801872074883,0.0,97.65990639625585,True,False,False,True,0.043133,1282.0,100.0,0.0,0.0,0.5151678503425097,True,True
baseline_h20_drop0.25,02b_vintage_sweep,standard,20,0.25,0.0005,0.3989924490451813,79,True,default,,,,1.1781154870986938,1.085410237312317,0.7735236883163452,-0.0026640892028808594,0.5374414976599063,0.8380294796085687,0.4571378222464799,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,74.72698907956318,2.65210608424337,20.2808112324493,97.65990639625585,True,True,False,True,0.041007,1282.0,100.0,0.0,0.0,0.49457931990638626,True,True
baseline_h20_drop0.30,02b_vintage_sweep,standard,20,0.3,0.0005,0.39873525500297546,75,True,default,,,,1.1765062808990479,1.084668755531311,0.7723454236984253,-0.0012944936752319336,0.5374414976599063,0.8380294796085687,0.46107588043379827,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,85.95943837753511,5.538221528861154,6.162246489859594,97.65990639625586,True,True,False,True,0.024989,1282.0,100.0,0.0,0.0,0.4985173780937046,True,True
h16d010_baseline,04_custom_losses,standard,16,0.1,0.0005,0.402931809425354,57,True,default,46.0,,,1.171048641204834,1.0821499824523926,0.7721704840660095,0.0033502578735351562,0.5327613104524181,0.7229074851021601,0.5102061545314592,-0.24814188480377197,0.5435203094777563,0.8156748911465893,0.6523505513639002,0.43837753510140404,1034.0,,,,61.15444617784711,12.948517940717629,25.897035881435258,0.0,0.0,38.84555382215289,False,False,True,True,0.055425,1281.0,80.65522620904837,19.34477379095164,248.0,0.5429674649838774,True,False
h16d010_dirw1.0,04_custom_losses,standard,16,0.1,0.0005,0.410021036863327,63,True,default,52.0,,,1.1707684993743896,1.0820205211639404,0.7722604274749756,0.0035887956619262695,0.5351014040561622,1.0542550071789185,0.51990689637449,0.1416102647781372,0.552423900789177,0.7111756168359942,0.6218274111675126,0.38221528861154447,887.0,,,,63.57254290171607,13.182527301092042,23.244929797191887,0.0,0.0,36.42745709828393,False,False,True,True,0.074843,1282.0,69.18876755070202,30.81123244929797,395.0,0.5550083004306522,True,False
h16d010_dirw1.0_colw0.1t0.035,04_custom_losses,standard,16,0.1,0.0005,0.410089373588562,57,True,default,46.0,,,1.170966386795044,1.0821119546890259,0.7723067998886108,0.0034202933311462402,0.5280811232449298,0.7517452432743925,0.5095269679888981,-0.21094775199890137,0.5413385826771654,0.7982583454281568,0.6451612903225806,0.4290171606864275,1016.0,,,,60.68642745709828,14.35257410296412,24.960998439937597,0.0,0.0,39.31357254290172,False,False,True,True,0.055866,1282.0,79.25117004680187,20.74882995319813,266.0,0.5376080912338279,True,False
h16d010_dirw1.0_extremew5.0p90,04_custom_losses,standard,16,0.1,0.0005,0.8982056379318237,56,True,default,45.0,,,1.1713230609893799,1.0822768211364746,0.7721157670021057,0.0031167268753051758,0.5358814352574103,1.0160049801892082,0.5094878076837414,0.1221076250076294,0.5471887550200804,0.7910014513788098,0.6468842729970327,0.4251170046801872,996.0,,,,50.93603744149766,10.998439937597503,34.321372854914195,0.7800312012480499,2.9641185647425896,49.06396255850234,True,True,True,True,0.070728,1282.0,77.69110764430577,22.308892355694226,286.0,0.5453692429411516,True,False
h16d010_dirw2.0,04_custom_losses,standard,16,0.1,0.0005,0.4187473952770233,61,True,default,50.0,,,1.1716612577438354,1.0824329853057861,0.7719852328300476,0.00282895565032959,0.5351014040561622,0.8977646837555213,0.5175425929506556,-0.058730244636535645,0.54858934169279,0.7619738751814223,0.6379100850546779,0.4095163806552262,957.0,,,,63.18252730109204,14.586583463338535,22.230889235569425,0.0,0.0,36.81747269890796,False,False,True,True,0.05969,1282.0,74.64898595943838,25.35101404056162,325.0,0.5526439970068179,True,False
h16d010_dirw2.0_colw0.1t0.035,04_custom_losses,standard,16,0.1,0.0005,0.41703009605407715,62,True,default,51.0,,,1.1728967428207397,1.0830035209655762,0.7733728289604187,0.0017774105072021484,0.5273010920436817,0.9658155174076164,0.5186708992429824,-0.06401240825653076,0.5530012771392082,0.6284470246734397,0.5883152173913044,0.3377535101404056,783.0,,,,59.51638065522621,16.302652106084242,24.180967238689547,0.0,0.0,40.483619344773786,False,False,True,True,0.067892,1282.0,61.07644305772231,38.92355694227769,499.0,0.5459719912866641,True,False
h16d010_dirw2.0_extremew5.0p90,04_custom_losses,standard,16,0.1,0.0005,0.9069458842277527,56,True,default,45.0,,,1.1713230609893799,1.0822768211364746,0.7721157670021057,0.0031167268753051758,0.5358814352574103,1.0160049801892082,0.5094878076837414,0.1221076250076294,0.5471887550200804,0.7910014513788098,0.6468842729970327,0.4251170046801872,996.0,,,,50.93603744149766,10.998439937597503,34.321372854914195,0.7800312012480499,2.9641185647425896,49.06396255850234,True,True,True,True,0.070728,1282.0,77.69110764430577,22.308892355694226,286.0,0.5453692429411516,True,False
h16d010_extremew5.0p90,04_custom_losses,standard,16,0.1,0.0005,0.8859093189239502,63,True,default,52.0,,,1.172818660736084,1.0829675197601318,0.7723666429519653,0.0018439292907714844,0.5351014040561622,0.9791478696340724,0.5060930987304719,0.08410894870758057,0.5450145208131656,0.8171262699564587,0.6538908246225321,0.4391575663026521,1033.0,,,,51.24804992199687,9.204368174726989,37.129485179407176,2.418096723868955,0.0,48.75195007800312,True,False,True,True,0.093765,1282.0,80.57722308892356,19.422776911076443,249.0,0.5411945027866342,True,False
h16d015_alpha0.1,04_custom_losses,standard,16,0.15,0.0005,0.5071830749511719,68,True,default,57.0,,,1.1695228815078735,1.0814448595046997,0.7712373733520508,0.004648864269256592,0.5397815912636506,0.9784472126791247,0.509852488025513,0.20382702350616455,0.5418427726120034,0.93033381712627,0.6848290598290598,0.5,1183.0,,,,36.817472698907956,4.446177847113884,56.31825273010921,2.418096723868955,0.0,63.18252730109205,True,False,True,True,0.047679,1282.0,92.2776911076443,7.722308892355695,99.0,0.5496340792891635,True,True
