experiment_name,experiment_path,phase,hidden_size,attention_heads,dropout,max_encoder_length,learning_rate,batch_size,max_epochs,feature_set,frequency,alignment,regime_enabled,num_regimes,routing_strategy,routing_mode,vix_threshold,vix_threshold_low,vix_threshold_high,expert_hidden_size,hard_routing_train,load_balance_weight,dist_loss_std_weight,directional_weight,freeze_backbone,load_checkpoint,best_val_loss,total_epochs,early_stopped,evaluated,pred_min,pred_max,pred_mean,pred_std,pred_range,pred_unique,pred_pct_positive,pred_pct_negative,test_mse,test_rmse,test_r2,test_mae,directional_accuracy,sharpe_ratio,alpha,auc_roc,max_drawdown,total_return,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,total_days,problematic_pct,final_pred_std,final_pred_mean,final_pct_positive,final_num_unique,final_attention_entropy,final_routing_entropy,final_dominant_regime_pct,final_vix_correlation,final_expert_0_std,final_expert_1_std,final_expert_0_mean,final_expert_1_mean,final_expert_weight_diff,final_expert_weight_cosine,final_expert_2_std,final_expert_2_mean,composite_score,min_expert_std,max_expert_std,any_expert_collapsed
learn2r_d010_lb1,experiments/05a_regime_output/learn2r_d010_lb1,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,0,False,1.0,0.0,0.0,False,False,0.39188820123672485,100,False,True,-0.037145,0.304324,0.124029,0.086576,0.34146899999999997,1282,97.11388455538221,2.886115444617785,1.192025899887085,1.0917993783950806,-0.014502882957458496,0.7770221829414368,0.5288611544461779,0.7786734628683619,-0.10491275787353516,0.4561269968696231,-0.2524595558643341,0.8263429403305054,19.422776911076443,7.644305772230889,70.82683307332293,2.1060842433697347,0.0,1282,80.57722308892356,0.051140815019607544,0.09870350360870361,100.0,1272,2.9281156063079834,0.9916806859776487,84.84375,-0.7308115469907118,0.08047269284725189,0.08572008460760117,0.3497242331504822,-0.24275639653205872,2.2273616790771484,0.43937015533447266,,,0.3810452418096724,0.08047269284725189,0.08572008460760117,False
learn3r_d010_lb2,experiments/05a_regime_output/learn3r_d010_lb2,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,0,False,2.0,0.0,0.0,False,False,0.39292919635772705,99,True,True,0.043616,0.26655,0.086304,0.050927,0.22293400000000002,1282,100.0,0.0,1.175708293914795,1.0843008756637573,-0.0006153583526611328,0.7729893922805786,0.5374414976599063,0.8380294796085687,0.0,0.4729708231251393,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,74.80499219968799,7.48829953198128,15.366614664586583,1282,97.65990639625585,0.03090524859726429,0.08492870628833771,100.0,1267,2.935553550720215,0.9959380932136064,84.0625,-0.863638686363629,0.0609794519841671,0.07722552120685577,-0.23885402083396912,0.031230926513671875,2.201622247695923,0.4287768602371216,0.04139653220772743,0.30910569429397583,0.32613104524180964,0.04139653220772743,0.07722552120685577,False
learn3r_d010_lb1,experiments/05a_regime_output/learn3r_d010_lb1,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,0,False,1.0,0.0,0.0,False,False,0.39288321137428284,99,True,True,0.04229,0.259738,0.086141,0.0483,0.21744800000000003,1282,100.0,0.0,1.1752161979675293,1.0840739011764526,-0.00019657611846923828,0.7728033661842346,0.5374414976599063,0.8380294796085687,0.0,0.47326207789474206,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,74.80499219968799,7.254290171606864,15.600624024960998,1282,97.65990639625585,0.02992570772767067,0.08499380201101303,100.0,1265,2.934487819671631,0.9949586912365996,83.59375,-0.8719474855225731,0.05456864461302757,0.08155585825443268,-0.17202065885066986,-0.017858926206827164,2.1972320079803467,0.4213980436325073,0.04011881723999977,0.30123910307884216,0.32613104524180964,0.04011881723999977,0.08155585825443268,False
learn2r_d025_lb1,experiments/05a_regime_output/learn2r_d025_lb1,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,0,False,1.0,0.0,0.0,False,False,0.3945274353027344,88,True,True,0.042483,0.240219,0.08874,0.048789,0.197736,1282,100.0,0.0,1.1782718896865845,1.0854823589324951,-0.002797245979309082,0.7732071280479431,0.5374414976599063,0.8380294796085687,0.0,0.4694561857373273,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,82.91731669266771,2.02808112324493,12.714508580343214,1282,97.65990639625585,0.025235220789909363,0.060173679143190384,100.0,1248,2.964604377746582,0.9922496045867029,88.4375,-0.8153698147871498,0.06519220024347305,0.09129743278026581,0.2961919903755188,-0.23454174399375916,2.1989307403564453,0.43665027618408203,,,0.3099063962558502,0.06519220024347305,0.09129743278026581,False
learn3r_d025_lb2_mlp,experiments/05a_regime_output/learn3r_d025_lb2_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,2.0,0.0,0.0,False,False,0.3993164002895355,53,True,True,0.010684,0.10565,0.039227,0.024424,0.094966,1282,100.0,0.0,1.1746675968170166,1.0838208198547363,0.0002703666687011719,0.7729063630104065,0.5374414976599063,0.8380294796085687,0.0,0.4750781370463829,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,82.99531981279252,5.070202808112325,9.594383775351014,1282,97.65990639625585,0.02650093473494053,0.0651075541973114,100.0,1234,2.987842559814453,0.9977661438569291,79.6875,-0.7137935364651035,0.04318264126777649,0.017344459891319275,0.37921997904777527,-0.1064271479845047,3.715618848800659,0.1641906201839447,0.04964226484298706,-0.16840827465057373,0.3097503900156006,0.017344459891319275,0.04964226484298706,True
learn2r_d025_lb0_mlp,experiments/05a_regime_output/learn2r_d025_lb0_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,0.0,0.0,0.0,False,False,0.39970704913139343,56,True,True,0.051754,0.232412,0.074172,0.024186,0.180658,1282,100.0,0.0,1.1718766689300537,1.082532525062561,0.0026456713676452637,0.7716540694236755,0.5374414976599063,0.8380294796085687,0.0,0.489075498620823,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,84.71138845553821,12.948517940717629,0.0,1282,97.65990639625585,0.020602041855454445,0.07020585238933563,100.0,1261,2.909118175506592,0.8217493581830062,100.0,-0.8945514756339201,0.017080916091799736,0.00871623307466507,0.013048263266682625,0.04615548253059387,3.554710626602173,0.08866766095161438,,,0.3063182527301092,0.00871623307466507,0.017080916091799736,True
learn2r_d025_lb2,experiments/05a_regime_output/learn2r_d025_lb2,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,0,False,2.0,0.0,0.0,False,False,0.3931656777858734,100,False,True,0.018836,0.251903,0.071485,0.052897,0.233067,1282,100.0,0.0,1.1772876977920532,1.085028886795044,-0.001959562301635742,0.7737041711807251,0.5374414976599063,0.8380294796085687,0.0,0.4682666914681933,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,89.39157566302653,3.58814352574103,4.6801872074882995,1282,97.65990639625585,0.02815772406756878,0.0600602962076664,100.0,1244,2.9632620811462402,0.9956676737812757,87.65625,-0.7746541051412055,0.07263100892305374,0.09047791361808777,0.26109567284584045,-0.21336671710014343,2.204794406890869,0.46620500087738037,,,0.29695787831513254,0.07263100892305374,0.09047791361808777,False
learn3r_d025_lb0,experiments/05a_regime_output/learn3r_d025_lb0,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,0,False,0.0,0.0,0.0,False,False,0.3966869115829468,77,True,True,0.024138,0.176605,0.063438,0.036057,0.15246700000000002,1282,100.0,0.0,1.175728440284729,1.0843101739883423,-0.0006325244903564453,0.7731083035469055,0.5374414976599063,0.8380294796085687,0.0,0.46709677735163757,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,89.39157566302653,2.9641185647425896,5.30421216848674,1282,97.65990639625585,0.026735294610261917,0.06190655007958412,99.76599063962558,1257,2.9836838245391846,0.900884179901085,58.75,-0.9020219970045034,0.011066681705415249,0.05591948330402374,0.08676427602767944,-0.38710057735443115,2.439985752105713,0.22246289253234863,0.00611940398812294,0.06968198716640472,0.29695787831513254,0.00611940398812294,0.05591948330402374,True
learn3r_d025_lb1_mlp,experiments/05a_regime_output/learn3r_d025_lb1_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,1.0,0.0,0.0,False,False,0.3989635407924652,53,True,True,0.009219,0.11365,0.043329,0.028342,0.104431,1282,100.0,0.0,1.1749250888824463,1.0839396715164185,5.1140785217285156e-05,0.7729616165161133,0.5374414976599063,0.8380294796085687,0.0,0.47085371912760626,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,91.34165366614666,1.6380655226209049,4.6801872074882995,1282,97.65990639625585,0.02691391110420227,0.06674876064062119,100.0,1255,2.9899630546569824,0.9969771751249531,73.59375,-0.7278153317589693,0.0368991419672966,0.019062256440520287,0.3636549413204193,-0.0843261256814003,3.711592674255371,0.16602963209152222,0.047878678888082504,-0.1686331033706665,0.2930577223088923,0.019062256440520287,0.047878678888082504,True
learn2r_d025_lb0,experiments/05a_regime_output/learn2r_d025_lb0,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,0,False,0.0,0.0,0.0,False,False,0.39616549015045166,87,True,True,0.025116,0.19163,0.071939,0.043391,0.166514,1282,100.0,0.0,1.1765146255493164,1.0846725702285767,-0.0013016462326049805,0.7734208106994629,0.5374414976599063,0.8380294796085687,0.0,0.46149685371423255,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,91.88767550702028,1.87207488299532,3.9001560062402496,1282,97.65990639625585,0.02916950173676014,0.06784075498580933,100.0,1268,2.965146541595459,0.8774839478307674,100.0,-0.8418594602865087,0.009183613583445549,0.08987351506948471,0.18413014709949493,-0.36272484064102173,2.3684701919555664,0.1715555638074875,,,0.29196567862714506,0.009183613583445549,0.08987351506948471,True
learn3r_d025_lb0_mlp,experiments/05a_regime_output/learn3r_d025_lb0_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,0.0,0.0,0.0,False,False,0.4005410373210907,53,True,True,0.004311,0.109202,0.037571,0.023167,0.104891,1282,100.0,0.0,1.1739856004714966,1.0835061073303223,0.0008507370948791504,0.7731077075004578,0.5374414976599063,0.8380294796085687,0.0,0.47320088991793474,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,92.74570982839313,0.31201248049922,4.6021840873634945,1282,97.65990639625585,0.028482230380177498,0.07244496047496796,100.0,1258,2.9700419902801514,0.8983728482640541,100.0,-0.9013246781237315,0.012819672003388405,0.010576801374554634,0.1405322551727295,-0.0931471437215805,3.550203323364258,0.11631591618061066,0.026674818247556686,-0.13330137729644775,0.29024960998439936,0.010576801374554634,0.026674818247556686,True
learn3r_d025_lb1,experiments/05a_regime_output/learn3r_d025_lb1,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,0,False,1.0,0.0,0.0,False,False,0.3938019573688507,77,True,True,0.026406,0.266852,0.079199,0.04479,0.240446,1282,100.0,0.0,1.1734858751296997,1.083275556564331,0.0012760162353515625,0.7727550268173218,0.5374414976599063,0.8380294796085687,0.0,0.4711914767595826,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,92.82371294851795,1.71606864274571,3.1201248049921997,1282,97.65990639625585,0.029768982902169228,0.08278610557317734,100.0,1258,2.9893958568573,0.9963261212957885,80.78125,-0.8446112126462165,0.043136920779943466,0.054110992699861526,-0.07125052809715271,0.007764859590679407,2.1706883907318115,0.4237208068370819,0.0277855284512043,0.16314896941184998,0.2900936037441497,0.0277855284512043,0.054110992699861526,False
learn2r_d010_lb2_mlp,experiments/05a_regime_output/learn2r_d010_lb2_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,2.0,0.0,0.0,False,False,0.3967580795288086,56,True,True,0.037448,0.198269,0.072882,0.026927,0.160821,1282,100.0,0.0,1.1738533973693848,1.0834451913833618,0.0009633302688598633,0.7722463607788086,0.5374414976599063,0.8380294796085687,0.0,0.4646174405314053,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,93.21372854914196,3.1201248049921997,1.326053042121685,1282,97.65990639625585,0.015864906832575798,0.0752708837389946,100.0,1268,2.8981401920318604,0.9962852634805242,89.375,-0.8539434302725792,0.013305599801242352,0.029919873923063278,0.4597276747226715,-0.35928472876548767,3.558675765991211,0.16886863112449646,,,0.2893135725429017,0.013305599801242352,0.029919873923063278,True
learn3r_d010_lb2_mlp,experiments/05a_regime_output/learn3r_d010_lb2_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,2.0,0.0,0.0,False,False,0.3982180655002594,53,True,True,-0.041715,0.101557,0.051193,0.019451,0.143272,1282,99.9219968798752,0.078003120124805,1.1760833263397217,1.084473729133606,-0.0009344816207885742,0.7724639177322388,0.5366614664586583,0.7520205267083292,-0.16780054569244385,0.4780004748187,-0.2524595558643341,0.7634551525115967,2.3400936037441498,0.0,93.13572542901716,1.40405616224649,3.1201248049921997,1282,97.65990639625585,0.022139236330986023,0.07714764028787613,100.0,1265,2.925708770751953,0.994989616293485,82.96875,-0.8895194309141001,0.06251541525125504,0.008830155245959759,0.6305865049362183,-0.3988123834133148,3.7295749187469482,0.11726628243923187,0.020252054557204247,-0.044779181480407715,0.2890795631825273,0.008830155245959759,0.06251541525125504,True
learn3r_d025_lb2,experiments/05a_regime_output/learn3r_d025_lb2,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,0,False,2.0,0.0,0.0,False,False,0.3938065767288208,85,True,True,0.032233,0.276007,0.09502,0.044923,0.243774,1282,100.0,0.0,1.1748846769332886,1.083920955657959,8.559226989746094e-05,0.7727842330932617,0.5374414976599063,0.8380294796085687,0.0,0.4708684042420401,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,94.07176287051482,2.65210608424337,0.93603744149766,1282,97.65990639625585,0.029369955882430077,0.09296976774930954,100.0,1269,2.989670991897583,0.9974723015620328,81.25,-0.8400169871589946,0.04492221772670746,0.05189358443021774,-0.11980108916759491,0.06446225941181183,2.175865411758423,0.43815934658050537,0.03237199783325195,0.17528869211673737,0.287597503900156,0.03237199783325195,0.05189358443021774,False
learn2r_d025_lb1_mlp,experiments/05a_regime_output/learn2r_d025_lb1_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,1.0,0.0,0.0,False,False,0.39977192878723145,56,True,True,0.045277,0.297895,0.076145,0.023291,0.252618,1282,100.0,0.0,1.170998215675354,1.0821267366409302,0.003393232822418213,0.7716912031173706,0.5374414976599063,0.8380294796085687,0.0,0.48235461124830814,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,94.22776911076443,3.0421216848673946,0.39001560062402496,1282,97.65990639625585,0.021760698407888412,0.06556421518325806,100.0,1262,2.9441184997558594,0.9970396653785338,85.46875,0.8798910919693472,0.017388302832841873,0.018162228167057037,0.1691419929265976,-0.1406494826078415,3.5316920280456543,0.20180700719356537,,,0.28728549141965676,0.017388302832841873,0.018162228167057037,True
learn2r_d010_lb1_mlp,experiments/05a_regime_output/learn2r_d010_lb1_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,1.0,0.0,0.0,False,False,0.3962683379650116,70,True,True,0.032807,0.201136,0.079639,0.02738,0.168329,1282,100.0,0.0,1.1740479469299316,1.0835349559783936,0.0007977485656738281,0.7721198797225952,0.5374414976599063,0.8380294796085687,0.0,0.4712551122554622,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,94.38377535101404,3.2761310452418098,0.0,1282,97.65990639625585,0.026133112609386444,0.07029686868190765,100.0,1264,2.8786520957946777,0.9936625280548663,88.75,-0.8339950624878036,0.012633913196623325,0.03429703041911125,0.45640525221824646,-0.3565412163734436,3.5859107971191406,0.1601388305425644,,,0.2869734789391576,0.012633913196623325,0.03429703041911125,True
learn3r_d010_lb1_mlp,experiments/05a_regime_output/learn3r_d010_lb1_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,1.0,0.0,0.0,False,False,0.3991016745567322,53,True,True,-0.040109,0.104383,0.042736,0.022474,0.144492,1282,99.9219968798752,0.078003120124805,1.175263524055481,1.0840957164764404,-0.00023686885833740234,0.7726420164108276,0.5366614664586583,0.7520205267083292,-0.16780054569244385,0.48665000722018126,-0.2524595558643341,0.7634551525115967,2.3400936037441498,0.0,94.53978159126365,3.1201248049921997,0.0,1282,97.65990639625585,0.024358313530683517,0.07403699308633804,100.0,1270,2.9166150093078613,0.993429148773949,84.53125,-0.8972190029245372,0.07614496350288391,0.009403265081346035,0.6842396855354309,-0.3503115177154541,3.7069499492645264,0.12952132523059845,0.027465276420116425,-0.13249211013317108,0.2862714508580343,0.009403265081346035,0.07614496350288391,True
learn2r_d010_lb0,experiments/05a_regime_output/learn2r_d010_lb0,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,0,False,0.0,0.0,0.0,False,False,0.39471742510795593,90,True,True,0.002335,0.272513,0.085092,0.050594,0.27017800000000003,1282,100.0,0.0,1.1750978231430054,1.0840193033218384,-9.584426879882812e-05,0.7707817554473877,0.5374414976599063,0.8380294796085687,0.0,0.5041791388159392,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,95.3978159126365,2.2620904836193447,0.0,1282,97.65990639625585,0.051492683589458466,0.1190708801150322,100.0,1273,2.8918166160583496,0.874227026380053,100.0,-0.8378656026869074,0.02118215151131153,0.12250450253486633,0.3389504551887512,-0.6092787981033325,2.3471643924713135,0.19550451636314392,,,0.2849453978159126,0.02118215151131153,0.12250450253486633,False
learn2r_d010_lb0_mlp,experiments/05a_regime_output/learn2r_d010_lb0_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,0.0,0.0,0.0,False,False,0.3955349028110504,86,True,True,0.038952,0.218258,0.084367,0.030112,0.17930600000000002,1282,100.0,0.0,1.1740989685058594,1.083558440208435,0.000754237174987793,0.7718802690505981,0.5374414976599063,0.8380294796085687,0.0,0.47783404352178416,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,96.48985959438377,1.1700468018720749,0.0,1282,97.65990639625585,0.028805579990148544,0.08187003433704376,100.0,1275,2.831211566925049,0.929587811736164,100.0,-0.8809665693619991,0.013414506800472736,0.016259241849184036,0.0845954418182373,-0.07333988696336746,3.635085105895996,0.06359711289405823,,,0.2827613104524181,0.013414506800472736,0.016259241849184036,True
learn3r_d010_lb0_mlp,experiments/05a_regime_output/learn3r_d010_lb0_mlp,05a_regime_output,16,2,0.1,20,0.0005,64,100,core_proposal,daily,vintage,True,3,learned,learned,25.0,,,16,False,0.0,0.0,0.0,False,False,0.3974429666996002,61,True,True,0.014837,0.172905,0.084118,0.024687,0.15806800000000001,1282,100.0,0.0,1.1746563911437988,1.0838156938552856,0.000279843807220459,0.7721710801124573,0.5374414976599063,0.8380294796085687,0.0,0.47809103302437483,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,96.72386895475819,0.93603744149766,0.0,1282,97.65990639625585,0.02446378581225872,0.0713963508605957,100.0,1272,2.8028404712677,0.8152399475814801,100.0,-0.8928464564118526,0.01815183274447918,0.07479286938905716,0.09126520901918411,-0.12240229547023773,3.661144971847534,0.060477662831544876,0.023627476766705513,-0.07697630673646927,0.2822932917316693,0.01815183274447918,0.07479286938905716,True
learn2r_d025_lb2_mlp,experiments/05a_regime_output/learn2r_d025_lb2_mlp,05a_regime_output,16,2,0.25,20,0.0005,64,100,core_proposal,daily,vintage,True,2,learned,learned,25.0,,,16,False,2.0,0.0,0.0,False,False,0.39997318387031555,56,True,True,0.042658,0.295599,0.073569,0.021652,0.25294099999999997,1282,100.0,0.0,1.1710352897644043,1.082143783569336,0.0033617019653320312,0.771706223487854,0.5374414976599063,0.8380294796085687,0.0,0.48219062747046454,-0.2524595558643341,0.9312556982040405,2.3400936037441498,0.0,96.801872074883,0.858034321372855,0.0,1282,97.65990639625585,0.020243452861905098,0.06505705416202545,100.0,1263,2.9385974407196045,0.9980467957819864,85.625,0.8720657098781798,0.018201623111963272,0.01618465781211853,0.1777208149433136,-0.1476018726825714,3.537937879562378,0.20360417664051056,,,0.28213728549141964,0.01618465781211853,0.018201623111963272,True
