checkpoint,epoch,ckpt_metric,ckpt_value,mse,mae,r2,dir_acc,sharpe,total_return,max_drawdown,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,pred_std,pred_mean,pct_positive,num_negative
tft-epoch=epoch=00-composite=val_composite=0.4483,0,,,1.228567123413086,0.7975283265113831,-0.024802088737487793,0.476038338658147,0.4253954017566002,0.08363056182861328,-0.0485929511487484,7.907348242811501,6.94888178913738,17.412140575079874,17.0926517571885,50.638977635782744,0.06537588685750961,-0.11768138408660889,6.7891373801916926,1167
tft-epoch=epoch=01-predstd=val_pred_std=0.0271,1,val_pred_std,0.0271,1.202244758605957,0.7832832336425781,-0.0028455257415771484,0.5039936102236422,0.6869229431974507,0.4138141870498657,-0.1925978809595108,4.472843450479233,2.476038338658147,17.412140575079874,20.36741214057508,55.27156549520767,0.045641712844371796,-0.013830512762069702,39.13738019169329,762
tft-epoch=epoch=02-unique=val_num_unique=1236,2,val_num_unique,1236.0,1.1996376514434814,0.7824435830116272,-0.0006706714630126953,0.5335463258785943,0.971818056421889,0.7427206039428711,-0.18902230262756348,3.913738019169329,5.1916932907348246,17.412140575079874,5.5111821086261985,67.97124600638978,0.03010706417262554,0.008165139704942703,60.3035143769968,497
tft-epoch=epoch=08-sharpe=val_sharpe=115.2417,8,val_sharpe,115.2417,1.1987813711166382,0.7822057008743286,4.3511390686035156e-05,0.5271565495207667,0.7611882042727969,0.7434201240539551,-0.2258351892232895,17.012779552715653,9.904153354632587,34.7444089456869,33.78594249201278,4.552715654952077,0.021142126992344856,0.017193976789712906,85.54313099041534,180
tft-epoch=epoch=09-sharpe=val_sharpe=128.5664,9,val_sharpe,128.5664,1.197517991065979,0.7812450528144836,0.0010973811149597168,0.5383386581469649,0.8775193169511216,0.9603149890899658,-0.2524595558643341,10.86261980830671,1.5175718849840254,60.623003194888184,12.619808306709265,14.376996805111823,0.020732488483190536,0.03852209821343422,96.56549520766772,43
tft-epoch=epoch=12-sharpe=val_sharpe=113.8975,12,val_sharpe,113.8975,1.197582483291626,0.7809612154960632,0.001043558120727539,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.31629392971246,0.07987220447284345,80.19169329073482,15.415335463258787,1.996805111821086,0.01980227418243885,0.06438693404197693,100.0,0
tft-epoch=epoch=20-composite=val_composite=0.4232,20,,,1.1995034217834473,0.7822636365890503,-0.0005588531494140625,0.5311501597444089,0.8041677839827046,0.8479808568954468,-0.25245991349220276,17.0926517571885,3.1150159744408943,55.59105431309904,4.313099041533546,19.88817891373802,0.013147430494427681,0.028361741453409195,96.80511182108627,39
tft-epoch=epoch=21-composite=val_composite=0.4233,21,,,1.2001538276672363,0.7821969985961914,-0.001101374626159668,0.5335463258785943,0.7881081446657456,0.8282227516174316,-0.2524595558643341,7.907348242811501,0.0,71.24600638977637,6.869009584664537,13.977635782747605,0.013272665441036224,0.033298559486866,98.96166134185303,13
tft-epoch=epoch=22-composite=val_composite=0.4258,22,,,1.199712872505188,0.7824645042419434,-0.000733494758605957,0.5327476038338658,0.8164594406408647,0.8690624237060547,-0.2524598240852356,22.76357827476038,2.31629392971246,54.3929712460064,6.6293929712460065,13.89776357827476,0.013068958185613155,0.02784082107245922,96.80511182108627,39
tft-epoch=epoch=23-sharpe=val_sharpe=132.3953,23,val_sharpe,132.3953,1.2001280784606934,0.7814326286315918,-0.0010797977447509766,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.31629392971246,0.07987220447284345,76.59744408945687,4.15335463258786,16.85303514376997,0.012248879298567772,0.08468155562877655,100.0,0
tft-epoch=epoch=24-unique=val_num_unique=1234,24,val_num_unique,1234.0,1.1989461183547974,0.7814722061157227,-9.393692016601562e-05,0.5351437699680511,0.8270454636144703,0.8929665088653564,-0.2524595558643341,2.3961661341853033,0.0,79.2332268370607,9.345047923322685,9.025559105431311,0.014779915101826191,0.0683000236749649,99.92012779552716,1
tft-epoch=epoch=25-sharpe=val_sharpe=115.6437,25,val_sharpe,115.6437,1.1999282836914062,0.7814862728118896,-0.0009131431579589844,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.31629392971246,0.07987220447284345,76.03833865814697,5.6709265175718855,15.894568690095848,0.013062378391623497,0.07965942472219467,100.0,0
tft-epoch=epoch=32-diracc=val_dir_acc=0.5463,32,val_dir_acc,0.5463,1.1974087953567505,0.7816794514656067,0.0011884570121765137,0.5343450479233227,0.806207719977043,0.8577179908752441,-0.2524595558643341,7.907348242811501,0.0,78.75399361022363,5.431309904153355,7.907348242811501,0.016412584111094475,0.04892388731241226,99.04153354632588,12
tft-epoch=epoch=37-composite=val_composite=0.4237,37,,,1.1987987756729126,0.782234787940979,2.9027462005615234e-05,0.5319488817891374,0.7773561828488261,0.8113006353378296,-0.25245997309684753,11.980830670926517,0.8785942492012779,72.04472843450479,9.744408945686901,5.3514376996805115,0.01234376709908247,0.03175779804587364,98.64217252396166,17
tft-epoch=epoch=50-predstd=val_pred_std=0.0221,50,val_pred_std,0.0221,1.197990894317627,0.7815040349960327,0.0007028579711914062,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,89.77635782747603,5.830670926517572,1.996805111821086,0.023639166727662086,0.07834138721227646,100.0,0
tft-epoch=epoch=53-predstd=val_pred_std=0.0212,53,val_pred_std,0.0212,1.1980947256088257,0.781541645526886,0.0006162524223327637,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.31629392971246,0.0,81.0702875399361,8.78594249201278,7.827476038338658,0.01827114261686802,0.0690859705209732,100.0,0
tft-epoch=epoch=66-valloss=val_loss=0.3916,66,val_loss,0.3916,1.1988046169281006,0.7814794182777405,2.4139881134033203e-05,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,94.00958466453673,2.5559105431309903,1.038338658146965,0.020520346239209175,0.0787263736128807,100.0,0
tft-epoch=epoch=67-valloss=val_loss=0.3918,67,val_loss,0.3918,1.1988469362258911,0.7814585566520691,-1.1086463928222656e-05,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,93.69009584664538,2.9552715654952078,0.9584664536741214,0.02000032179057598,0.08064444363117218,100.0,0
tft-epoch=epoch=69-predstd=val_pred_std=0.0225,69,val_pred_std,0.0225,1.1986826658248901,0.7816790342330933,0.0001258254051208496,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,93.53035143769968,3.5143769968051117,0.5591054313099041,0.023832205682992935,0.07609713822603226,100.0,0
tft-epoch=epoch=75-valloss=val_loss=0.3918,75,val_loss,0.3918,1.1988273859024048,0.7817363739013672,5.125999450683594e-06,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,93.9297124600639,2.8753993610223643,0.7987220447284344,0.02165503427386284,0.06886838376522064,100.0,0
tft-epoch=epoch=78-valloss=val_loss=0.3917,78,val_loss,0.3917,1.198847770690918,0.7817516326904297,-1.1920928955078125e-05,0.5343450479233227,0.801253032126234,0.8529284000396729,-0.2524595558643341,2.3961661341853033,0.0,94.00958466453673,2.635782747603834,0.9584664536741214,0.019738776609301567,0.0657447949051857,100.0,0
