val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,epoch,step,train_loss_epoch,val_pred_std,val_pct_positive,val_num_unique,val_dir_acc,val_sharpe,val_composite,train_loss_step
0.6527901291847229,1.5093739032745361,0.7338396906852722,0.9495031237602234,2.1110317707061768,0,37,,,,,,,,
,,,,,0,37,0.7739811539649963,0.010145995765924454,100.0,229.0,0.47826087474823,323.0762023925781,0.353497177362442,
,,,,,1,49,,,,,,,,0.7943730354309082
0.5966758131980896,1.5201153755187988,0.73143470287323,0.9472039341926575,2.0418848991394043,1,75,,,,,,,,
,,,,,1,75,0.7336031794548035,0.008206753991544247,100.0,229.0,0.47826087474823,377.9327697753906,0.353497177362442,
,,,,,2,99,,,,,,,,0.646905243396759
0.5485198497772217,1.548697590827942,0.7256597280502319,0.9420501589775085,1.8717329502105713,2,113,,,,,,,,
,,,,,2,113,0.6793991923332214,0.0076244971714913845,100.0,229.0,0.47826087474823,349.0909118652344,0.353497177362442,
,,,,,3,149,,,,,,,,0.6151584386825562
0.50030916929245,1.6177908182144165,0.7167667746543884,0.9347888827323914,1.566898226737976,3,151,,,,,,,,
,,,,,3,151,0.6273398399353027,0.007628115825355053,100.0,225.0,0.47826087474823,241.80465698242188,0.353497177362442,
0.46201419830322266,1.7290916442871094,0.7102651596069336,0.930431067943573,1.2731527090072632,4,189,,,,,,,,
,,,,,4,189,0.5817145705223083,0.007847660221159458,100.0,230.0,0.47826087474823,126.21343231201172,0.353497177362442,
,,,,,5,199,,,,,,,,0.5734381675720215
0.44057291746139526,1.7528572082519531,0.7095571756362915,0.9300584197044373,1.2326972484588623,5,227,,,,,,,,
,,,,,5,227,0.5490610003471375,0.008297680877149105,100.0,229.0,0.47826087474823,103.72354125976562,0.353497177362442,
,,,,,6,249,,,,,,,,0.5778869986534119
0.4225110709667206,1.71333646774292,0.7106694579124451,0.9306857585906982,1.301236867904663,6,265,,,,,,,,
,,,,,6,265,0.5295414924621582,0.008205871097743511,100.0,230.0,0.47826087474823,131.84214782714844,0.353497177362442,
,,,,,7,299,,,,,,,,0.7772377133369446
0.413208544254303,1.663192629814148,0.7133312225341797,0.9323042035102844,1.4261877536773682,7,303,,,,,,,,
,,,,,7,303,0.5170396566390991,0.008638645522296429,100.0,230.0,0.47826087474823,167.89822387695312,0.353497177362442,
0.408899188041687,1.6736148595809937,0.712657630443573,0.9318808317184448,1.3964985609054565,8,341,,,,,,,,
,,,,,8,341,0.5138661861419678,0.009199187159538269,100.0,225.0,0.47826087474823,148.82362365722656,0.353497177362442,
,,,,,9,349,,,,,,,,0.5329076051712036
0.4055285155773163,1.7336124181747437,0.7098157405853271,0.9302501678466797,1.258299708366394,9,379,,,,,,,,
